,t1_captain,t2_captain,t1_formation,t2_formation,t1_possession,t2_possession,t1_passing,t2_passing,t1_shots,t2_shots,t1_saves,t2_saves,t1_yellow_cards,t1_red_cards,t2_yellow_cards,t2_red_cards,t1_fouls,t2_fouls,t1_corners,t2_corners,t1_crosses,t2_crosses,t1_touches,t2_touches,t1_tackles,t2_tackles,t1_interceptions,t2_interceptions,t1_aerials_won,t2_aerials_won,t1_clearances,t2_clearances,t1_offsides,t2_offsides,t1_goal_kicks,t2_goal_kicks,t1_throw_ins,t2_throw_ins,t1_long_balls,t2_long_balls
0,Thiago Silva,Ismaël Traoré,(4-3-3),(4-5-1),72%,28%,846 of 916 — 92%,78% — 275 of 352,7 of 15 — 47%,20% — 2 of 10,2 of 2 — 100%,42% — 3 of 7,3.0,0,1.0,0,12,11,6,1,11,9,1029,454,24,23,12,6,8,3,9,11,1,0,10,5,14,14,38,54
0,Vitorino Hilton,Kamil Glik,(3-4-1-2),(3-5-2),39%,61%,266 of 364 — 73%,81% — 464 of 572,10 of 17 — 59%,29% — 4 of 14,3 of 4 — 75%,70% — 7 of 10,1.0,0,3.5,0,18,11,6,8,20,28,474,660,12,9,11,2,23,19,22,18,4,2,11,1,13,18,82,46
0,Mathias Autret,Renaud Cohade,(4-2-3-1),(4-3-3),35%,65%,248 of 351 — 71%,81% — 530 of 656,3 of 7 — 43%,33% — 4 of 12,4 of 4 — 100%,33% — 1 of 3,2.0,0,1.0,0,12,15,2,9,9,33,488,757,21,16,16,6,19,16,31,11,1,0,5,5,28,27,71,60
0,Júlio Tavares,Stefan Mitrović,(4-4-2),(3-5-1-1),43%,57%,353 of 459 — 77%,83% — 499 of 601,3 of 8 — 38%,13% — 2 of 15,2 of 2 — 100%,66% — 2 of 3,3.0,0,3.0,0,7,14,6,7,14,24,554,706,14,16,10,11,11,13,22,22,2,1,7,10,17,22,91,69
0,Max Gradel,Benoît Costil,(4-3-3),(3-4-3),33%,67%,214 of 318 — 67%,83% — 531 of 639,4 of 15 — 27%,40% — 4 of 10,1 of 4 — 25%,75% — 3 of 4,4.0,0,2.0,0,16,16,5,4,30,10,430,747,21,16,13,9,21,21,10,25,0,1,5,14,19,22,62,89
0,Abdoulaye Touré,Dante,(4-2-3-1),(4-3-3),46%,54%,433 of 532 — 81%,86% — 544 of 632,5 of 14 — 36%,33% — 2 of 6,2 of 2 — 100%,80% — 4 of 5,1.0,0,2.0,0,14,7,6,1,19,4,639,767,26,24,14,16,9,13,5,21,2,4,2,11,23,15,55,58
0,Adama Soumaoro,Anthony Briançon,(4-2-2-2),(4-4-2),65%,35%,443 of 558 — 79%,66% — 202 of 307,7 of 18 — 39%,23% — 3 of 13,2 of 3 — 66%,71% — 5 of 7,3.0,0,1.0,0,19,10,8,6,18,16,676,419,13,14,3,8,27,21,19,18,1,2,12,10,30,22,95,66
0,M'Baye Niang,Alaixys Romao,(5-3-2),(4-2-3-1),63%,37%,465 of 585 — 79%,68% — 229 of 338,3 of 18 — 17%,54% — 7 of 13,6 of 7 — 85%,100% — 3 of 3,1.0,0,3.0,0,13,20,5,3,30,12,704,479,21,21,10,15,20,13,11,26,1,1,8,11,33,20,78,68
0,Loïc Perrin,Leo Dubois,(3-4-1-2),(3-4-1-2),47%,53%,356 of 474 — 75%,81% — 441 of 544,4 of 7 — 57%,33% — 2 of 6,2 of 2 — 100%,75% — 3 of 4,1.0,0,2.0,0,13,18,5,1,20,8,568,675,20,19,9,11,14,22,11,28,2,3,10,6,23,16,80,65
0,Dante,Thiago Silva,(4-3-3),(4-2-2-2),39%,61%,321 of 391 — 82%,86% — 517 of 601,2 of 10 — 20%,43% — 10 of 23,6 of 10 — 60%,50% — 1 of 2,4.5,1,2.0,0,12,15,1,13,6,24,484,702,11,16,8,15,6,4,20,6,1,2,13,6,17,17,41,60
0,Marcelo,Júlio Tavares,(4-3-3),(4-2-3-1),65%,35%,567 of 686 — 83%,72% — 271 of 376,10 of 24 — 42%,17% — 1 of 6,1 of 1 — 100%,100% — 10 of 10,0.0,0,0.0,0,12,11,8,1,41,9,800,513,15,14,15,6,23,16,11,40,0,0,4,16,24,16,81,73
0,Alaixys Romao,Vitorino Hilton,(4-2-3-1),(3-5-1-1),44%,56%,301 of 412 — 73%,78% — 416 of 534,5 of 12 — 42%,0% — 0 of 9,0 of 0 — %,80% — 4 of 5,2.0,0,0.0,0,19,11,4,8,17,22,510,629,13,14,11,10,19,29,23,14,4,0,14,9,23,20,72,74
0,Max Gradel,José Fonte,(4-4-2),(4-2-3-1),41%,59%,251 of 353 — 71%,81% — 419 of 515,5 of 15 — 33%,22% — 2 of 9,1 of 2 — 50%,80% — 4 of 5,2.0,0,4.0,0,15,11,3,4,17,19,470,620,19,10,7,7,24,19,15,16,0,1,9,7,18,23,73,60
0,Anthony Briançon,Régis Gurtner,(4-2-3-1),(4-2-3-1),37%,63%,198 of 331 — 60%,75% — 415 of 554,3 of 11 — 27%,42% — 5 of 12,4 of 5 — 80%,66% — 2 of 3,0.0,0,4.0,0,11,15,1,11,12,17,472,669,26,11,19,12,12,27,24,11,0,1,5,9,30,40,80,79
0,Ismaël Traoré,Mathias Autret,(4-1-4-1),(4-2-3-1),55%,45%,468 of 572 — 82%,77% — 361 of 467,6 of 29 — 21%,17% — 1 of 6,0 of 1 — 0%,100% — 6 of 6,1.0,0,0.0,0,10,11,13,3,39,14,703,599,13,24,12,6,27,17,21,26,0,1,7,13,23,22,73,57
0,Habib Diallo,Abdoulaye Touré,(4-3-3),(4-2-3-1),48%,52%,389 of 493 — 79%,81% — 439 of 543,2 of 10 — 20%,22% — 2 of 9,2 of 2 — 100%,50% — 1 of 2,2.0,0,1.0,1,16,13,3,3,16,11,581,626,18,17,9,4,17,17,7,12,2,1,10,4,22,19,82,51
0,Benoît Costil,Loïc Perrin,(3-4-3),(3-4-3),63%,37%,529 of 648 — 82%,70% — 269 of 382,6 of 12 — 50%,40% — 2 of 5,2 of 2 — 100%,100% — 6 of 6,0.0,0,3.0,0,7,18,8,5,17,10,760,508,21,21,16,12,28,25,6,22,3,1,5,5,23,21,70,76
0,Kamil Glik,Damien Da Silva,(3-4-1-2),(5-3-2),63%,37%,545 of 649 — 84%,78% — 298 of 384,5 of 14 — 36%,30% — 3 of 10,1 of 3 — 33%,40% — 2 of 5,2.0,0,3.0,0,15,15,3,3,24,18,746,509,14,18,8,19,15,9,10,27,2,2,5,6,14,11,54,64
0,Steve Mandanda,Lamine Koné,(4-3-3),(4-4-1-1),50%,50%,421 of 516 — 82%,82% — 414 of 507,5 of 10 — 50%,20% — 2 of 10,2 of 2 — 100%,80% — 4 of 5,3.0,0,2.0,0,13,15,5,7,12,21,629,617,21,19,11,16,16,12,28,12,1,3,8,3,18,16,58,77
0,Abdoulaye Touré,Kamil Glik,(4-2-3-1),(3-5-2),59%,41%,522 of 632 — 83%,76% — 334 of 439,4 of 15 — 27%,29% — 2 of 7,1 of 2 — 50%,100% — 4 of 4,2.0,0,2.0,0,9,13,5,3,19,12,744,565,16,30,6,11,16,14,14,18,4,2,5,11,36,22,64,75
0,José Fonte,Benoît Costil,(3-4-3),(3-4-3),45%,55%,298 of 423 — 70%,77% — 405 of 525,2 of 10 — 20%,20% — 1 of 5,1 of 1 — 100%,0% — 0 of 2,0.0,0,2.0,0,17,18,3,3,15,9,532,638,18,23,16,8,13,17,12,19,3,2,3,9,24,25,88,63
0,Vitorino Hilton,Ismaël Traoré,(3-4-1-2),(4-1-4-1),60%,40%,530 of 640 — 83%,76% — 317 of 419,3 of 14 — 21%,46% — 6 of 13,6 of 6 — 100%,100% — 3 of 3,2.0,0,3.0,0,14,12,5,2,35,17,748,545,19,20,8,11,27,19,10,30,2,0,6,9,22,14,83,80
0,Julien Faussurier,Júlio Tavares,(4-2-3-1),(4-2-3-1),47%,53%,361 of 474 — 76%,78% — 426 of 544,7 of 15 — 47%,36% — 5 of 14,5 of 5 — 100%,71% — 5 of 7,0.0,1,0.0,0,10,8,9,5,12,29,609,662,18,19,15,12,13,18,22,9,1,2,10,8,27,24,82,90
0,Stefan Mitrović,Dante,(4-1-2-1-2),(3-4-1-2),52%,48%,383 of 484 — 79%,82% — 366 of 447,6 of 20 — 30%,56% — 5 of 9,5 of 5 — 100%,83% — 5 of 6,1.0,0,4.5,0,22,12,4,7,26,14,602,590,23,19,15,18,18,16,11,13,1,1,6,11,30,22,100,59
0,Alaixys Romao,Anthony Briançon,(4-2-3-1),(4-4-2),56%,44%,419 of 538 — 78%,71% — 302 of 425,1 of 12 — 8%,13% — 1 of 8,1 of 1 — 100%,100% — 1 of 1,3.0,0,1.0,0,15,13,4,6,21,23,634,531,10,19,7,6,21,26,16,22,2,3,7,13,26,31,65,77
0,Memphis,Habib Diallo,(4-4-2),(4-3-3),66%,34%,625 of 709 — 88%,80% — 296 of 372,6 of 17 — 35%,19% — 3 of 16,3 of 3 — 100%,83% — 5 of 6,1.0,0,2.0,0,12,9,7,2,19,5,818,496,14,20,13,10,15,7,18,23,0,0,9,6,20,18,55,48
0,Damien Da Silva,Max Gradel,(4-4-2),(4-4-2),52%,48%,274 of 386 — 71%,65% — 233 of 359,5 of 14 — 36%,33% — 5 of 15,3 of 5 — 60%,40% — 2 of 5,1.0,0,2.0,0,18,20,7,5,19,26,517,480,17,22,6,15,32,25,26,24,3,0,6,8,17,21,67,76
0,Loïc Perrin,Régis Gurtner,(3-4-3),(4-2-3-1),45%,55%,332 of 442 — 75%,78% — 425 of 545,2 of 16 — 13%,45% — 5 of 11,3 of 5 — 60%,50% — 1 of 2,2.0,0,3.0,0,17,17,5,4,22,21,559,651,20,13,12,8,30,17,24,17,2,1,4,11,18,14,82,62
0,Thiago Silva,Steve Mandanda,(4-3-3),(4-3-3),61%,39%,619 of 692 — 89%,83% — 359 of 435,8 of 13 — 62%,18% — 2 of 11,2 of 2 — 100%,50% — 4 of 8,2.0,0,1.0,0,11,10,5,3,12,20,787,542,12,23,7,7,7,13,19,11,4,2,8,6,21,13,48,43
0,Júlio Tavares,Marquinhos,(4-4-2),(4-3-3),34%,66%,249 of 335 — 74%,88% — 580 of 657,6 of 10 — 60%,20% — 4 of 20,3 of 4 — 75%,66% — 4 of 6,3.0,0,2.0,0,12,9,3,6,12,22,436,770,19,24,6,10,12,14,16,9,0,1,16,5,13,25,77,46
0,Steve Mandanda,Adama Soumaoro,(4-3-3),(3-4-3),44%,56%,285 of 404 — 71%,76% — 397 of 519,1 of 11 — 9%,33% — 2 of 6,1 of 2 — 50%,0% — 0 of 1,1.0,0,3.0,0,13,15,4,4,13,15,521,600,20,7,15,7,27,20,16,11,3,4,6,4,29,31,81,61
0,Régis Gurtner,Gaëtan Belaud,(4-2-3-1),(4-3-3),45%,55%,328 of 446 — 74%,79% — 439 of 553,1 of 5 — 20%,20% — 3 of 15,3 of 3 — 100%,0% — 0 of 1,3.0,0,1.0,0,12,11,3,9,10,24,561,678,14,20,10,15,17,24,28,14,0,2,7,7,30,32,71,88
0,Ismaël Traoré,Stefan Mitrović,(4-1-4-1),(4-1-2-1-2),36%,64%,243 of 347 — 70%,82% — 507 of 618,5 of 10 — 50%,38% — 3 of 8,3 of 3 — 100%,100% — 5 of 5,1.0,0,1.0,0,13,20,4,8,12,33,453,717,10,21,8,10,16,17,30,7,1,1,8,5,23,21,73,79
0,Habib Diallo,Vitorino Hilton,(4-2-3-1),(3-4-1-2),48%,52%,325 of 439 — 74%,76% — 362 of 477,4 of 11 — 36%,33% — 4 of 12,2 of 4 — 50%,50% — 2 of 4,1.0,0,2.0,0,12,19,5,3,14,21,566,591,23,13,12,10,17,30,25,16,1,0,6,5,30,36,74,91
0,Max Gradel,Jason Denayer,(4-4-2),(4-4-2),36%,64%,281 of 376 — 75%,87% — 588 of 676,5 of 12 — 42%,38% — 8 of 21,5 of 8 — 62%,80% — 4 of 5,3.0,0,0.0,0,10,4,5,5,24,18,509,804,24,21,9,9,20,24,24,21,3,2,14,6,22,16,78,49
0,Benoît Costil,Abdoulaye Touré,(3-4-3),(4-2-3-1),46%,54%,332 of 448 — 74%,77% — 404 of 527,7 of 10 — 70%,22% — 2 of 9,2 of 2 — 100%,71% — 5 of 7,4.0,0,3.0,0,18,17,6,9,10,23,562,641,20,16,12,9,21,14,23,10,2,1,8,5,23,13,74,77
0,Dante,Alaixys Romao,(3-1-4-2),(4-2-3-1),60%,40%,571 of 660 — 87%,80% — 346 of 435,6 of 12 — 50%,25% — 3 of 12,3 of 3 — 100%,66% — 4 of 6,1.0,0,4.5,0,11,17,5,4,19,10,754,537,17,17,11,13,12,8,14,18,0,0,4,10,20,19,54,68
0,Stéphane Ruffier,Kamil Glik,(3-4-3),(3-5-2),42%,58%,324 of 437 — 74%,78% — 466 of 597,5 of 12 — 42%,18% — 2 of 11,2 of 2 — 100%,80% — 4 of 5,1.0,0,3.0,1,13,10,2,1,18,19,554,699,15,15,23,8,19,19,16,13,2,3,13,6,16,29,88,56
0,Dante,Benoît Costil,(4-3-3),(3-4-3),40%,60%,340 of 412 — 83%,88% — 550 of 627,5 of 10 — 50%,33% — 3 of 9,3 of 3 — 100%,80% — 4 of 5,2.0,0,2.0,0,13,16,3,4,13,16,534,731,22,17,16,9,10,7,9,11,0,1,10,7,12,23,39,55
