Wk,Day,Date,Time,Home,Away,xG,xG.1,Score,Attendance,Referee,season,t1_captain,t2_captain,t1_formation,t2_formation,t1_possession,t2_possession,t1_passing,t2_passing,t1_shots,t2_shots,t1_saves,t2_saves,t1_yellow_cards,t1_red_cards,t2_yellow_cards,t2_red_cards,t1_fouls,t2_fouls,t1_corners,t2_corners,t1_crosses,t2_crosses,t1_touches,t2_touches,t1_tackles,t2_tackles,t1_interceptions,t2_interceptions,t1_aerials_won,t2_aerials_won,t1_clearances,t2_clearances,t1_offsides,t2_offsides,t1_goal_kicks,t2_goal_kicks,t1_throw_ins,t2_throw_ins,t1_long_balls,t2_long_balls
7.0,Sat,2019-10-05,15:30,Bayern Munich,Hoffenheim,2.1,0.8,1–2,75000.0,Tobias Stieler,2019-2020,Manuel Neuer,Benjamin Hübner,(4-2-3-1),(4-1-4-1),64%,36%,641 of 752 — 85%,74% — 313 of 425,4 of 20 — 20%,63% — 5 of 8,3 of 5 — 60%,75% — 3 of 4,2.0,0.0,0.0,0.0,9,12,9,3,29,9,850,537,14,21,15,4,18,18,9,31,2,1,1,24,24,16,92,72
7.0,Sat,2019-10-05,15:30,Paderborn 07,Mainz 05,1.6,2.9,1–2,14217.0,Patrick Ittrich,2019-2020,Klaus Gjasula,Daniel Brosinski,(4-2-3-1),(4-4-2),65%,35%,520 of 630 — 83%,71% — 244 of 346,6 of 15 — 40%,40% — 6 of 15,5 of 6 — 83%,83% — 5 of 6,1.0,0.0,4.0,0.0,9,19,7,10,19,20,752,492,14,22,8,12,18,15,22,29,2,2,10,10,28,17,82,68
7.0,Sat,2019-10-05,18:30,Schalke 04,Köln,1.6,0.9,1–1,61883.0,Tobias Welz,2019-2020,Alexander Nübel,Jonas Hector,(4-1-2-1-2),(4-2-3-1),55%,45%,347 of 474 — 73%,70% — 270 of 387,3 of 15 — 20%,56% — 5 of 9,4 of 5 — 80%,66% — 2 of 3,4.0,0.0,4.0,0.0,17,17,6,4,19,12,589,505,16,12,12,12,22,27,11,24,2,3,3,17,28,19,71,73
7.0,Sun,2019-10-06,13:30,Gladbach,Augsburg,3.0,1.4,5–1,50352.0,Robert Schröder,2019-2020,Yann Sommer,Rani Khedira,(4-2-3-1),(4-4-2),63%,37%,528 of 616 — 86%,75% — 277 of 367,8 of 12 — 67%,21% — 3 of 14,2 of 3 — 66%,37% — 3 of 8,1.0,0.0,2.0,0.0,9,9,2,7,11,13,717,489,14,17,14,15,8,4,11,17,4,1,4,7,26,17,59,47
7.0,Sun,2019-10-06,15:30,Wolfsburg,Union Berlin,1.8,0.7,1–0,27012.0,Bastian Dankert,2019-2020,Josuha Guilavogui,Christopher Trimmel,(3-4-3),(3-4-3),52%,48%,333 of 474 — 70%,66% — 288 of 439,4 of 13 — 31%,21% — 3 of 14,3 of 3 — 100%,75% — 3 of 4,2.0,0.0,2.0,0.0,18,15,5,4,22,18,589,555,7,22,7,12,20,37,22,19,3,1,15,10,30,26,96,99
7.0,Sun,2019-10-06,18:00,Eint Frankfurt,Werder Bremen,2.9,1.8,2–2,51500.0,Guido Winkmann,2019-2020,Makoto Hasebe,Davy Klaassen,(3-1-4-2),(4-3-3),63%,37%,427 of 570 — 75%,70% — 236 of 336,7 of 25 — 28%,40% — 4 of 10,3 of 4 — 75%,71% — 5 of 7,2.0,0.0,1.0,0.0,12,8,10,1,50,5,672,493,13,19,6,11,17,15,6,50,3,2,4,19,38,15,86,69
8.0,Fri,2019-10-18,20:30,Eint Frankfurt,Leverkusen,2.7,1.7,3–0,50800.0,Christian Dingert,2019-2020,Makoto Hasebe,Kevin Volland,(3-1-4-2),(3-4-3),35%,65%,208 of 350 — 59%,82% — 523 of 639,4 of 9 — 44%,53% — 10 of 19,10 of 10 — 100%,50% — 2 of 4,1.0,0.0,1.0,0.0,11,12,4,1,11,20,466,763,18,16,9,13,13,22,10,14,4,1,12,6,19,19,76,54
8.0,Sat,2019-10-19,15:30,Augsburg,Bayern Munich,2.3,3.1,2–2,30660.0,Daniel Siebert,2019-2020,Rani Khedira,Manuel Neuer,(4-1-4-1),(4-2-3-1),23%,77%,148 of 238 — 62%,89% — 726 of 813,7 of 9 — 78%,33% — 8 of 24,6 of 8 — 75%,71% — 5 of 7,3.0,0.0,3.0,0.0,11,7,3,7,7,19,335,902,11,11,12,3,6,16,30,11,3,0,13,1,17,20,61,79
8.0,Sat,2019-10-19,15:30,Düsseldorf,Mainz 05,1.6,0.3,1–0,40660.0,Felix Zwayer,2019-2020,Adam Bodzek,Daniel Brosinski,(5-4-1),(4-2-2-2),55%,45%,417 of 524 — 80%,77% — 333 of 431,4 of 20 — 20%,14% — 1 of 7,1 of 1 — 100%,75% — 3 of 4,2.0,0.0,5.5,0.0,11,18,8,1,38,5,628,525,15,16,9,7,23,15,12,26,0,3,4,14,24,29,85,62
8.0,Sat,2019-10-19,15:30,Werder Bremen,Hertha BSC,0.9,0.5,1–1,41447.0,Felix Brych,2019-2020,Davy Klaassen,Vedad Ibišević,(4-3-3),(4-2-3-1),54%,46%,487 of 601 — 81%,81% — 421 of 521,5 of 16 — 31%,17% — 2 of 12,1 of 2 — 50%,80% — 4 of 5,1.0,0.0,1.0,0.0,9,12,7,5,24,17,697,653,12,14,8,17,8,27,16,36,0,1,8,6,26,15,63,80
8.0,Sat,2019-10-19,15:30,Union Berlin,Freiburg,1.5,0.7,2–0,22012.0,Benjamin Cortus,2019-2020,Christopher Trimmel,Christian Günter,(3-4-3),(3-4-3),40%,60%,289 of 399 — 72%,79% — 472 of 601,5 of 16 — 31%,33% — 4 of 12,4 of 4 — 100%,60% — 3 of 5,3.0,0.0,0.0,0.0,21,13,3,4,22,16,501,694,8,14,19,7,27,36,13,26,1,1,5,8,26,21,89,69
8.0,Sat,2019-10-19,15:30,RB Leipzig,Wolfsburg,1.2,1.3,1–1,39182.0,Deniz Aytekin,2019-2020,Willi Orban,Josuha Guilavogui,(4-4-2),(3-4-3),56%,44%,421 of 571 — 74%,70% — 310 of 445,5 of 15 — 33%,46% — 6 of 13,5 of 6 — 83%,80% — 4 of 5,1.0,0.0,3.0,0.0,13,11,3,3,20,13,691,579,24,13,10,22,19,20,16,23,3,2,9,6,26,32,69,102
8.0,Sat,2019-10-19,18:30,Dortmund,Gladbach,1.5,2.6,1–0,81365.0,Sascha Stegemann,2019-2020,Marco Reus,Yann Sommer,(4-4-2),(4-2-3-1),54%,46%,414 of 527 — 79%,75% — 338 of 451,7 of 16 — 44%,14% — 2 of 14,2 of 2 — 100%,85% — 6 of 7,1.0,0.0,2.0,0.0,13,16,10,8,14,15,665,573,24,20,18,11,16,14,18,8,4,1,9,7,21,28,79,70
8.0,Sun,2019-10-20,15:30,Köln,Paderborn 07,2.4,0.4,3–0,50000.0,Manuel Gräfe,2019-2020,Jonas Hector,Klaus Gjasula,(4-2-3-1),(4-2-2-2),43%,57%,329 of 439 — 75%,83% — 494 of 593,6 of 17 — 35%,11% — 1 of 9,1 of 1 — 100%,50% — 3 of 6,0.0,0.0,0.0,0.0,7,8,6,9,20,22,578,722,33,20,8,9,20,15,28,23,1,1,8,7,26,25,64,41
8.0,Sun,2019-10-20,18:00,Hoffenheim,Schalke 04,0.9,0.8,2–0,29477.0,Robert Hartmann,2019-2020,Kevin Vogt,Alexander Nübel,(4-1-4-1),(4-1-3-2),42%,58%,280 of 385 — 73%,80% — 429 of 537,3 of 9 — 33%,9% — 1 of 11,1 of 1 — 100%,33% — 1 of 3,2.0,0.0,2.0,0.0,12,16,3,8,14,23,501,636,24,21,9,10,14,18,21,6,1,3,14,6,16,31,60,80
9.0,Fri,2019-10-25,20:30,Mainz 05,Köln,1.8,1.3,3–1,31999.0,Frank Willenborg,2019-2020,Daniel Brosinski,Jonas Hector,(4-4-2),(4-2-3-1),47%,53%,305 of 406 — 75%,74% — 335 of 451,6 of 18 — 33%,47% — 8 of 17,7 of 8 — 87%,50% — 3 of 6,2.0,0.0,2.0,0.0,20,9,5,10,14,21,536,556,12,13,13,9,18,26,27,16,1,1,11,13,16,20,65,69
9.0,Sat,2019-10-26,15:30,Hertha BSC,Hoffenheim,2.5,2.2,2–3,44702.0,Markus Schmidt,2019-2020,Vedad Ibišević,Kevin Vogt,(4-2-3-1),(3-1-4-2),43%,57%,317 of 422 — 75%,80% — 443 of 551,4 of 13 — 31%,47% — 8 of 17,5 of 8 — 62%,50% — 2 of 4,4.5,0.0,3.0,0.0,17,11,4,4,21,11,533,661,21,20,13,8,18,20,10,18,3,2,8,5,22,22,85,72
9.0,Sat,2019-10-26,15:30,Bayern Munich,Union Berlin,2.7,1.7,2–1,75000.0,Marco Fritz,2019-2020,Manuel Neuer,Christopher Trimmel,(4-1-4-1),(4-2-3-1),65%,35%,618 of 721 — 86%,75% — 291 of 390,10 of 20 — 50%,50% — 2 of 4,2 of 2 — 100%,80% — 8 of 10,0.0,0.0,1.0,0.0,10,16,8,2,23,11,816,512,16,21,6,10,19,22,14,21,2,4,4,11,22,26,66,73
9.0,Sat,2019-10-26,15:30,Freiburg,RB Leipzig,2.1,2.5,2–1,24000.0,Harm Osmers,2019-2020,Christian Günter,Willi Orban,(3-4-3),(3-5-2),41%,59%,332 of 434 — 76%,86% — 543 of 635,3 of 14 — 21%,25% — 6 of 24,5 of 6 — 83%,33% — 1 of 3,3.0,0.0,1.0,0.0,9,9,5,4,20,15,553,777,17,22,12,6,14,20,27,20,3,1,8,9,28,22,77,62
9.0,Sat,2019-10-26,15:30,Schalke 04,Dortmund,1.1,0.3,0–0,61873.0,Felix Brych,2019-2020,Alexander Nübel,Marco Reus,(4-1-3-2),(4-2-3-1),44%,56%,294 of 404 — 73%,78% — 407 of 521,2 of 14 — 14%,38% — 3 of 8,3 of 3 — 100%,100% — 2 of 2,3.0,0.0,2.0,0.0,9,9,8,2,19,10,521,629,15,22,11,5,13,16,16,23,5,1,7,11,22,17,69,75
9.0,Sat,2019-10-26,15:30,Paderborn 07,Düsseldorf,0.8,1.4,2–0,14182.0,Bastian Dankert,2019-2020,Klaus Gjasula,Adam Bodzek,(4-2-3-1),(5-4-1),49%,51%,294 of 414 — 71%,73% — 314 of 430,6 of 14 — 43%,22% — 4 of 18,4 of 4 — 100%,66% — 4 of 6,5.0,0.0,4.0,0.0,23,16,4,7,16,21,543,548,12,12,11,11,15,18,29,16,2,1,8,11,25,21,79,81
9.0,Sat,2019-10-26,18:30,Leverkusen,Werder Bremen,2.9,0.9,2–2,30210.0,Martin Petersen,2019-2020,Lars Bender,Davy Klaassen,(3-4-1-2),(4-1-2-1-2),62%,38%,481 of 598 — 80%,74% — 271 of 368,4 of 24 — 17%,27% — 3 of 11,1 of 3 — 33%,75% — 3 of 4,2.0,0.0,1.0,0.0,14,13,10,1,53,9,710,515,15,17,14,14,12,13,9,43,2,0,9,12,27,22,81,46
9.0,Sun,2019-10-27,15:30,Wolfsburg,Augsburg,1.1,1.0,0–0,22630.0,Tobias Stieler,2019-2020,Josuha Guilavogui,Daniel Baier,(3-4-3),(4-4-2),57%,43%,362 of 503 — 72%,68% — 262 of 386,3 of 14 — 21%,50% — 5 of 10,5 of 5 — 100%,100% — 3 of 3,0.0,0.0,0.0,0.0,14,14,5,3,25,14,594,516,17,20,6,17,24,18,15,29,3,1,8,12,31,26,85,87
9.0,Sun,2019-10-27,18:00,Gladbach,Eint Frankfurt,1.7,1.2,4–2,52300.0,Daniel Schlager,2019-2020,Yann Sommer,David Abraham,(4-3-3),(3-1-4-2),49%,51%,339 of 463 — 73%,72% — 349 of 487,6 of 13 — 46%,20% — 3 of 15,1 of 3 — 33%,33% — 2 of 6,1.0,0.0,1.0,0.0,13,15,5,6,15,35,593,607,19,22,14,14,24,19,19,15,1,4,10,5,25,26,73,92
10.0,Fri,2019-11-01,20:30,Hoffenheim,Paderborn 07,2.1,0.6,3–0,23629.0,Robert Schröder,2019-2020,Kevin Vogt,Sebastian Schonlau,(3-1-4-2),(4-1-4-1),63%,37%,766 of 822 — 93%,86% — 409 of 474,7 of 12 — 58%,22% — 2 of 9,2 of 2 — 100%,57% — 4 of 7,0.0,0.0,1.0,0.0,7,12,4,4,14,12,917,559,17,20,9,6,5,2,12,11,2,1,6,6,26,13,54,42
10.0,Sat,2019-11-02,15:30,Leverkusen,Gladbach,2.3,2.6,1–2,30210.0,Daniel Siebert,2019-2020,Kevin Volland,Yann Sommer,(4-2-3-1),(3-5-2),60%,40%,498 of 631 — 79%,73% — 301 of 412,7 of 25 — 28%,60% — 6 of 10,4 of 6 — 66%,85% — 6 of 7,2.0,1.0,1.0,0.0,13,9,13,0,42,9,760,563,23,25,15,15,24,16,8,43,3,4,3,15,26,25,77,73
10.0,Sat,2019-11-02,15:30,Werder Bremen,Freiburg,1.5,1.2,2–2,41000.0,Christian Dingert,2019-2020,Davy Klaassen,Christian Günter,(4-3-3),(4-4-2),46%,54%,374 of 472 — 79%,83% — 459 of 555,10 of 21 — 48%,23% — 3 of 13,1 of 3 — 33%,80% — 8 of 10,3.0,0.0,5.5,0.0,18,10,5,0,12,18,591,691,18,18,13,14,23,18,17,21,0,2,9,7,20,22,66,65
10.0,Sat,2019-11-02,15:30,RB Leipzig,Mainz 05,3.3,0.6,8–0,38517.0,Guido Winkmann,2019-2020,Diego Demme,Jean-Paul Boëtius,(4-4-2),(4-1-2-1-2),67%,33%,675 of 776 — 87%,73% — 282 of 388,12 of 18 — 67%,22% — 2 of 9,2 of 2 — 100%,33% — 4 of 12,0.0,0.0,1.0,0.0,11,7,3,4,21,9,888,495,11,14,11,13,6,10,16,17,0,2,6,10,18,22,50,56
10.0,Sat,2019-11-02,15:30,Eint Frankfurt,Bayern Munich,3.3,1.7,5–1,51500.0,Markus Schmidt,2019-2020,David Abraham,Manuel Neuer,(3-1-4-2),(4-2-3-1),40%,60%,328 of 428 — 77%,84% — 540 of 640,10 of 17 — 59%,38% — 3 of 8,2 of 3 — 66%,50% — 5 of 10,1.0,0.0,2.0,1.0,14,7,3,0,15,10,521,733,17,11,18,12,18,10,10,12,2,3,6,5,17,21,79,69
10.0,Sat,2019-11-02,15:30,Dortmund,Wolfsburg,2.2,1.5,3–0,80200.0,Tobias Welz,2019-2020,Marco Reus,Josuha Guilavogui,(4-2-3-1),(3-4-3),64%,36%,565 of 683 — 83%,74% — 283 of 382,7 of 16 — 44%,25% — 3 of 12,3 of 3 — 100%,71% — 5 of 7,1.0,0.0,3.0,0.0,12,19,7,2,17,11,784,521,15,19,5,20,7,14,13,27,1,2,7,8,20,22,68,67
10.0,Sat,2019-11-02,18:30,Union Berlin,Hertha BSC,1.6,0.4,1–0,22012.0,Deniz Aytekin,2019-2020,Christopher Trimmel,Vedad Ibišević,(3-4-3),(4-2-3-1),54%,46%,371 of 507 — 73%,72% — 308 of 425,5 of 13 — 38%,43% — 3 of 7,3 of 3 — 100%,100% — 5 of 5,1.0,0.0,1.0,0.0,14,10,1,4,19,18,597,534,13,10,8,13,22,25,16,23,3,1,6,5,34,27,105,86
10.0,Sun,2019-11-03,15:30,Düsseldorf,Köln,2.0,1.3,2–0,51155.0,Sven Jablonski,2019-2020,Oliver Fink,Jonas Hector,(4-4-1-1),(4-2-3-1),40%,60%,222 of 344 — 65%,79% — 410 of 522,2 of 8 — 25%,13% — 1 of 8,1 of 1 — 100%,50% — 1 of 2,1.0,0.0,3.0,0.0,11,20,3,4,20,20,450,625,21,11,16,11,22,29,25,16,0,2,6,11,20,19,76,56
10.0,Sun,2019-11-03,18:00,Augsburg,Schalke 04,1.6,0.5,2–3,30361.0,Patrick Ittrich,2019-2020,Daniel Baier,Alexander Nübel,(4-2-3-1),(4-1-2-1-2),34%,66%,198 of 308 — 64%,81% — 487 of 599,3 of 11 — 27%,30% — 3 of 10,1 of 3 — 33%,66% — 2 of 3,3.0,0.0,5.0,0.0,13,11,1,6,10,19,402,690,17,13,8,8,10,17,16,12,2,3,5,10,27,27,62,80
11.0,Fri,2019-11-08,20:30,Köln,Hoffenheim,0.9,2.1,1–2,49100.0,Robert Kampka,2019-2020,Jonas Hector,Kevin Vogt,(3-4-1-2),(3-1-4-2),45%,55%,334 of 431 — 77%,80% — 422 of 530,3 of 11 — 27%,29% — 4 of 14,3 of 4 — 75%,66% — 2 of 3,4.0,0.0,3.0,0.0,21,14,5,7,19,20,576,647,27,18,7,14,20,13,36,23,0,0,5,9,20,24,58,74
11.0,Sat,2019-11-09,15:30,Schalke 04,Düsseldorf,1.3,2.1,3–3,61831.0,Robert Hartmann,2019-2020,Alexander Nübel,Adam Bodzek,(4-2-3-1),(5-3-2),57%,43%,360 of 475 — 76%,67% — 240 of 358,4 of 12 — 33%,50% — 4 of 8,2 of 4 — 50%,25% — 1 of 4,2.0,0.0,4.0,0.0,10,17,2,4,8,19,589,464,6,18,14,8,29,17,14,18,2,0,3,15,23,20,62,72
11.0,Sat,2019-11-09,15:30,Mainz 05,Union Berlin,2.3,1.1,2–3,24349.0,Harm Osmers,2019-2020,Daniel Brosinski,Christopher Trimmel,(4-3-1-2),(3-4-1-2),56%,44%,394 of 528 — 75%,69% — 290 of 421,5 of 16 — 31%,29% — 4 of 14,2 of 4 — 50%,60% — 3 of 5,1.0,0.0,4.0,0.0,16,16,3,2,24,10,635,554,14,17,12,14,28,39,10,26,5,1,8,10,29,17,86,97
11.0,Sat,2019-11-09,15:30,Paderborn 07,Augsburg,1.2,1.0,0–1,13758.0,Marco Fritz,2019-2020,Klaus Gjasula,Daniel Baier,(4-4-1-1),(4-2-3-1),60%,40%,427 of 526 — 81%,66% — 228 of 345,3 of 10 — 30%,38% — 5 of 13,4 of 5 — 80%,100% — 3 of 3,1.0,0.0,3.0,0.0,15,12,5,7,16,15,675,483,24,20,12,10,11,12,29,25,0,4,9,8,28,23,72,71
11.0,Sat,2019-11-09,15:30,Hertha BSC,RB Leipzig,0.6,2.0,2–4,48532.0,Sören Storks,2019-2020,Niklas Stark,Diego Demme,(3-4-3),(4-2-2-2),39%,61%,279 of 411 — 68%,79% — 507 of 644,3 of 7 — 43%,67% — 6 of 9,3 of 6 — 50%,33% — 1 of 3,2.0,0.0,1.0,0.0,12,12,0,5,9,20,521,746,17,18,13,10,10,25,14,11,2,2,9,5,30,32,91,48
11.0,Sat,2019-11-09,18:30,Bayern Munich,Dortmund,3.7,0.7,4–0,75000.0,Felix Zwayer,2019-2020,Manuel Neuer,Mats Hummels,(4-1-4-1),(4-2-3-1),60%,40%,594 of 689 — 86%,80% — 365 of 457,5 of 18 — 28%,0% — 0 of 2,0 of 0 — %,40% — 2 of 5,2.0,0.0,1.0,0.0,11,12,2,1,13,6,789,569,30,14,10,16,4,6,9,18,6,2,3,12,26,14,80,71
11.0,Sun,2019-11-10,13:30,Gladbach,Werder Bremen,1.9,1.7,3–1,54022.0,Tobias Stieler,2019-2020,Yann Sommer,Davy Klaassen,(4-3-3),(4-4-2),53%,47%,382 of 485 — 79%,74% — 314 of 426,7 of 17 — 41%,40% — 6 of 15,5 of 6 — 83%,57% — 4 of 7,6.5,0.0,4.0,0.0,18,13,3,8,13,15,619,525,16,14,21,12,25,8,24,15,4,0,4,7,9,23,46,67
11.0,Sun,2019-11-10,15:30,Wolfsburg,Leverkusen,0.9,1.0,0–2,24112.0,Manuel Gräfe,2019-2020,Josuha Guilavogui,Kevin Volland,(3-4-3),(4-2-3-1),47%,53%,360 of 526 — 68%,76% — 444 of 583,1 of 10 — 10%,44% — 4 of 9,3 of 4 — 75%,100% — 1 of 1,2.0,0.0,2.0,0.0,9,11,9,0,29,6,646,735,20,21,10,9,23,12,11,36,3,1,7,9,41,34,96,96
11.0,Sun,2019-11-10,18:00,Freiburg,Eint Frankfurt,0.9,1.4,1–0,24000.0,Felix Brych,2019-2020,Christian Günter,David Abraham,(4-4-2),(3-4-1-2),52%,48%,334 of 444 — 75%,72% — 300 of 417,7 of 13 — 54%,35% — 6 of 17,6 of 6 — 100%,85% — 6 of 7,1.0,1.0,4.5,1.0,7,13,8,10,27,17,551,542,10,14,13,7,14,29,26,27,3,1,10,11,22,20,82,81
12.0,Fri,2019-11-22,20:30,Dortmund,Paderborn 07,1.8,2.1,3–3,81365.0,Christian Dingert,2019-2020,Marco Reus,Klaus Gjasula,(4-2-3-1),(4-2-3-1),67%,33%,670 of 793 — 84%,75% — 297 of 395,7 of 17 — 41%,44% — 4 of 9,1 of 4 — 25%,57% — 4 of 7,3.0,0.0,1.0,0.0,9,7,10,2,32,9,917,553,26,23,18,16,9,12,5,37,4,5,7,10,30,19,52,50
12.0,Sat,2019-11-23,15:30,Eint Frankfurt,Wolfsburg,0.9,1.3,0–2,50700.0,Daniel Siebert,2019-2020,Makoto Hasebe,Josuha Guilavogui,(3-4-1-2),(3-4-3),68%,32%,409 of 543 — 75%,59% — 152 of 257,9 of 17 — 53%,67% — 6 of 9,4 of 6 — 66%,100% — 9 of 9,3.0,0.0,6.5,0.0,13,23,12,1,50,7,636,387,13,15,10,8,19,23,10,46,2,3,4,8,28,26,77,57
12.0,Sat,2019-11-23,15:30,Düsseldorf,Bayern Munich,0.7,3.7,0–4,53000.0,Frank Willenborg,2019-2020,Oliver Fink,Manuel Neuer,(4-2-3-1),(4-1-4-1),30%,70%,209 of 316 — 66%,88% — 649 of 741,1 of 13 — 8%,29% — 5 of 17,1 of 5 — 20%,100% — 1 of 1,1.0,0.0,1.0,0.0,8,6,8,6,22,25,418,857,18,18,10,8,8,8,17,15,3,6,12,6,16,14,74,66
12.0,Sat,2019-11-23,15:30,Werder Bremen,Schalke 04,2.0,0.7,1–2,42100.0,Benjamin Cortus,2019-2020,Davy Klaassen,Alexander Nübel,(4-1-2-1-2),(4-2-3-1),50%,50%,387 of 509 — 76%,79% — 407 of 515,5 of 18 — 28%,45% — 5 of 11,3 of 5 — 60%,80% — 4 of 5,3.0,0.0,2.0,0.0,12,16,1,3,12,8,629,648,31,19,11,8,21,19,9,14,1,6,5,10,27,19,80,70
12.0,Sat,2019-11-23,15:30,Leverkusen,Freiburg,4.1,1.1,1–1,29032.0,Deniz Aytekin,2019-2020,Kevin Volland,Christian Günter,(4-2-3-1),(3-4-1-2),71%,29%,618 of 758 — 82%,64% — 194 of 304,9 of 27 — 33%,25% — 2 of 8,1 of 2 — 50%,88% — 8 of 9,0.0,0.0,3.0,0.0,10,14,13,3,40,8,851,436,10,13,7,12,28,13,7,40,3,0,10,13,26,16,72,76
12.0,Sat,2019-11-23,15:30,Union Berlin,Gladbach,1.8,1.2,2–0,22012.0,Felix Brych,2019-2020,Christopher Trimmel,Yann Sommer,(3-4-1-2),(4-2-3-1),37%,63%,264 of 407 — 65%,77% — 536 of 693,6 of 11 — 55%,15% — 2 of 13,2 of 2 — 100%,66% — 4 of 6,1.0,0.0,1.0,0.0,12,7,2,6,16,26,532,791,19,11,12,11,33,30,25,12,1,2,5,4,21,42,100,99
12.0,Sat,2019-11-23,18:30,RB Leipzig,Köln,2.3,0.6,4–1,42036.0,Robert Schröder,2019-2020,Diego Demme,Jonas Hector,(4-2-2-2),(4-3-3),69%,31%,653 of 768 — 85%,71% — 247 of 350,7 of 20 — 35%,17% — 1 of 6,0 of 1 — 0%,57% — 4 of 7,0.0,0.0,3.0,0.0,9,15,13,3,24,11,864,459,8,14,9,10,13,9,8,26,3,6,3,11,20,15,55,53
12.0,Sun,2019-11-24,15:30,Augsburg,Hertha BSC,1.9,0.5,4–0,29233.0,Sascha Stegemann,2019-2020,Daniel Baier,Niklas Stark,(4-2-3-1),(4-4-1-1),52%,48%,369 of 468 — 79%,80% — 346 of 435,5 of 14 — 36%,20% — 1 of 5,1 of 1 — 100%,20% — 1 of 5,0.0,0.0,2.0,1.0,9,19,3,3,16,13,547,528,22,14,6,6,17,16,13,16,3,2,5,9,21,29,67,90
12.0,Sun,2019-11-24,18:00,Hoffenheim,Mainz 05,2.0,2.5,1–5,23129.0,Bastian Dankert,2019-2020,Kevin Vogt,Moussa Niakhate,(3-4-3),(3-4-1-2),63%,37%,483 of 585 — 83%,73% — 254 of 349,8 of 20 — 40%,42% — 5 of 12,1 of 5 — 20%,87% — 7 of 8,1.0,0.0,3.0,1.0,12,14,14,3,31,16,700,489,15,20,9,10,15,12,15,33,1,2,7,10,14,18,69,60
13.0,Fri,2019-11-29,20:30,Schalke 04,Union Berlin,1.5,1.6,2–1,61837.0,Daniel Schlager,2019-2020,Alexander Nübel,Christopher Trimmel,(4-2-3-1),(3-4-3),56%,44%,400 of 537 — 74%,72% — 311 of 430,8 of 17 — 47%,38% — 6 of 16,6 of 6 — 100%,75% — 6 of 8,1.0,0.0,4.0,0.0,12,13,7,4,17,15,658,578,12,23,15,16,29,25,13,30,4,2,8,4,31,23,75,76
13.0,Sat,2019-11-30,15:30,Paderborn 07,RB Leipzig,1.6,1.8,2–3,13253.0,Bibiana Steinhaus,2019-2020,Klaus Gjasula,Diego Demme,(4-2-2-2),(4-2-2-2),52%,48%,428 of 554 — 77%,79% — 399 of 504,4 of 8 — 50%,33% — 6 of 18,3 of 6 — 50%,50% — 2 of 4,3.0,0.0,3.0,0.0,10,13,6,6,18,16,680,658,14,22,14,8,15,17,21,29,4,3,6,6,35,17,63,58
13.0,Sat,2019-11-30,15:30,Köln,Augsburg,1.2,2.1,1–1,49200.0,Tobias Stieler,2019-2020,Jonas Hector,Daniel Baier,(4-4-2),(4-2-3-1),55%,45%,383 of 487 — 79%,73% — 291 of 398,6 of 13 — 46%,30% — 3 of 10,2 of 3 — 66%,83% — 5 of 6,9.5,0.0,4.5,0.0,15,17,4,8,28,26,612,510,18,14,5,14,19,19,25,25,0,1,10,7,24,24,86,79
13.0,Sat,2019-11-30,15:30,Hoffenheim,Düsseldorf,2.1,0.9,1–1,25427.0,Martin Petersen,2019-2020,Kevin Vogt,Rouwen Hennings,(3-4-3),(3-1-4-2),51%,49%,425 of 541 — 79%,80% — 419 of 523,6 of 12 — 50%,27% — 3 of 11,2 of 3 — 66%,83% — 5 of 6,2.0,0.0,4.0,0.0,12,16,2,5,14,36,643,647,19,16,6,12,19,12,25,10,2,3,11,6,15,19,75,71
13.0,Sat,2019-11-30,15:30,Hertha BSC,Dortmund,1.0,1.2,1–2,74667.0,Sven Jablonski,2019-2020,Niklas Stark,Marco Reus,(3-4-1-2),(3-4-3),49%,51%,437 of 547 — 80%,82% — 466 of 571,3 of 13 — 23%,71% — 5 of 7,3 of 5 — 60%,66% — 2 of 3,3.0,0.0,3.5,0.0,14,10,2,2,14,9,647,683,23,9,8,12,21,14,9,22,4,0,3,10,25,19,75,74
13.0,Sat,2019-11-30,18:30,Bayern Munich,Leverkusen,2.8,1.3,1–2,75000.0,Guido Winkmann,2019-2020,Manuel Neuer,Lars Bender,(4-1-4-1),(4-2-3-1),74%,26%,656 of 781 — 84%,65% — 175 of 271,11 of 23 — 48%,64% — 7 of 11,5 of 7 — 71%,90% — 10 of 11,1.0,0.0,3.0,1.0,9,16,8,2,38,8,885,415,15,12,9,18,16,7,6,41,4,4,6,12,24,13,65,74
13.0,Sun,2019-12-01,15:30,Gladbach,Freiburg,5.0,1.5,4–2,51080.0,Felix Zwayer,2019-2020,Yann Sommer,Christian Günter,(4-2-3-1),(3-4-1-2),51%,49%,387 of 486 — 80%,80% — 378 of 471,13 of 22 — 59%,33% — 4 of 12,2 of 4 — 50%,69% — 9 of 13,3.0,0.0,2.0,0.0,15,16,2,3,12,20,609,599,14,12,9,16,14,11,29,21,1,0,9,10,27,18,63,68
