Wk,Day,Date,Time,Home,Away,xG,xG.1,Score,Attendance,Referee,season,t1_captain,t2_captain,t1_formation,t2_formation,t1_possession,t2_possession,t1_passing,t2_passing,t1_shots,t2_shots,t1_saves,t2_saves,t1_yellow_cards,t1_red_cards,t2_yellow_cards,t2_red_cards,t1_fouls,t2_fouls,t1_corners,t2_corners,t1_crosses,t2_crosses,t1_touches,t2_touches,t1_tackles,t2_tackles,t1_interceptions,t2_interceptions,t1_aerials_won,t2_aerials_won,t1_clearances,t2_clearances,t1_offsides,t2_offsides,t1_goal_kicks,t2_goal_kicks,t1_throw_ins,t2_throw_ins,t1_long_balls,t2_long_balls
7,Sat,11/7/2020,20:45,Parma,Fiorentina,0.2,0.5,0–0,,Federico La Penna,2020-2021,Bruno Alves,Franck Ribéry,(3-5-2),(3-5-2),36%,64%,354 of 429 — 83%,89% — 666 of 751,0 of 5 — 0%,67% — 4 of 6,4 of 4 — 100%,% — 0 of 0,1,0,2,0,17,17,2,3,10,19,530,831,29,11,9,8,9,3,17,6,3,0,4,7,16,22,61,50
7,Sun,11/8/2020,12:30,Lazio,Juventus,1,1.3,1–1,,Davide Massa,2020-2021,Sergej Milinković-Savić,Leonardo Bonucci,(3-5-2),(4-4-2),54%,46%,533 of 632 — 84%,87% — 460 of 528,4 of 14 — 29%,45% — 5 of 11,4 of 5 — 80%,75% — 3 of 4,2,0,2,0,12,11,4,2,23,9,703,650,11,13,7,15,8,9,5,33,0,2,7,11,22,12,71,47
7,Sun,11/8/2020,15:00,Atalanta,Inter,1,0.9,1–1,,Daniele Doveri,2020-2021,Papu Gómez,Samir Handanović,(3-4-3),(3-5-2),52%,48%,500 of 574 — 87%,85% — 448 of 526,2 of 9 — 22%,30% — 3 of 10,2 of 3 — 66%,50% — 1 of 2,1,0,3,0,15,13,2,5,13,15,676,617,16,16,10,5,8,5,14,15,1,0,8,4,12,18,65,40
7,Sun,11/8/2020,15:00,Genoa,Roma,0.6,2.6,1–3,,Massimiliano Irrati,2020-2021,Domenico Criscito,Lorenzo Pellegrini,(4-3-2-1),(3-4-3),51%,49%,457 of 556 — 82%,80% — 432 of 539,5 of 7 — 71%,50% — 9 of 18,6 of 9 — 66%,80% — 4 of 5,1,0,0,0,10,11,1,8,7,21,649,633,6,19,9,18,12,19,26,14,2,2,6,3,21,15,62,70
7,Sun,11/8/2020,15:00,Torino,Crotone,0.2,0.3,0–0,,Francesco Fourneau,2020-2021,Andrea Belotti,Alex Cordaz,(4-3-1-2),(3-5-2),49%,51%,381 of 477 — 80%,82% — 402 of 493,0 of 4 — 0%,25% — 2 of 8,2 of 2 — 100%,% — 0 of 0,3,0,5.5,0,15,16,6,3,24,9,569,602,18,15,16,10,12,7,15,25,2,2,9,7,22,18,69,55
7,Sun,11/8/2020,18:00,Bologna,Napoli,0.7,1.4,0–1,,Fabrizio Pasqua,2020-2021,Rodrigo Palacio,Lorenzo Insigne,(4-2-3-1),(4-2-3-1),48%,52%,388 of 494 — 79%,80% — 435 of 541,3 of 9 — 33%,21% — 4 of 19,3 of 4 — 75%,100% — 3 of 3,3,0,0,0,12,11,4,7,18,22,600,640,10,13,14,10,17,16,21,19,6,0,10,5,15,21,66,56
7,Sun,11/8/2020,20:45,Milan,Hellas Verona,3.5,1.6,2–2,,Marco Guida,2020-2021,Gianluigi Donnarumma,Darko Lazović,(4-2-3-1),(3-4-3),66%,34%,454 of 586 — 77%,63% — 189 of 299,8 of 33 — 24%,29% — 2 of 7,1 of 2 — 50%,87% — 7 of 8,1,0,3,0,16,20,14,1,38,6,687,422,11,14,4,18,35,24,4,32,3,2,5,16,22,8,88,70
8,Sat,11/21/2020,15:00,Crotone,Lazio,1,1.7,0–2,,Juan Sacchi,2020-2021,Alex Cordaz,Marco Parolo,(3-5-2),(3-5-2),52%,48%,359 of 533 — 67%,65% — 326 of 501,4 of 13 — 31%,60% — 9 of 15,7 of 9 — 77%,100% — 4 of 4,3,0,4,0,11,10,2,6,25,18,668,641,19,23,22,16,14,14,17,32,2,2,6,11,31,19,97,99
8,Sat,11/21/2020,18:00,Spezia,Atalanta,0.4,2.1,0–0,,Antonio Rapuano,2020-2021,Claudio Terzi,Papu Gómez,(4-3-3),(3-4-3),55%,45%,461 of 609 — 76%,74% — 368 of 500,2 of 9 — 22%,36% — 4 of 11,4 of 4 — 100%,100% — 2 of 2,3,0,3,0,19,18,1,2,11,13,720,631,20,9,10,26,11,24,22,16,2,5,8,4,20,20,109,81
8,Sat,11/21/2020,20:45,Juventus,Cagliari,2.2,0.1,2–0,,Fabio Maresca,2020-2021,Juan Cuadrado,João Pedro,(4-4-2),(3-4-3),66%,34%,701 of 781 — 90%,82% — 336 of 408,6 of 24 — 25%,0% — 0 of 4,0 of 0 — %,66% — 4 of 6,3,0,2,0,11,7,9,1,23,7,893,524,27,16,11,12,12,3,8,18,2,1,8,9,10,17,66,33
8,Sun,11/22/2020,12:30,Fiorentina,Benevento,1.1,0.6,0–1,,Davide Ghersini,2020-2021,Germán Pezzella,Luca Caldirola,(4-2-3-1),(4-3-2-1),62%,38%,484 of 591 — 82%,72% — 256 of 357,2 of 7 — 29%,31% — 4 of 13,3 of 4 — 75%,100% — 2 of 2,2,0,3,0,14,17,4,4,16,14,692,476,16,14,7,13,13,16,16,22,3,1,10,6,30,16,57,66
8,Sun,11/22/2020,15:00,Inter,Torino,4,2.1,4–2,,Federico La Penna,2020-2021,Samir Handanović,Tomás Rincón,(3-5-2),(3-5-2),56%,44%,482 of 564 — 85%,83% — 375 of 450,3 of 12 — 25%,42% — 5 of 12,4 of 5 — 80%,0% — 0 of 3,3,0,2,0,20,14,1,1,20,7,660,556,23,15,10,19,13,12,3,18,4,0,6,11,18,14,40,63
8,Sun,11/22/2020,15:00,Sampdoria,Bologna,0.9,1.6,1–2,,Livio Marinelli,2020-2021,Fabio Quagliarella,Rodrigo Palacio,(4-3-3),(4-1-4-1),45%,55%,322 of 455 — 71%,78% — 432 of 555,4 of 11 — 36%,27% — 3 of 11,2 of 3 — 66%,75% — 3 of 4,2,0,2,0,12,9,9,10,24,24,574,689,20,12,12,20,17,15,22,26,2,5,3,8,18,17,73,65
8,Sun,11/22/2020,15:00,Hellas Verona,Sassuolo,1.5,0.4,0–2,,Daniele Chiffi,2020-2021,Mattia Zaccagni,Domenico Berardi,(4-4-2),(4-2-3-1),52%,48%,342 of 466 — 73%,75% — 324 of 430,3 of 19 — 16%,36% — 4 of 11,2 of 4 — 50%,100% — 3 of 3,1,0,3,0,13,20,6,1,32,6,574,550,11,10,9,10,19,16,9,26,6,0,6,11,19,19,86,63
8,Sun,11/22/2020,15:00,Roma,Parma,3.1,0,3–0,,Gianluca Manganiello,2020-2021,Bryan Cristante,Bruno Alves,(3-4-3),(5-3-2),58%,42%,664 of 741 — 90%,85% — 459 of 537,7 of 21 — 33%,100% — 1 of 1,1 of 1 — 100%,57% — 4 of 7,0,0,0,0,5,4,4,1,17,10,827,635,12,17,14,20,2,2,6,19,1,4,3,7,11,7,55,59
8,Sun,11/22/2020,18:00,Udinese,Genoa,0.4,0.6,1–0,,Giampaolo Calvarese,2020-2021,Rodrigo De Paul,Davide Biraschi,(3-5-2),(3-5-2),46%,54%,373 of 458 — 81%,80% — 434 of 543,2 of 8 — 25%,9% — 1 of 11,1 of 1 — 100%,50% — 1 of 2,2,0,3,1,16,15,4,8,16,24,586,631,18,16,15,13,25,13,26,10,0,2,7,10,14,18,65,70
8,Sun,11/22/2020,20:45,Napoli,Milan,1.5,2.4,1–3,,Paolo Valeri,2020-2021,Lorenzo Insigne,Alessio Romagnoli,(4-2-3-1),(4-2-3-1),63%,37%,558 of 658 — 85%,79% — 309 of 393,7 of 19 — 37%,47% — 7 of 15,4 of 7 — 57%,85% — 6 of 7,4.5,0,4,0,8,16,8,5,24,16,756,533,14,26,9,7,9,16,12,26,2,3,5,8,21,15,46,51
9,Sat,11/28/2020,15:00,Sassuolo,Inter,0.7,1.2,0–3,,Massimiliano Irrati,2020-2021,Domenico Berardi,Samir Handanović,(4-2-3-1),(3-5-2),65%,35%,664 of 737 — 90%,81% — 322 of 397,3 of 13 — 23%,36% — 4 of 11,2 of 4 — 50%,100% — 3 of 3,3,0,1,0,13,16,6,2,16,8,816,510,10,19,14,15,6,6,7,31,1,2,5,5,11,13,31,75
9,Sat,11/28/2020,18:00,Benevento,Juventus,0.5,1.5,1–1,,Fabrizio Pasqua,2020-2021,Luca Caldirola,Paulo Dybala,(4-3-2-1),(4-4-2),37%,63%,292 of 400 — 73%,86% — 591 of 686,3 of 8 — 38%,31% — 5 of 16,4 of 5 — 80%,66% — 2 of 3,6,0,1,1,13,13,5,8,21,21,500,802,18,12,20,13,9,15,20,17,2,5,12,4,16,16,79,68
9,Sat,11/28/2020,20:45,Atalanta,Hellas Verona,1.4,1.9,0–2,,Davide Massa,2020-2021,Papu Gómez,Davide Faraoni,(3-4-3),(3-4-3),58%,42%,499 of 619 — 81%,73% — 330 of 450,5 of 20 — 25%,17% — 1 of 6,0 of 1 — 0%,100% — 5 of 5,2,0,3,0,12,15,4,1,19,13,723,573,12,20,14,20,26,19,9,22,2,1,7,11,20,15,79,92
9,Sun,11/29/2020,12:30,Lazio,Udinese,1.2,1.5,1–3,,Gianluca Aureliano,2020-2021,Marco Parolo,Rodrigo De Paul,(3-5-2),(3-5-2),56%,44%,486 of 595 — 82%,82% — 387 of 473,5 of 10 — 50%,44% — 4 of 9,1 of 4 — 25%,100% — 5 of 5,3,0,4,0,16,10,4,4,25,11,691,605,20,14,11,16,13,15,9,22,3,0,5,4,18,13,60,65
9,Sun,11/29/2020,15:00,Milan,Fiorentina,2.6,0.7,2–0,,Rosario Abisso,2020-2021,Alessio Romagnoli,Germán Pezzella,(4-2-3-1),(4-3-3),44%,56%,339 of 440 — 77%,79% — 434 of 550,2 of 15 — 13%,60% — 3 of 5,3 of 3 — 100%,50% — 1 of 2,2,0,4,0,15,15,3,6,19,24,579,659,25,11,9,9,14,23,31,16,1,2,4,9,15,16,76,70
9,Sun,11/29/2020,15:00,Bologna,Crotone,1.8,0.4,1–0,,Marco Serra,2020-2021,Rodrigo Palacio,Alex Cordaz,(4-2-3-1),(3-5-2),51%,49%,337 of 454 — 74%,75% — 331 of 443,7 of 14 — 50%,13% — 1 of 8,1 of 1 — 100%,85% — 6 of 7,2,0,4,0,15,18,10,3,25,19,568,570,11,32,12,16,19,17,16,23,4,2,9,7,30,15,75,68
9,Sun,11/29/2020,18:00,Cagliari,Spezia,1.9,2.5,2–2,,Valerio Marini,2020-2021,João Pedro,Claudio Terzi,(4-2-3-1),(4-3-3),40%,60%,264 of 379 — 70%,79% — 452 of 572,5 of 12 — 42%,29% — 4 of 14,3 of 4 — 75%,60% — 3 of 5,0,0,4,0,16,18,4,5,16,16,485,690,12,20,17,20,14,14,19,18,1,6,14,8,29,18,81,92
9,Sun,11/29/2020,20:45,Napoli,Roma,1.7,0.5,4–0,,Marco Di Bello,2020-2021,Lorenzo Insigne,Edin Džeko,(4-3-3),(3-4-3),55%,45%,497 of 590 — 84%,84% — 402 of 480,8 of 14 — 57%,13% — 1 of 8,1 of 1 — 100%,50% — 4 of 8,1,0,2,0,3,11,11,4,21,12,669,576,10,10,6,14,7,7,13,18,4,3,6,11,20,5,37,47
9,Mon,11/30/2020,18:30,Torino,Sampdoria,1.8,1.4,2–2,,Daniele Doveri,2020-2021,Andrea Belotti,Fabio Quagliarella,(3-5-2),(4-4-1-1),53%,47%,465 of 564 — 82%,80% — 403 of 502,7 of 14 — 50%,18% — 2 of 11,0 of 2 — 0%,71% — 5 of 7,1,0,2,0,17,17,6,2,29,17,667,608,14,17,14,12,12,13,14,18,5,3,6,6,15,17,75,65
9,Mon,11/30/2020,20:45,Genoa,Parma,1.6,1.1,1–2,,Maurizio Mariani,2020-2021,Stefano Sturaro,Bruno Alves,(3-5-2),(4-3-2-1),52%,48%,403 of 529 — 76%,76% — 369 of 484,5 of 14 — 36%,33% — 3 of 9,1 of 3 — 33%,80% — 4 of 5,2,0,2,0,12,16,2,2,25,6,623,594,13,17,14,11,15,29,9,21,4,6,7,14,26,22,91,89
10,Sat,12/5/2020,15:00,Spezia,Lazio,1.5,0.5,1–2,,Daniele Chiffi,2020-2021,Claudio Terzi,Ciro Immobile,(4-3-3),(3-5-1-1),65%,35%,582 of 681 — 85%,75% — 276 of 368,4 of 15 — 27%,50% — 2 of 4,0 of 2 — 0%,75% — 3 of 4,3,0,1,0,15,12,7,0,18,4,756,464,13,16,7,10,13,13,9,21,1,4,2,8,16,13,73,67
10,Sat,12/5/2020,18:00,Juventus,Torino,1.6,1,2–1,,Daniele Orsato,2020-2021,Leonardo Bonucci,Andrea Belotti,(4-4-2),(3-5-2),65%,35%,544 of 657 — 83%,75% — 266 of 355,4 of 17 — 24%,29% — 2 of 7,1 of 2 — 50%,50% — 2 of 4,3,1,3,0,17,10,13,1,39,7,740,477,14,13,9,17,20,18,5,31,3,0,4,9,13,17,67,71
10,Sat,12/5/2020,20:45,Inter,Bologna,2,1.4,3–1,,Paolo Valeri,2020-2021,Samir Handanović,Rodrigo Palacio,(3-5-2),(3-4-3),46%,54%,414 of 506 — 82%,86% — 518 of 605,7 of 14 — 50%,50% — 7 of 14,6 of 7 — 85%,57% — 4 of 7,1,0,2,0,12,13,7,3,20,19,592,689,10,12,7,8,11,9,15,12,2,0,4,5,16,8,68,49
10,Sun,12/6/2020,12:30,Hellas Verona,Cagliari,2.7,1.5,1–1,,Gianluca Manganiello,2020-2021,Miguel Veloso,João Pedro,(3-4-3),(4-2-3-1),52%,48%,373 of 478 — 78%,72% — 318 of 440,3 of 18 — 17%,23% — 3 of 13,2 of 3 — 66%,66% — 2 of 3,2,0,0,0,11,14,7,5,28,28,599,554,14,20,4,12,28,21,24,22,3,0,10,10,22,18,81,57
10,Sun,12/6/2020,15:00,Roma,Sassuolo,1.3,0.3,0–0,,Fabio Maresca,2020-2021,Edin Džeko,Domenico Berardi,(3-4-3),(4-2-3-1),43%,57%,350 of 435 — 80%,85% — 486 of 570,1 of 16 — 6%,20% — 1 of 5,1 of 1 — 100%,100% — 1 of 1,6.5,0,3,0,10,11,12,5,18,15,524,656,10,13,13,7,7,9,16,21,1,3,7,8,15,11,54,52
10,Sun,12/6/2020,15:00,Parma,Benevento,0.7,0.4,0–0,,Juan Sacchi,2020-2021,Bruno Alves,Kamil Glik,(4-3-3),(4-3-3),57%,43%,498 of 580 — 86%,80% — 350 of 436,0 of 10 — 0%,25% — 2 of 8,2 of 2 — 100%,% — 0 of 0,4,0,4,0,13,11,6,3,21,17,676,518,12,12,14,12,18,8,20,19,0,2,5,11,17,19,76,73
10,Sun,12/6/2020,18:00,Crotone,Napoli,0.3,1.7,0–4,,Livio Marinelli,2020-2021,Alex Cordaz,Lorenzo Insigne,(3-5-2),(4-2-3-1),40%,60%,404 of 479 — 84%,91% — 667 of 730,1 of 6 — 17%,46% — 6 of 13,2 of 6 — 33%,100% — 1 of 1,3,1,3,0,14,9,4,1,16,10,566,828,17,17,6,10,4,4,7,13,0,1,5,7,19,10,48,59
10,Sun,12/6/2020,20:45,Sampdoria,Milan,1.2,2.5,1–2,,Giampaolo Calvarese,2020-2021,Fabio Quagliarella,Alessio Romagnoli,(4-4-2),(4-2-3-1),38%,62%,232 of 357 — 65%,82% — 473 of 579,3 of 9 — 33%,33% — 4 of 12,3 of 4 — 75%,66% — 2 of 3,2,0,1,0,10,17,9,6,29,15,460,702,10,10,15,5,19,17,20,32,1,2,6,5,24,17,80,71
10,Mon,12/7/2020,20:45,Fiorentina,Genoa,2.6,1.3,1–1,,Daniele Doveri,2020-2021,Germán Pezzella,Stefano Sturaro,(4-3-3),(4-1-2-1-2),61%,39%,515 of 642 — 80%,74% — 298 of 402,6 of 19 — 32%,60% — 3 of 5,2 of 3 — 66%,83% — 5 of 6,2,0,2,0,7,20,5,1,34,16,735,534,10,15,9,20,18,18,12,38,1,2,1,11,25,14,75,67
11,Fri,12/11/2020,20:45,Sassuolo,Benevento,1.1,2.5,1–0,,Simone Sozza,2020-2021,Domenico Berardi,Pasquale Schiattarella,(4-1-4-1),(4-3-2-1),48%,52%,380 of 453 — 84%,82% — 407 of 494,1 of 5 — 20%,13% — 4 of 30,4 of 4 — 100%,100% — 1 of 1,2,1,4,0,12,14,1,10,7,34,584,601,10,21,9,7,10,10,31,8,0,2,16,3,13,16,53,56
11,Sat,12/12/2020,15:00,Crotone,Spezia,1.3,1,4–1,,Antonio Giua,2020-2021,Alex Cordaz,Claudio Terzi,(3-5-2),(4-3-3),41%,59%,262 of 368 — 71%,80% — 419 of 526,7 of 9 — 78%,50% — 5 of 10,4 of 5 — 80%,42% — 3 of 7,3,0,3,0,14,14,1,4,7,17,460,625,8,18,6,6,11,16,19,13,4,5,9,6,22,22,80,93
11,Sat,12/12/2020,18:00,Torino,Udinese,1,1.3,2–3,,Davide Massa,2020-2021,Andrea Belotti,Rodrigo De Paul,(3-5-2),(3-5-2),60%,40%,510 of 619 — 82%,80% — 326 of 407,3 of 8 — 38%,30% — 3 of 10,0 of 3 — 0%,33% — 1 of 3,3,0,3,0,9,17,2,2,18,10,724,539,24,17,10,21,9,13,11,23,1,3,3,4,16,21,67,51
11,Sat,12/12/2020,20:45,Lazio,Hellas Verona,0.7,0.9,1–2,,Rosario Abisso,2020-2021,Marco Parolo,Miguel Veloso,(3-5-2),(4-2-3-1),59%,41%,472 of 611 — 77%,72% — 299 of 417,4 of 12 — 33%,57% — 4 of 7,3 of 4 — 75%,75% — 3 of 4,5,0,3,0,13,15,5,3,28,13,710,535,9,11,10,15,17,19,11,41,0,4,1,6,20,19,101,65
11,Sun,12/13/2020,12:45,Cagliari,Inter,1.6,2.8,1–3,,Fabrizio Pasqua,2020-2021,João Pedro,Samir Handanović,(4-2-3-1),(3-5-2),42%,58%,361 of 461 — 78%,85% — 536 of 627,3 of 11 — 27%,52% — 11 of 21,8 of 11 — 72%,66% — 2 of 3,2,0,1,0,11,17,3,9,20,31,568,741,8,15,5,11,18,6,22,16,0,1,8,8,21,24,57,61
11,Sun,12/13/2020,15:00,Atalanta,Fiorentina,2.7,0.3,3–0,,Maurizio Mariani,2020-2021,Rafael Tolói,Germán Pezzella,(3-4-3),(4-2-3-1),53%,47%,457 of 550 — 83%,77% — 372 of 484,7 of 21 — 33%,50% — 2 of 4,2 of 2 — 100%,57% — 4 of 7,1,0,2,0,17,13,11,2,21,24,661,591,12,19,11,18,18,10,23,17,3,0,7,7,20,23,57,82
11,Sun,12/13/2020,15:00,Bologna,Roma,0.4,3.1,1–5,,Giampaolo Calvarese,2020-2021,Rodrigo Palacio,Edin Džeko,(4-2-3-1),(3-4-3),54%,46%,420 of 513 — 82%,79% — 351 of 443,1 of 7 — 14%,47% — 7 of 15,3 of 7 — 42%,100% — 1 of 1,4,0,2,0,14,9,1,5,11,9,598,546,10,10,15,17,7,12,11,23,7,3,6,5,17,16,41,51
11,Sun,12/13/2020,15:00,Napoli,Sampdoria,1.5,1.1,2–1,,Federico La Penna,2020-2021,Lorenzo Insigne,Fabio Quagliarella,(4-2-3-1),(4-4-1-1),67%,33%,710 of 819 — 87%,75% — 311 of 412,7 of 18 — 39%,43% — 3 of 7,2 of 3 — 66%,71% — 5 of 7,3,0,4,0,7,13,7,5,33,18,910,515,15,11,5,14,13,15,13,27,1,5,2,11,19,14,37,63
11,Sun,12/13/2020,18:00,Genoa,Juventus,0.2,3.4,1–3,,Marco Di Bello,2020-2021,Mattia Perin,Leonardo Bonucci,(4-4-2),(3-5-2),31%,69%,207 of 305 — 68%,85% — 586 of 689,2 of 3 — 67%,50% — 8 of 16,7 of 8 — 87%,50% — 1 of 2,3,0,3,0,14,14,0,10,4,33,416,806,15,17,12,21,9,15,28,3,1,3,10,1,23,23,59,71
11,Sun,12/13/2020,20:45,Milan,Parma,1.9,0.5,2–2,,Francesco Fourneau,2020-2021,Alessio Romagnoli,Bruno Alves,(4-2-3-1),(4-3-3),65%,35%,550 of 654 — 84%,72% — 256 of 354,6 of 26 — 23%,50% — 2 of 4,0 of 2 — 0%,66% — 4 of 6,3,0,3,0,12,14,13,1,38,6,774,484,18,19,11,10,9,16,4,36,2,2,2,12,17,14,55,74
12,Tue,12/15/2020,18:30,Udinese,Crotone,1.3,0.2,0–0,,Antonio Di Martino,2020-2021,Rodrigo De Paul,Alex Cordaz,(3-5-2),(3-5-2),54%,46%,384 of 477 — 81%,78% — 313 of 402,6 of 15 — 40%,50% — 2 of 4,2 of 2 — 100%,100% — 6 of 6,1,0,4,0,13,17,9,1,25,3,561,511,8,20,16,12,5,8,3,29,5,1,6,9,19,13,53,68
12,Tue,12/15/2020,20:45,Benevento,Lazio,1.4,0.7,1–1,,Luca Pairetto,2020-2021,Pasquale Schiattarella,Ciro Immobile,(4-3-2-1),(3-5-2),36%,64%,300 of 386 — 78%,88% — 592 of 675,6 of 15 — 40%,15% — 2 of 13,1 of 2 — 50%,83% — 5 of 6,2,1,2,0,14,15,4,8,10,27,481,770,12,8,5,18,7,13,21,10,1,1,10,3,14,14,60,80
12,Wed,12/16/2020,18:30,Juventus,Atalanta,2.6,0.9,1–1,,Daniele Doveri,2020-2021,Leonardo Bonucci,Remo Freuler,(4-4-2),(3-4-1-2),54%,46%,466 of 548 — 85%,81% — 384 of 474,6 of 11 — 55%,40% — 6 of 15,5 of 6 — 83%,83% — 5 of 6,3,0,2,0,14,18,2,6,13,12,682,582,28,13,23,15,12,13,15,8,2,0,10,6,10,26,54,57
12,Wed,12/16/2020,20:45,Hellas Verona,Sampdoria,1.8,1,1–2,,Riccardo Ros,2020-2021,Miguel Veloso,Albin Ekdal,(3-4-3),(4-4-1-1),55%,45%,413 of 569 — 73%,70% — 326 of 463,2 of 7 — 29%,27% — 3 of 11,1 of 3 — 33%,100% — 2 of 2,2,1,4,0,20,17,6,3,25,19,679,600,15,20,12,15,25,32,24,23,1,0,6,4,25,34,88,87
12,Wed,12/16/2020,20:45,Fiorentina,Sassuolo,2.1,1.6,1–1,,Paolo Valeri,2020-2021,Germán Pezzella,Domenico Berardi,(3-5-2),(4-2-3-1),34%,66%,260 of 352 — 74%,89% — 599 of 674,3 of 15 — 20%,38% — 5 of 13,4 of 5 — 80%,100% — 3 of 3,4,0,4,0,19,12,4,1,16,12,425,778,10,13,8,13,14,6,9,15,5,3,10,7,20,16,72,52
12,Wed,12/16/2020,20:45,Inter,Napoli,1.2,2.2,1–0,,Davide Massa,2020-2021,Samir Handanović,Lorenzo Insigne,(3-5-2),(4-2-3-1),41%,59%,404 of 466 — 87%,90% — 594 of 663,1 of 4 — 25%,18% — 3 of 17,3 of 3 — 100%,100% — 1 of 1,5,0,3,1,17,9,4,3,13,16,547,736,6,9,8,7,9,11,13,9,1,4,6,4,15,14,51,48
12,Wed,12/16/2020,20:45,Genoa,Milan,1.1,2.2,2–2,,Daniele Orsato,2020-2021,Mattia Perin,Alessio Romagnoli,(4-4-2),(4-2-3-1),42%,58%,318 of 422 — 75%,76% — 436 of 572,4 of 9 — 44%,31% — 4 of 13,2 of 4 — 50%,50% — 2 of 4,2,0,3,0,18,13,4,10,14,24,564,672,17,20,17,12,14,15,25,4,1,0,5,5,19,29,80,64
12,Wed,12/16/2020,20:45,Parma,Cagliari,1.1,0.4,0–0,,Ivan Pezzuto,2020-2021,Bruno Alves,João Pedro,(4-3-3),(4-2-3-1),57%,43%,461 of 562 — 82%,80% — 337 of 420,2 of 13 — 15%,50% — 4 of 8,4 of 4 — 100%,100% — 2 of 2,1,0,1,0,13,11,8,5,28,18,656,548,14,16,12,12,14,5,14,32,7,0,6,7,23,15,101,31
12,Wed,12/16/2020,20:45,Spezia,Bologna,2.5,1.4,2–2,,Piero Giacomelli,2020-2021,Giulio Maggiore,Rodrigo Palacio,(4-3-3),(4-2-3-1),45%,55%,266 of 408 — 65%,74% — 367 of 498,4 of 10 — 40%,56% — 5 of 9,3 of 5 — 60%,50% — 2 of 4,6,0,1,0,19,11,3,4,14,20,518,601,20,14,12,20,21,27,14,10,4,4,9,8,29,26,100,72
12,Thu,12/17/2020,20:45,Roma,Torino,3.1,1,3–1,,Rosario Abisso,2020-2021,Edin Džeko,Andrea Belotti,(3-4-3),(3-5-1-1),63%,37%,596 of 676 — 88%,85% — 341 of 403,4 of 12 — 33%,35% — 6 of 17,5 of 6 — 83%,50% — 2 of 4,4,0,4.5,0,22,16,4,2,10,11,772,523,9,17,5,12,4,4,9,16,0,1,5,2,18,10,53,40
13,Sat,12/19/2020,15:00,Fiorentina,Hellas Verona,1.6,1.5,1–1,,Francesco Fourneau,2020-2021,Germán Pezzella,Miguel Veloso,(3-5-1-1),(3-4-3),59%,41%,334 of 493 — 68%,57% — 194 of 339,0 of 9 — 0%,40% — 2 of 5,2 of 2 — 100%,% — 0 of 0,2,0,2,0,11,16,4,1,26,16,593,450,19,19,14,4,35,31,15,39,2,2,5,6,27,25,96,68
13,Sat,12/19/2020,18:00,Sampdoria,Crotone,2.3,1,3–1,,Gianluca Manganiello,2020-2021,Albin Ekdal,Alex Cordaz,(4-4-1-1),(3-5-2),42%,58%,315 of 428 — 74%,79% — 468 of 590,4 of 12 — 33%,20% — 1 of 5,1 of 1 — 100%,25% — 1 of 4,2,0,2,0,14,14,3,1,16,11,562,690,27,12,16,7,30,12,19,16,3,0,7,4,20,16,71,84
13,Sat,12/19/2020,20:45,Parma,Juventus,1,2.3,0–4,,Giampaolo Calvarese,2020-2021,Bruno Alves,Leonardo Bonucci,(4-3-1-2),(3-5-2),38%,62%,370 of 444 — 83%,89% — 649 of 727,4 of 11 — 36%,37% — 7 of 19,3 of 7 — 42%,100% — 4 of 4,0,0,1,0,8,10,4,9,22,33,544,823,16,12,11,12,5,6,27,13,4,3,8,5,15,17,51,58
13,Sun,12/20/2020,12:30,Torino,Bologna,1.2,1.9,1–1,,Fabrizio Pasqua,2020-2021,Andrea Belotti,Rodrigo Palacio,(4-3-1-2),(4-2-3-1),51%,49%,362 of 461 — 79%,78% — 342 of 438,4 of 14 — 29%,38% — 6 of 16,5 of 6 — 83%,75% — 3 of 4,1,0,3,0,14,17,4,8,13,19,565,537,12,14,13,10,22,14,19,11,3,2,5,6,14,20,60,59
13,Sun,12/20/2020,15:00,Inter,Spezia,1.2,1,2–1,,Michael Fabbri,2020-2021,Samir Handanović,Claudio Terzi,(3-5-2),(4-3-3),42%,58%,412 of 487 — 85%,86% — 574 of 670,3 of 8 — 38%,14% — 1 of 7,0 of 1 — 0%,66% — 2 of 3,1,0,2,0,10,9,3,2,14,10,582,745,13,13,14,9,8,11,12,10,1,2,7,5,19,20,57,90
13,Sun,12/20/2020,15:00,Benevento,Genoa,1.5,0.3,2–0,,Antonio Giua,2020-2021,Kamil Glik,Mattia Perin,(4-3-2-1),(4-4-2),42%,58%,268 of 371 — 72%,77% — 387 of 503,2 of 10 — 20%,25% — 2 of 8,2 of 2 — 100%,50% — 1 of 2,1,0,3,0,9,23,6,5,21,23,488,590,17,17,8,9,17,21,30,18,2,2,5,10,20,17,70,82
13,Sun,12/20/2020,15:00,Sassuolo,Milan,1.1,1.2,1–2,,Maurizio Mariani,2020-2021,Domenico Berardi,Alessio Romagnoli,(4-2-3-1),(4-2-3-1),68%,32%,567 of 652 — 87%,74% — 230 of 309,5 of 15 — 33%,45% — 5 of 11,3 of 5 — 60%,80% — 4 of 5,1,0,3,0,11,12,6,4,20,9,746,418,10,18,9,15,12,7,9,22,0,4,5,9,20,8,48,46
