Wk,Day,Date,Time,Home,Away,xG,xG.1,Score,Attendance,Referee,season,t1_captain,t2_captain,t1_formation,t2_formation,t1_possession,t2_possession,t1_passing,t2_passing,t1_shots,t2_shots,t1_saves,t2_saves,t1_yellow_cards,t1_red_cards,t2_yellow_cards,t2_red_cards,t1_fouls,t2_fouls,t1_corners,t2_corners,t1_crosses,t2_crosses,t1_touches,t2_touches,t1_tackles,t2_tackles,t1_interceptions,t2_interceptions,t1_aerials_won,t2_aerials_won,t1_clearances,t2_clearances,t1_offsides,t2_offsides,t1_goal_kicks,t2_goal_kicks,t1_throw_ins,t2_throw_ins,t1_long_balls,t2_long_balls
6.0,Sun,2019-09-22,17:00,Angers,Saint-Étienne,2.0,0.8,4–1,9831.0,Franck Schneider,2019-2020,Ismaël Traoré,Stéphane Ruffier,(4-1-4-1),(4-2-3-1),50%,50%,417 of 513 — 81%,78% — 394 of 504,5 of 14 — 36%,33% — 2 of 6,1 of 2 — 50%,20% — 1 of 5,1.0,0.0,1.0,0.0,13,12,5,4,14,17,630,595,18,16,21,12,16,12,17,13,1,3,8,8,17,16,70,70
6.0,Sun,2019-09-22,21:00,Lyon,Paris S-G,0.5,1.5,0–1,54583.0,Ruddy Buquet,2019-2020,Jason Denayer,Thiago Silva,(3-5-2),(4-3-3),38%,63%,375 of 432 — 87%,90% — 651 of 720,0 of 12 — 0%,33% — 7 of 21,6 of 7 — 85%,% — 0 of 0,1.0,0.0,1.0,0.0,8,6,2,11,12,19,556,834,17,32,5,6,4,4,25,11,1,1,8,9,14,17,38,57
7.0,Tue,2019-09-24,19:00,Dijon,Marseille,1.4,0.9,0–0,15061.0,Jeremy Stinat,2019-2020,Júlio Tavares,Steve Mandanda,(4-2-3-1),(4-3-3),45%,55%,337 of 448 — 75%,81% — 439 of 540,6 of 18 — 33%,22% — 2 of 9,2 of 2 — 100%,100% — 6 of 6,3.0,0.0,3.0,0.0,9,14,8,3,15,14,569,684,16,21,17,15,19,27,14,28,0,1,8,6,29,24,74,67
7.0,Tue,2019-09-24,21:00,Monaco,Nice,2.3,0.7,3–1,9358.0,Mikael Lesage,2019-2020,Cesc Fàbregas,Wylan Cyprien,(3-5-2),(4-3-3),40%,60%,276 of 354 — 78%,85% — 457 of 535,5 of 17 — 29%,30% — 3 of 10,2 of 3 — 66%,40% — 2 of 5,2.0,0.0,3.0,0.0,10,14,5,7,9,13,478,648,27,11,10,16,15,9,15,6,3,2,6,10,18,24,46,65
7.0,Wed,2019-09-25,19:00,Nantes,Rennes,1.4,1.1,1–0,26952.0,Antony Gautier,2019-2020,Abdoulaye Touré,Damien Da Silva,(4-2-3-1),(4-4-2),44%,56%,292 of 385 — 76%,80% — 400 of 497,1 of 8 — 13%,20% — 1 of 5,1 of 1 — 100%,100% — 1 of 1,2.0,0.0,4.0,0.0,17,17,2,4,14,11,510,615,23,19,6,8,23,19,20,15,1,2,5,3,20,31,56,76
7.0,Wed,2019-09-25,19:00,Montpellier,Nîmes,0.6,0.8,1–0,16445.0,Benoît Bastien,2019-2020,Vitorino Hilton,Anthony Briançon,(3-4-1-2),(5-3-2),55%,45%,348 of 463 — 75%,67% — 251 of 373,3 of 12 — 25%,20% — 3 of 15,3 of 3 — 100%,66% — 2 of 3,3.0,0.0,4.0,0.0,14,19,4,8,15,18,592,487,14,17,7,22,21,32,24,12,0,2,8,8,28,26,93,80
7.0,Wed,2019-09-25,19:00,Amiens,Bordeaux,1.5,0.7,1–3,11367.0,Willy Delajod,2019-2020,Régis Gurtner,Benoît Costil,(4-2-3-1),(3-4-3),47%,53%,338 of 465 — 73%,81% — 428 of 531,3 of 11 — 27%,40% — 6 of 15,3 of 6 — 50%,66% — 2 of 3,2.0,0.0,2.0,0.0,15,13,3,3,25,8,553,654,21,17,5,12,17,18,9,24,2,0,10,12,27,19,62,79
7.0,Wed,2019-09-25,19:00,Lille,Strasbourg,2.8,0.3,2–0,30103.0,Johan Hamel,2019-2020,Adama Soumaoro,Stefan Mitrović,(4-4-2),(3-5-1-1),64%,36%,616 of 694 — 89%,80% — 310 of 388,5 of 12 — 42%,20% — 1 of 5,1 of 1 — 100%,60% — 3 of 5,0.0,0.0,1.0,0.0,7,12,4,2,21,10,784,478,14,18,7,6,4,16,10,18,1,1,7,10,18,25,66,70
7.0,Wed,2019-09-25,19:00,Saint-Étienne,Metz,1.3,0.8,0–1,19712.0,Eric Wattellier,2019-2020,Loïc Perrin,Habib Diallo,(4-2-3-1),(4-3-3),53%,47%,379 of 500 — 76%,75% — 333 of 444,3 of 15 — 20%,15% — 2 of 13,1 of 2 — 50%,100% — 3 of 3,4.0,0.0,2.0,0.0,12,12,8,5,34,17,628,589,19,19,19,17,23,33,16,33,1,1,8,13,38,23,65,73
7.0,Wed,2019-09-25,19:00,Toulouse,Angers,0.3,1.6,0–2,10177.0,Olivier Thual,2019-2020,Mathieu Dossevi,Romain Thomas,(4-3-3),(4-3-3),57%,43%,448 of 561 — 80%,75% — 324 of 430,1 of 6 — 17%,27% — 6 of 22,4 of 6 — 66%,100% — 1 of 1,1.0,0.0,0.0,0.0,15,12,5,11,25,20,679,557,15,13,11,12,18,22,25,29,0,1,12,7,23,26,71,76
7.0,Wed,2019-09-25,19:00,Brest,Lyon,0.7,1.2,2–2,14472.0,Amaury Delerue,2019-2020,Mathias Autret,Jason Denayer,(4-2-3-1),(4-2-3-1),44%,56%,412 of 516 — 80%,84% — 554 of 661,5 of 14 — 36%,45% — 5 of 11,3 of 5 — 60%,60% — 3 of 5,0.0,0.0,0.0,0.0,9,10,2,6,21,16,636,777,16,17,13,11,11,6,14,27,4,0,5,9,20,30,58,79
7.0,Wed,2019-09-25,21:00,Paris S-G,Reims,0.6,1.0,0–2,47376.0,François Letexier,2019-2020,Presnel Kimpembe,Yunis Abdelhamid,(4-3-3),(4-4-1-1),72%,28%,702 of 792 — 89%,73% — 227 of 313,3 of 12 — 25%,23% — 3 of 13,1 of 3 — 33%,100% — 3 of 3,1.0,0.0,2.0,0.0,10,11,6,6,21,15,892,434,20,17,7,12,12,8,12,20,4,1,8,12,23,18,48,80
8.0,Sat,2019-09-28,13:30,Lyon,Nantes,1.1,0.6,0–1,46647.0,Benoît Millot,2019-2020,Jason Denayer,Abdoulaye Touré,(4-3-3),(4-4-1-1),62%,38%,537 of 641 — 84%,72% — 281 of 390,7 of 14 — 50%,18% — 2 of 11,2 of 2 — 100%,100% — 7 of 7,2.0,0.0,2.0,0.0,10,10,7,8,23,15,767,509,20,18,10,12,19,9,19,30,2,2,4,8,23,22,43,59
8.0,Sat,2019-09-28,17:30,Bordeaux,Paris S-G,0.1,2.8,0–1,39215.0,Jérôme Brisard,2019-2020,Benoît Costil,Thiago Silva,(3-4-3),(4-3-3),36%,64%,301 of 400 — 75%,85% — 609 of 718,1 of 4 — 25%,33% — 7 of 21,6 of 7 — 85%,100% — 1 of 1,0.0,0.0,3.0,0.0,10,13,0,9,1,21,517,825,19,18,15,12,7,9,32,5,0,2,15,7,13,20,57,78
8.0,Sat,2019-09-28,20:00,Angers,Amiens,1.4,1.2,1–1,9331.0,Karim Abed,2019-2020,Ismaël Traoré,Régis Gurtner,(4-1-4-1),(4-2-3-1),60%,40%,488 of 635 — 77%,71% — 306 of 432,6 of 23 — 26%,50% — 4 of 8,3 of 4 — 75%,83% — 5 of 6,1.0,0.0,0.0,0.0,10,13,10,2,30,12,746,565,16,15,7,16,34,16,10,35,0,1,6,17,32,21,90,92
8.0,Sat,2019-09-28,20:00,Reims,Dijon,1.2,1.8,1–2,11033.0,Jérémie Pignard,2019-2020,Alaixys Romao,Júlio Tavares,(4-2-3-1),(4-2-3-1),56%,44%,423 of 534 — 79%,73% — 306 of 418,2 of 18 — 11%,27% — 3 of 11,1 of 3 — 33%,50% — 1 of 2,1.0,0.0,2.0,0.0,8,21,5,4,29,10,667,546,18,16,13,10,20,25,12,37,1,0,8,10,30,27,65,93
8.0,Sat,2019-09-28,20:00,Monaco,Brest,3.6,0.5,4–1,4576.0,Ruddy Buquet,2019-2020,Kamil Glik,Mathias Autret,(3-5-2),(4-2-3-1),54%,46%,486 of 576 — 84%,80% — 394 of 491,13 of 21 — 62%,20% — 1 of 5,0 of 1 — 0%,76% — 10 of 13,1.0,0.0,2.0,0.0,7,15,7,1,21,7,684,592,23,19,10,9,13,8,15,17,3,3,6,5,17,24,72,55
8.0,Sat,2019-09-28,20:00,Metz,Toulouse,1.4,1.4,2–2,15054.0,Florent Batta,2019-2020,Habib Diallo,Max Gradel,(4-3-3),(4-2-3-1),47%,53%,322 of 432 — 75%,77% — 377 of 489,2 of 12 — 17%,47% — 7 of 15,5 of 7 — 71%,50% — 1 of 2,1.0,0.0,1.0,0.0,10,17,3,6,14,23,554,601,23,17,11,5,18,15,24,16,0,0,6,9,20,29,69,65
8.0,Sat,2019-09-28,20:00,Nice,Lille,1.2,1.4,1–1,18295.0,Clément Turpin,2019-2020,Wylan Cyprien,José Fonte,(4-3-3),(4-2-3-1),59%,41%,565 of 631 — 90%,82% — 367 of 445,5 of 12 — 42%,55% — 6 of 11,5 of 6 — 83%,80% — 4 of 5,2.0,0.0,2.0,0.0,8,14,6,5,18,12,749,561,19,27,7,10,2,5,13,18,0,2,6,9,16,18,48,53
8.0,Sun,2019-09-29,15:00,Strasbourg,Montpellier,0.4,1.4,1–0,25010.0,Hakim Ben El Hadj Salem,2019-2020,Lamine Koné,Vitorino Hilton,(3-5-2),(3-4-1-2),46%,54%,304 of 424 — 72%,74% — 362 of 492,3 of 8 — 38%,20% — 2 of 10,2 of 2 — 100%,66% — 2 of 3,4.0,0.0,2.0,0.0,18,13,1,6,15,19,520,579,7,19,12,11,23,23,11,8,1,2,12,7,22,28,88,79
8.0,Sun,2019-09-29,17:00,Nîmes,Saint-Étienne,1.8,0.7,0–1,13802.0,Thomas Léonard,2019-2020,Anthony Briançon,Loïc Perrin,(4-3-3),(4-2-3-1),65%,35%,416 of 540 — 77%,64% — 189 of 296,8 of 23 — 35%,67% — 4 of 6,3 of 4 — 75%,100% — 8 of 8,1.0,0.0,5.5,0.0,12,15,13,5,36,12,651,435,21,12,11,19,28,31,13,40,0,1,3,10,35,23,94,79
8.0,Sun,2019-09-29,21:00,Marseille,Rennes,0.8,0.9,1–1,44281.0,Franck Schneider,2019-2020,Steve Mandanda,Damien Da Silva,(4-2-3-1),(5-3-2),55%,45%,448 of 553 — 81%,77% — 345 of 446,5 of 17 — 29%,27% — 3 of 11,2 of 3 — 66%,80% — 4 of 5,4.0,0.0,0.0,0.0,18,13,7,4,22,15,671,556,23,17,12,9,16,18,13,24,0,1,7,9,36,22,63,61
9.0,Fri,2019-10-04,20:45,Amiens,Marseille,2.9,0.5,3–1,12737.0,Johan Hamel,2019-2020,Régis Gurtner,Steve Mandanda,(4-2-3-1),(4-2-3-1),33%,67%,212 of 305 — 70%,84% — 515 of 614,4 of 10 — 40%,31% — 4 of 13,3 of 4 — 75%,50% — 2 of 4,1.0,0.0,3.0,0.0,16,15,3,7,12,22,435,739,21,24,7,10,18,23,33,13,2,1,8,4,22,20,66,58
9.0,Sat,2019-10-05,17:30,Paris S-G,Angers,3.4,0.6,4–0,47700.0,Willy Delajod,2019-2020,Thiago Silva,Ismaël Traoré,(4-3-3),(4-5-1),72%,28%,846 of 916 — 92%,78% — 275 of 352,7 of 15 — 47%,20% — 2 of 10,2 of 2 — 100%,42% — 3 of 7,3.0,0.0,1.0,0.0,12,11,6,1,11,9,1029,454,24,23,12,6,8,3,9,11,1,0,10,5,14,14,38,54
9.0,Sat,2019-10-05,20:00,Montpellier,Monaco,3.1,1.3,3–1,15532.0,François Letexier,2019-2020,Vitorino Hilton,Kamil Glik,(3-4-1-2),(3-5-2),39%,61%,266 of 364 — 73%,81% — 464 of 572,10 of 17 — 59%,29% — 4 of 14,3 of 4 — 75%,70% — 7 of 10,1.0,0.0,3.5,0.0,18,11,6,8,20,28,474,660,12,9,11,2,23,19,22,18,4,2,11,1,13,18,82,46
9.0,Sat,2019-10-05,20:00,Brest,Metz,0.7,0.5,2–0,12682.0,Antony Gautier,2019-2020,Mathias Autret,Renaud Cohade,(4-2-3-1),(4-3-3),35%,65%,248 of 351 — 71%,81% — 530 of 656,3 of 7 — 43%,33% — 4 of 12,4 of 4 — 100%,33% — 1 of 3,2.0,0.0,1.0,0.0,12,15,2,9,9,33,488,757,21,16,16,6,19,16,31,11,1,0,5,5,28,27,71,60
9.0,Sat,2019-10-05,20:00,Dijon,Strasbourg,1.1,0.8,1–0,12124.0,Olivier Thual,2019-2020,Júlio Tavares,Stefan Mitrović,(4-4-2),(3-5-1-1),43%,57%,353 of 459 — 77%,83% — 499 of 601,3 of 8 — 38%,13% — 2 of 15,2 of 2 — 100%,66% — 2 of 3,3.0,0.0,3.0,0.0,7,14,6,7,14,24,554,706,14,16,10,11,11,13,22,22,2,1,7,10,17,22,91,69
9.0,Sat,2019-10-05,20:00,Toulouse,Bordeaux,1.1,0.8,1–3,20084.0,Benoît Bastien,2019-2020,Max Gradel,Benoît Costil,(4-3-3),(3-4-3),33%,67%,214 of 318 — 67%,83% — 531 of 639,4 of 15 — 27%,40% — 4 of 10,1 of 4 — 25%,75% — 3 of 4,4.0,0.0,2.0,0.0,16,16,5,4,30,10,430,747,21,16,13,9,21,21,10,25,0,1,5,14,19,22,62,89
9.0,Sat,2019-10-05,20:00,Nantes,Nice,1.3,0.3,1–0,15532.0,Amaury Delerue,2019-2020,Abdoulaye Touré,Dante,(4-2-3-1),(4-3-3),46%,54%,433 of 532 — 81%,86% — 544 of 632,5 of 14 — 36%,33% — 2 of 6,2 of 2 — 100%,80% — 4 of 5,1.0,0.0,2.0,0.0,14,7,6,1,19,4,639,767,26,24,14,16,9,13,5,21,2,4,2,11,23,15,55,58
9.0,Sun,2019-10-06,15:00,Lille,Nîmes,2.6,1.8,2–2,31542.0,Mikael Lesage,2019-2020,Adama Soumaoro,Anthony Briançon,(4-2-2-2),(4-4-2),65%,35%,443 of 558 — 79%,66% — 202 of 307,7 of 18 — 39%,23% — 3 of 13,2 of 3 — 66%,71% — 5 of 7,3.0,0.0,1.0,0.0,19,10,8,6,18,16,676,419,13,14,3,8,27,21,19,18,1,2,12,10,30,22,95,66
9.0,Sun,2019-10-06,17:00,Rennes,Reims,1.1,1.6,0–1,20950.0,Stéphanie Frappart,2019-2020,M'Baye Niang,Alaixys Romao,(5-3-2),(4-2-3-1),63%,37%,465 of 585 — 79%,68% — 229 of 338,3 of 18 — 17%,54% — 7 of 13,6 of 7 — 85%,100% — 3 of 3,1.0,0.0,3.0,0.0,13,20,5,3,30,12,704,479,21,21,10,15,20,13,11,26,1,1,8,11,33,20,78,68
9.0,Sun,2019-10-06,21:00,Saint-Étienne,Lyon,0.9,0.6,1–0,34071.0,Clément Turpin,2019-2020,Loïc Perrin,Leo Dubois,(3-4-1-2),(3-4-1-2),47%,53%,356 of 474 — 75%,81% — 441 of 544,4 of 7 — 57%,33% — 2 of 6,2 of 2 — 100%,75% — 3 of 4,1.0,0.0,2.0,0.0,13,18,5,1,20,8,568,675,20,19,9,11,14,22,11,28,2,3,10,6,23,16,80,65
10.0,Fri,2019-10-18,20:45,Nice,Paris S-G,0.8,3.5,1–4,32705.0,François Letexier,2019-2020,Dante,Thiago Silva,(4-3-3),(4-2-2-2),39%,61%,321 of 391 — 82%,86% — 517 of 601,2 of 10 — 20%,43% — 10 of 23,6 of 10 — 60%,50% — 1 of 2,4.5,1.0,2.0,0.0,12,15,1,13,6,24,484,702,11,16,8,15,6,4,20,6,1,2,13,6,17,17,41,60
10.0,Sat,2019-10-19,17:30,Lyon,Dijon,2.1,0.4,0–0,48454.0,Franck Schneider,2019-2020,Marcelo,Júlio Tavares,(4-3-3),(4-2-3-1),65%,35%,567 of 686 — 83%,72% — 271 of 376,10 of 24 — 42%,17% — 1 of 6,1 of 1 — 100%,100% — 10 of 10,0.0,0.0,0.0,0.0,12,11,8,1,41,9,800,513,15,14,15,6,23,16,11,40,0,0,4,16,24,16,81,73
10.0,Sat,2019-10-19,20:00,Reims,Montpellier,0.9,0.9,1–0,12187.0,Florent Batta,2019-2020,Alaixys Romao,Vitorino Hilton,(4-2-3-1),(3-5-1-1),44%,56%,301 of 412 — 73%,78% — 416 of 534,5 of 12 — 42%,0% — 0 of 9,0 of 0 — %,80% — 4 of 5,2.0,0.0,0.0,0.0,19,11,4,8,17,22,510,629,13,14,11,10,19,29,23,14,4,0,14,9,23,20,72,74
10.0,Sat,2019-10-19,20:00,Toulouse,Lille,2.5,0.8,2–1,12277.0,Stéphanie Frappart,2019-2020,Max Gradel,José Fonte,(4-4-2),(4-2-3-1),41%,59%,251 of 353 — 71%,81% — 419 of 515,5 of 15 — 33%,22% — 2 of 9,1 of 2 — 50%,80% — 4 of 5,2.0,0.0,4.0,0.0,15,11,3,4,17,19,470,620,19,10,7,7,24,19,15,16,0,1,9,7,18,23,73,60
10.0,Sat,2019-10-19,20:00,Nîmes,Amiens,0.5,1.2,1–1,12189.0,Jeremy Stinat,2019-2020,Anthony Briançon,Régis Gurtner,(4-2-3-1),(4-2-3-1),37%,63%,198 of 331 — 60%,75% — 415 of 554,3 of 11 — 27%,42% — 5 of 12,4 of 5 — 80%,66% — 2 of 3,0.0,0.0,4.0,0.0,11,15,1,11,12,17,472,669,26,11,19,12,12,27,24,11,0,1,5,9,30,40,80,79
10.0,Sat,2019-10-19,20:00,Angers,Brest,1.7,0.3,0–1,10369.0,Eric Wattellier,2019-2020,Ismaël Traoré,Mathias Autret,(4-1-4-1),(4-2-3-1),55%,45%,468 of 572 — 82%,77% — 361 of 467,6 of 29 — 21%,17% — 1 of 6,0 of 1 — 0%,100% — 6 of 6,1.0,0.0,0.0,0.0,10,11,13,3,39,14,703,599,13,24,12,6,27,17,21,26,0,1,7,13,23,22,73,57
10.0,Sat,2019-10-19,20:00,Metz,Nantes,0.8,0.6,1–0,16533.0,Jérémie Pignard,2019-2020,Habib Diallo,Abdoulaye Touré,(4-3-3),(4-2-3-1),48%,52%,389 of 493 — 79%,81% — 439 of 543,2 of 10 — 20%,22% — 2 of 9,2 of 2 — 100%,50% — 1 of 2,2.0,0.0,1.0,1.0,16,13,3,3,16,11,581,626,18,17,9,4,17,17,7,12,2,1,10,4,22,19,82,51
10.0,Sun,2019-10-20,15:00,Bordeaux,Saint-Étienne,1.0,0.9,0–1,25952.0,Ruddy Buquet,2019-2020,Benoît Costil,Loïc Perrin,(3-4-3),(3-4-3),63%,37%,529 of 648 — 82%,70% — 269 of 382,6 of 12 — 50%,40% — 2 of 5,2 of 2 — 100%,100% — 6 of 6,0.0,0.0,3.0,0.0,7,18,8,5,17,10,760,508,21,21,16,12,28,25,6,22,3,1,5,5,23,21,70,76
10.0,Sun,2019-10-20,17:00,Monaco,Rennes,1.4,1.5,3–2,6763.0,Jérôme Brisard,2019-2020,Kamil Glik,Damien Da Silva,(3-4-1-2),(5-3-2),63%,37%,545 of 649 — 84%,78% — 298 of 384,5 of 14 — 36%,30% — 3 of 10,1 of 3 — 33%,40% — 2 of 5,2.0,0.0,3.0,0.0,15,15,3,3,24,18,746,509,14,18,8,19,15,9,10,27,2,2,5,6,14,11,54,64
10.0,Sun,2019-10-20,21:00,Marseille,Strasbourg,1.6,0.5,2–0,50203.0,Hakim Ben El Hadj Salem,2019-2020,Steve Mandanda,Lamine Koné,(4-3-3),(4-4-1-1),50%,50%,421 of 516 — 82%,82% — 414 of 507,5 of 10 — 50%,20% — 2 of 10,2 of 2 — 100%,80% — 4 of 5,3.0,0.0,2.0,0.0,13,15,5,7,12,21,629,617,21,19,11,16,16,12,28,12,1,3,8,3,18,16,58,77
11.0,Fri,2019-10-25,20:45,Nantes,Monaco,1.7,0.9,0–1,30656.0,Thomas Léonard,2019-2020,Abdoulaye Touré,Kamil Glik,(4-2-3-1),(3-5-2),59%,41%,522 of 632 — 83%,76% — 334 of 439,4 of 15 — 27%,29% — 2 of 7,1 of 2 — 50%,100% — 4 of 4,2.0,0.0,2.0,0.0,9,13,5,3,19,12,744,565,16,30,6,11,16,14,14,18,4,2,5,11,36,22,64,75
11.0,Sat,2019-10-26,17:30,Lille,Bordeaux,1.8,0.3,3–0,35925.0,Willy Delajod,2019-2020,José Fonte,Benoît Costil,(3-4-3),(3-4-3),45%,55%,298 of 423 — 70%,77% — 405 of 525,2 of 10 — 20%,20% — 1 of 5,1 of 1 — 100%,0% — 0 of 2,0.0,0.0,2.0,0.0,17,18,3,3,15,9,532,638,18,23,16,8,13,17,12,19,3,2,3,9,24,25,88,63
11.0,Sat,2019-10-26,20:00,Montpellier,Angers,1.2,1.0,0–0,12678.0,Benoît Millot,2019-2020,Vitorino Hilton,Ismaël Traoré,(3-4-1-2),(4-1-4-1),60%,40%,530 of 640 — 83%,76% — 317 of 419,3 of 14 — 21%,46% — 6 of 13,6 of 6 — 100%,100% — 3 of 3,2.0,0.0,3.0,0.0,14,12,5,2,35,17,748,545,19,20,8,11,27,19,10,30,2,0,6,9,22,14,83,80
11.0,Sat,2019-10-26,20:00,Brest,Dijon,1.9,1.2,2–0,14232.0,Jérémie Pignard,2019-2020,Julien Faussurier,Júlio Tavares,(4-2-3-1),(4-2-3-1),47%,53%,361 of 474 — 76%,78% — 426 of 544,7 of 15 — 47%,36% — 5 of 14,5 of 5 — 100%,71% — 5 of 7,0.0,1.0,0.0,0.0,10,8,9,5,12,29,609,662,18,19,15,12,13,18,22,9,1,2,10,8,27,24,82,90
11.0,Sat,2019-10-26,20:00,Strasbourg,Nice,2.1,0.8,1–0,25007.0,Mikael Lesage,2019-2020,Stefan Mitrović,Dante,(4-1-2-1-2),(3-4-1-2),52%,48%,383 of 484 — 79%,82% — 366 of 447,6 of 20 — 30%,56% — 5 of 9,5 of 5 — 100%,83% — 5 of 6,1.0,0.0,4.5,0.0,22,12,4,7,26,14,602,590,23,19,15,18,18,16,11,13,1,1,6,11,30,22,100,59
11.0,Sat,2019-10-26,20:00,Reims,Nîmes,0.6,0.7,0–0,12329.0,Clément Turpin,2019-2020,Alaixys Romao,Anthony Briançon,(4-2-3-1),(4-4-2),56%,44%,419 of 538 — 78%,71% — 302 of 425,1 of 12 — 8%,13% — 1 of 8,1 of 1 — 100%,100% — 1 of 1,3.0,0.0,1.0,0.0,15,13,4,6,21,23,634,531,10,19,7,6,21,26,16,22,2,3,7,13,26,31,65,77
11.0,Sat,2019-10-26,20:00,Lyon,Metz,1.9,0.8,2–0,48889.0,Johan Hamel,2019-2020,Memphis,Habib Diallo,(4-4-2),(4-3-3),66%,34%,625 of 709 — 88%,80% — 296 of 372,6 of 17 — 35%,19% — 3 of 16,3 of 3 — 100%,83% — 5 of 6,1.0,0.0,2.0,0.0,12,9,7,2,19,5,818,496,14,20,13,10,15,7,18,23,0,0,9,6,20,18,55,48
11.0,Sun,2019-10-27,15:00,Rennes,Toulouse,2.1,1.2,3–2,22918.0,Antony Gautier,2019-2020,Damien Da Silva,Max Gradel,(4-4-2),(4-4-2),52%,48%,274 of 386 — 71%,65% — 233 of 359,5 of 14 — 36%,33% — 5 of 15,3 of 5 — 60%,40% — 2 of 5,1.0,0.0,2.0,0.0,18,20,7,5,19,26,517,480,17,22,6,15,32,25,26,24,3,0,6,8,17,21,67,76
11.0,Sun,2019-10-27,17:00,Saint-Étienne,Amiens,0.8,2.2,2–2,18877.0,Amaury Delerue,2019-2020,Loïc Perrin,Régis Gurtner,(3-4-3),(4-2-3-1),45%,55%,332 of 442 — 75%,78% — 425 of 545,2 of 16 — 13%,45% — 5 of 11,3 of 5 — 60%,50% — 1 of 2,2.0,0.0,3.0,0.0,17,17,5,4,22,21,559,651,20,13,12,8,30,17,24,17,2,1,4,11,18,14,82,62
11.0,Sun,2019-10-27,21:00,Paris S-G,Marseille,3.0,0.6,4–0,47926.0,Benoît Bastien,2019-2020,Thiago Silva,Steve Mandanda,(4-3-3),(4-3-3),61%,39%,619 of 692 — 89%,83% — 359 of 435,8 of 13 — 62%,18% — 2 of 11,2 of 2 — 100%,50% — 4 of 8,2.0,0.0,1.0,0.0,11,10,5,3,12,20,787,542,12,23,7,7,7,13,19,11,4,2,8,6,21,13,48,43
12.0,Fri,2019-11-01,20:45,Dijon,Paris S-G,1.0,3.2,2–1,14859.0,Ruddy Buquet,2019-2020,Júlio Tavares,Marquinhos,(4-4-2),(4-3-3),34%,66%,249 of 335 — 74%,88% — 580 of 657,6 of 10 — 60%,20% — 4 of 20,3 of 4 — 75%,66% — 4 of 6,3.0,0.0,2.0,0.0,12,9,3,6,12,22,436,770,19,24,6,10,12,14,16,9,0,1,16,5,13,25,77,46
12.0,Sat,2019-11-02,17:30,Marseille,Lille,0.7,0.4,2–1,53321.0,Hakim Ben El Hadj Salem,2019-2020,Steve Mandanda,Adama Soumaoro,(4-3-3),(3-4-3),44%,56%,285 of 404 — 71%,76% — 397 of 519,1 of 11 — 9%,33% — 2 of 6,1 of 2 — 50%,0% — 0 of 1,1.0,0.0,3.0,0.0,13,15,4,4,13,15,521,600,20,7,15,7,27,20,16,11,3,4,6,4,29,31,81,61
12.0,Sat,2019-11-02,20:00,Amiens,Brest,1.4,0.9,1–0,12246.0,Franck Schneider,2019-2020,Régis Gurtner,Gaëtan Belaud,(4-2-3-1),(4-3-3),45%,55%,328 of 446 — 74%,79% — 439 of 553,1 of 5 — 20%,20% — 3 of 15,3 of 3 — 100%,0% — 0 of 1,3.0,0.0,1.0,0.0,12,11,3,9,10,24,561,678,14,20,10,15,17,24,28,14,0,2,7,7,30,32,71,88
12.0,Sat,2019-11-02,20:00,Angers,Strasbourg,1.2,1.2,1–0,9681.0,Florent Batta,2019-2020,Ismaël Traoré,Stefan Mitrović,(4-1-4-1),(4-1-2-1-2),36%,64%,243 of 347 — 70%,82% — 507 of 618,5 of 10 — 50%,38% — 3 of 8,3 of 3 — 100%,100% — 5 of 5,1.0,0.0,1.0,0.0,13,20,4,8,12,33,453,717,10,21,8,10,16,17,30,7,1,1,8,5,23,21,73,79
12.0,Sat,2019-11-02,20:00,Metz,Montpellier,1.9,1.0,2–2,14644.0,Stéphanie Frappart,2019-2020,Habib Diallo,Vitorino Hilton,(4-2-3-1),(3-4-1-2),48%,52%,325 of 439 — 74%,76% — 362 of 477,4 of 11 — 36%,33% — 4 of 12,2 of 4 — 50%,50% — 2 of 4,1.0,0.0,2.0,0.0,12,19,5,3,14,21,566,591,23,13,12,10,17,30,25,16,1,0,6,5,30,36,74,91
12.0,Sat,2019-11-02,20:00,Toulouse,Lyon,1.3,1.8,2–3,16225.0,Karim Abed,2019-2020,Max Gradel,Jason Denayer,(4-4-2),(4-4-2),36%,64%,281 of 376 — 75%,87% — 588 of 676,5 of 12 — 42%,38% — 8 of 21,5 of 8 — 62%,80% — 4 of 5,3.0,0.0,0.0,0.0,10,4,5,5,24,18,509,804,24,21,9,9,20,24,24,21,3,2,14,6,22,16,78,49
12.0,Sun,2019-11-03,15:00,Bordeaux,Nantes,1.0,0.7,2–0,19545.0,François Letexier,2019-2020,Benoît Costil,Abdoulaye Touré,(3-4-3),(4-2-3-1),46%,54%,332 of 448 — 74%,77% — 404 of 527,7 of 10 — 70%,22% — 2 of 9,2 of 2 — 100%,71% — 5 of 7,4.0,0.0,3.0,0.0,18,17,6,9,10,23,562,641,20,16,12,9,21,14,23,10,2,1,8,5,23,13,74,77
