Wk,Day,Date,Time,Home,Away,xG,xG.1,Score,Attendance,Referee,season,t1_captain,t2_captain,t1_formation,t2_formation,t1_possession,t2_possession,t1_passing,t2_passing,t1_shots,t2_shots,t1_saves,t2_saves,t1_yellow_cards,t1_red_cards,t2_yellow_cards,t2_red_cards,t1_fouls,t2_fouls,t1_corners,t2_corners,t1_crosses,t2_crosses,t1_touches,t2_touches,t1_tackles,t2_tackles,t1_interceptions,t2_interceptions,t1_aerials_won,t2_aerials_won,t1_clearances,t2_clearances,t1_offsides,t2_offsides,t1_goal_kicks,t2_goal_kicks,t1_throw_ins,t2_throw_ins,t1_long_balls,t2_long_balls
7.0,Tue,2023-09-26,19:00,Sevilla,Almería,2.2,1.8,5–1,35729.0,Guillermo Cuadra,2023-2024,Jesús Navas,Gonzalo Melero,(4-2-3-1),(4-4-2),46%,54%,315 of 408 — 77%,80% — 381 of 477,9 of 18 — 50%,0% — 0 of 9,0 of 0 — %,44% — 4 of 9,3.0,0,2.0,0,15,16,9,4,24,23,524,572,17,12,5,6,19,14,23,15,0,2,7,5,16,25,61,73
7.0,Tue,2023-09-26,21:30,Mallorca,Barcelona,0.8,1.9,2–2,19939.0,Alejandro Muñíz,2023-2024,Dani Rodríguez,Marc-André ter Stegen,(5-3-2),(4-3-3),31%,69%,164 of 278 — 59%,84% — 524 of 621,5 of 10 — 50%,40% — 4 of 10,2 of 4 — 50%,60% — 3 of 5,5.0,1,1.0,0,19,7,7,2,14,11,391,734,28,13,13,7,20,19,15,13,6,1,12,3,11,22,79,55
7.0,Wed,2023-09-27,19:00,Real Madrid,Las Palmas,1.7,0.7,2–0,65017.0,José Luis Munuera,2023-2024,Nacho,Jonathan Viera,(4-3-1-2),(4-5-1),48%,52%,534 of 618 — 86%,90% — 615 of 680,9 of 21 — 43%,13% — 2 of 16,2 of 2 — 100%,77% — 7 of 9,0.0,0,1.0,0,7,9,7,2,16,8,723,823,12,24,7,7,5,3,8,26,6,2,8,4,17,8,40,37
7.0,Wed,2023-09-27,19:00,Villarreal,Girona,1.8,2.1,1–2,17188.0,José Sánchez,2023-2024,Raúl Albiol,Aleix García,(4-4-2),(4-1-4-1),53%,47%,434 of 508 — 85%,86% — 379 of 442,2 of 13 — 15%,29% — 5 of 17,3 of 5 — 60%,100% — 2 of 2,3.0,0,2.0,0,9,11,5,6,22,20,614,562,17,16,7,8,9,9,11,25,4,0,12,6,18,14,61,54
7.0,Wed,2023-09-27,19:00,Athletic Club,Getafe,0.7,1.4,2–2,43091.0,Isidro Díaz de Mera,2023-2024,Óscar de Marcos,David Soria,(4-2-3-1),(5-4-1),49%,51%,321 of 434 — 74%,71% — 326 of 456,4 of 8 — 50%,38% — 5 of 13,3 of 5 — 60%,50% — 2 of 4,5.0,1,6.0,0,9,19,5,4,22,30,553,550,14,6,9,11,18,10,32,20,6,1,5,5,22,21,77,85
7.0,Wed,2023-09-27,21:30,Valencia,Real Sociedad,0.4,0.2,0–1,44200.0,Alejandro Hernández,2023-2024,José Luis Gayà,Mikel Oyarzabal,(4-2-3-1),(4-3-3),38%,62%,282 of 393 — 72%,83% — 535 of 646,2 of 9 — 22%,50% — 1 of 2,0 of 1 — 0%,100% — 2 of 2,5.5,0,7.0,0,14,17,0,2,8,11,478,738,18,16,2,11,15,27,16,15,3,2,4,5,26,26,71,83
7.0,Wed,2023-09-27,21:30,Cádiz,Rayo Vallecano,0.6,0.3,0–0,18505.0,Francisco Hernández,2023-2024,Isaac Carcelen,Óscar Valentín,(4-4-2),(4-2-3-1),52%,48%,326 of 459 — 71%,69% — 297 of 430,2 of 9 — 22%,44% — 4 of 9,4 of 4 — 100%,100% — 2 of 2,5.0,0,6.0,1,16,13,1,2,21,13,560,535,12,17,9,9,22,12,15,29,1,2,9,12,26,26,89,85
7.0,Thu,2023-09-28,19:00,Granada,Betis,1.8,0.9,1–1,18936.0,Víctor García,2023-2024,Antonio Puertas,Andrés Guardado,(4-4-2),(4-2-3-1),39%,61%,275 of 365 — 75%,82% — 465 of 565,7 of 18 — 39%,23% — 3 of 13,2 of 3 — 66%,85% — 6 of 7,2.0,0,1.0,0,14,10,5,7,24,21,496,673,12,13,3,11,10,12,30,21,2,2,11,8,16,19,65,76
7.0,Thu,2023-09-28,19:00,Celta Vigo,Alavés,0.6,2.6,1–1,16852.0,César Soto,2023-2024,Iago Aspas,Ander Guevara,(5-3-2),(4-2-3-1),46%,54%,333 of 428 — 78%,82% — 409 of 497,0 of 8 — 0%,43% — 9 of 21,8 of 9 — 88%,% — 0 of 0,7.5,0,3.0,0,9,11,2,8,9,28,532,618,12,12,3,5,12,17,31,15,0,2,14,6,25,19,73,64
7.0,Thu,2023-09-28,21:30,Osasuna,Atlético Madrid,1.0,1.5,0–2,20192.0,Juan Martínez,2023-2024,David García,Koke,(4-3-3),(5-3-2),55%,45%,447 of 570 — 78%,78% — 366 of 472,2 of 13 — 15%,60% — 3 of 5,1 of 3 — 33%,100% — 2 of 2,3.0,1,4.5,0,14,4,7,2,38,3,649,587,11,12,8,4,20,12,9,35,2,5,3,13,26,14,74,66
8.0,Fri,2023-09-29,21:00,Barcelona,Sevilla,2.4,1.1,1–0,41116.0,Miguel Ángel Ortiz Arias,2023-2024,Marc-André ter Stegen,Ivan Rakitić,(4-3-3),(4-2-3-1),58%,42%,431 of 519 — 83%,74% — 280 of 378,4 of 18 — 22%,25% — 3 of 12,3 of 3 — 100%,100% — 4 of 4,2.0,0,3.0,0,11,15,13,3,21,24,643,501,11,20,5,12,13,15,24,22,1,3,7,8,26,31,62,69
8.0,Sat,2023-09-30,14:00,Getafe,Villarreal,0.9,0.1,0–0,11255.0,Mateo Busquets,2023-2024,Djené,Raúl Albiol,(4-4-2),(4-4-2),64%,36%,426 of 533 — 80%,69% — 209 of 302,9 of 22 — 41%,0% — 0 of 3,0 of 0 — %,100% — 9 of 9,2.0,0,4.0,1,19,11,6,4,44,11,638,424,22,16,6,9,13,18,14,28,2,1,7,21,17,18,96,86
8.0,Sat,2023-09-30,16:15,Rayo Vallecano,Mallorca,2.3,1.5,2–2,11991.0,Mario Melero,2023-2024,Isaac Palazón Camacho,Dani Rodríguez,(4-2-3-1),(4-4-2),60%,40%,434 of 541 — 80%,67% — 238 of 356,4 of 18 — 22%,44% — 4 of 9,2 of 4 — 50%,75% — 3 of 4,2.0,0,5.0,0,12,20,5,0,21,7,640,452,5,19,7,11,18,24,14,14,1,2,6,20,18,16,97,88
8.0,Sat,2023-09-30,18:30,Girona,Real Madrid,1.6,2.3,0–3,14184.0,Juan Pulido,2023-2024,Aleix García,Nacho,(4-1-4-1),(4-3-1-2),52%,48%,529 of 602 — 88%,88% — 483 of 546,3 of 13 — 23%,50% — 7 of 14,4 of 7 — 57%,100% — 3 of 3,2.0,0,2.0,1,13,14,1,4,25,9,704,675,16,22,10,14,3,3,7,17,0,0,6,17,22,13,52,50
8.0,Sat,2023-09-30,21:00,Real Sociedad,Athletic Club,1.4,1.8,3–0,38229.0,Jesús Gil,2023-2024,Mikel Merino,Iker Muniain,(4-4-2),(4-2-3-1),51%,49%,323 of 443 — 73%,74% — 316 of 426,5 of 8 — 63%,17% — 3 of 18,3 of 3 — 100%,40% — 2 of 5,2.0,0,2.0,0,20,9,5,7,16,21,552,539,17,16,4,7,22,20,12,10,2,2,10,3,23,23,81,78
8.0,Sun,2023-10-01,14:00,Almería,Granada,2.9,2.9,3–3,14264.0,Pablo González,2023-2024,Gonzalo Melero,Antonio Puertas,(4-3-3),(4-4-2),49%,51%,301 of 402 — 75%,78% — 330 of 425,5 of 17 — 29%,12% — 2 of 17,0 of 2 — 0%,40% — 2 of 5,2.0,0,1.0,0,18,14,1,5,23,15,500,534,16,10,8,5,17,14,13,18,0,4,11,7,18,22,72,68
8.0,Sun,2023-10-01,16:15,Alavés,Osasuna,1.5,1.1,0–2,19035.0,Jorge Figueroa,2023-2024,Rubén Duarte,David García,(4-2-3-1),(4-3-3),46%,54%,288 of 410 — 70%,77% — 368 of 478,3 of 17 — 18%,30% — 3 of 10,1 of 3 — 33%,100% — 3 of 3,2.0,1,3.0,0,13,13,4,2,26,13,501,568,12,6,9,3,23,18,18,27,5,1,8,13,20,17,85,78
8.0,Sun,2023-10-01,21:00,Betis,Valencia,1.6,0.7,3–0,50163.0,Ricardo de Burgos,2023-2024,Germán Pezzella,Gabriel Paulista,(4-2-3-1),(4-2-3-1),55%,45%,459 of 544 — 84%,79% — 347 of 441,7 of 15 — 47%,22% — 2 of 9,2 of 2 — 100%,57% — 4 of 7,2.0,0,2.0,0,11,10,5,3,16,13,652,536,13,19,4,5,13,11,22,17,5,2,7,7,17,21,60,51
8.0,Sun,2023-10-01,21:00,Atlético Madrid,Cádiz,2.7,0.8,3–2,53421.0,Javier Villanueva,2023-2024,Koke,Jeremías Ledesma,(3-5-2),(5-3-2),69%,31%,658 of 771 — 85%,69% — 235 of 339,9 of 18 — 50%,50% — 4 of 8,2 of 4 — 50%,66% — 6 of 9,1.0,0,3.0,0,5,10,5,3,15,17,863,449,17,17,3,6,18,11,12,23,2,0,11,11,15,16,58,77
8.0,Mon,2023-10-02,20:00,Las Palmas,Celta Vigo,1.7,1.5,2–1,22472.0,Javier Alberola,2023-2024,Kirian Rodríguez,Carl Starfelt,(4-5-1),(5-3-2),73%,27%,687 of 791 — 87%,67% — 193 of 286,4 of 15 — 27%,27% — 3 of 11,2 of 3 — 66%,75% — 3 of 4,2.0,0,1.0,0,13,14,4,5,28,12,901,423,21,18,7,13,17,9,9,33,2,2,5,9,32,13,72,67
9.0,Fri,2023-10-06,21:00,Athletic Club,Almería,1.9,0.1,3–0,43677.0,Víctor García,2023-2024,Óscar de Marcos,Adri Embarba,(4-2-3-1),(4-4-2),59%,41%,461 of 557 — 83%,74% — 289 of 391,9 of 23 — 39%,25% — 1 of 4,1 of 1 — 100%,66% — 6 of 9,2.0,0,0.0,0,11,7,6,2,27,8,675,508,19,26,7,11,15,8,11,20,0,2,6,13,20,21,60,68
9.0,Sat,2023-10-07,14:00,Cádiz,Girona,0.4,1.2,0–1,16438.0,Juan Martínez,2023-2024,Isaac Carcelen,Aleix García,(4-4-2),(3-4-3),27%,73%,136 of 243 — 56%,86% — 571 of 666,2 of 8 — 25%,25% — 5 of 20,4 of 5 — 80%,100% — 2 of 2,1.0,1,3.0,0,12,13,5,5,21,31,341,765,15,15,8,2,16,15,21,21,0,3,10,11,13,10,84,60
9.0,Sat,2023-10-07,16:15,Real Madrid,Osasuna,3.2,0.5,4–0,70864.0,Guillermo Cuadra,2023-2024,Luka Modrić,David García,(4-3-1-2),(4-3-3),67%,33%,673 of 745 — 90%,79% — 294 of 371,8 of 18 — 44%,14% — 1 of 7,1 of 1 — 100%,50% — 4 of 8,2.0,0,2.0,0,9,6,5,4,13,14,846,455,14,15,9,6,5,5,5,20,2,1,9,11,21,13,53,59
9.0,Sat,2023-10-07,18:30,Mallorca,Valencia,0.6,0.5,1–1,17659.0,Francisco Hernández,2023-2024,Dani Rodríguez,Gabriel Paulista,(4-4-2),(4-4-2),49%,51%,381 of 488 — 78%,79% — 400 of 509,5 of 9 — 56%,27% — 3 of 11,2 of 3 — 66%,80% — 4 of 5,2.0,0,1.0,0,17,11,3,6,14,15,620,646,26,15,7,14,19,16,13,14,4,0,3,2,28,24,94,73
9.0,Sat,2023-10-07,21:00,Sevilla,Rayo Vallecano,1.0,1.0,2–2,35817.0,Isidro Díaz de Mera,2023-2024,Fernando,Óscar Valentín,(4-2-3-1),(4-4-2),64%,36%,389 of 507 — 77%,63% — 184 of 291,6 of 22 — 27%,57% — 4 of 7,2 of 4 — 50%,66% — 4 of 6,5.0,0,2.0,0,16,19,12,2,48,13,628,432,18,12,6,5,19,14,18,56,2,1,5,18,30,21,74,71
9.0,Sun,2023-10-08,14:00,Villarreal,Las Palmas,1.0,1.1,1–2,16249.0,Alejandro Muñíz,2023-2024,Raúl Albiol,Kirian Rodríguez,(4-2-3-1),(4-5-1),49%,51%,374 of 461 — 81%,84% — 398 of 472,4 of 9 — 44%,57% — 4 of 7,3 of 4 — 75%,75% — 3 of 4,4.0,0,4.0,0,17,7,7,2,19,11,542,593,16,34,9,15,9,3,10,13,4,5,6,5,20,12,57,55
9.0,Sun,2023-10-08,16:15,Atlético Madrid,Real Sociedad,2.2,1.2,2–1,65607.0,José Luis Munuera,2023-2024,Koke,Mikel Oyarzabal,(3-5-2),(4-3-3),38%,62%,270 of 369 — 73%,85% — 513 of 604,4 of 13 — 31%,31% — 4 of 13,3 of 4 — 75%,75% — 3 of 4,3.0,0,3.0,0,9,12,1,4,5,18,471,713,14,18,7,5,21,11,28,11,0,2,13,9,23,17,90,80
9.0,Sun,2023-10-08,18:30,Alavés,Betis,1.3,0.9,1–1,18288.0,Alejandro Hernández,2023-2024,Luis Rioja,Germán Pezzella,(4-2-3-1),(4-2-3-1),40%,60%,285 of 389 — 73%,82% — 486 of 592,5 of 15 — 33%,33% — 2 of 6,1 of 2 — 50%,100% — 5 of 5,3.0,0,3.0,1,13,9,5,3,23,15,492,696,11,10,11,8,10,5,17,12,1,1,6,16,23,18,62,66
9.0,Sun,2023-10-08,18:30,Celta Vigo,Getafe,3.1,0.7,2–2,17953.0,José Sánchez,2023-2024,Iago Aspas,Djené,(4-4-2),(4-4-2),74%,26%,540 of 658 — 82%,54% — 124 of 230,10 of 25 — 40%,67% — 2 of 3,0 of 2 — 0%,80% — 8 of 10,1.0,0,9.5,0,14,20,13,1,33,7,743,356,9,16,6,13,22,9,7,42,3,2,2,12,23,11,59,90
9.0,Sun,2023-10-08,21:00,Granada,Barcelona,0.8,3.0,2–2,20354.0,César Soto,2023-2024,Carlos Neva,Marc-André ter Stegen,(5-4-1),(4-3-3),20%,80%,131 of 205 — 64%,88% — 725 of 823,2 of 7 — 29%,45% — 10 of 22,8 of 10 — 80%,0% — 0 of 2,6.0,0,1.0,0,12,7,1,11,6,28,339,928,16,22,7,3,5,12,34,5,2,4,12,5,13,20,57,43
10.0,Fri,2023-10-20,21:00,Osasuna,Granada,2.1,0.6,2–0,19739.0,Mateo Busquets,2023-2024,David García,Carlos Neva,(4-3-3),(4-2-3-1),58%,42%,432 of 562 — 77%,72% — 294 of 408,5 of 11 — 45%,23% — 3 of 13,3 of 3 — 100%,80% — 4 of 5,3.0,0,4.0,1,19,13,1,7,18,19,667,531,7,17,7,6,18,11,18,33,3,1,1,5,34,15,77,59
10.0,Sat,2023-10-21,14:00,Real Sociedad,Mallorca,1.3,1.9,1–0,31279.0,Jorge Figueroa,2023-2024,Mikel Oyarzabal,Dani Rodríguez,(4-4-2),(5-3-2),56%,44%,330 of 441 — 75%,66% — 225 of 343,6 of 14 — 43%,33% — 6 of 18,6 of 6 — 100%,83% — 5 of 6,3.0,0,3.0,0,14,16,2,5,11,20,569,453,12,27,6,7,30,25,25,18,1,5,5,11,23,19,75,87
10.0,Sat,2023-10-21,16:15,Getafe,Betis,1.5,1.1,1–1,13926.0,César Soto,2023-2024,Damián Suárez,Andrés Guardado,(4-4-2),(4-2-3-1),45%,55%,275 of 389 — 71%,78% — 372 of 475,3 of 13 — 23%,23% — 3 of 13,2 of 3 — 66%,66% — 2 of 3,5.0,0,2.0,0,17,11,4,8,18,17,512,598,24,17,9,11,13,18,20,15,2,1,14,6,21,21,83,70
10.0,Sat,2023-10-21,18:30,Sevilla,Real Madrid,1.5,1.6,1–1,41212.0,Ricardo de Burgos,2023-2024,Jesús Navas,Dani Carvajal,(4-3-3),(4-1-2-1-2),49%,51%,445 of 511 — 87%,88% — 469 of 535,6 of 17 — 35%,29% — 4 of 14,3 of 4 — 75%,100% — 6 of 6,5.0,0,3.0,0,13,6,4,6,26,16,610,634,16,11,5,4,11,8,12,20,1,1,9,15,15,21,55,55
10.0,Sat,2023-10-21,21:00,Celta Vigo,Atlético Madrid,0.9,1.8,0–3,20282.0,Guillermo Cuadra,2023-2024,Iago Aspas,Koke,(4-3-3),(3-5-2),36%,64%,375 of 456 — 82%,90% — 723 of 807,3 of 16 — 19%,55% — 6 of 11,4 of 6 — 66%,100% — 3 of 3,3.0,1,2.0,0,10,10,7,5,27,12,548,912,10,15,6,9,3,2,14,30,0,6,4,10,10,14,47,51
10.0,Sun,2023-10-22,13:00,Las Palmas,Rayo Vallecano,1.3,1.4,0–1,24548.0,Javier Villanueva,2023-2024,Kirian Rodríguez,Óscar Valentín,(4-5-1),(4-4-2),60%,40%,493 of 607 — 81%,73% — 296 of 404,5 of 11 — 45%,27% — 3 of 11,3 of 3 — 100%,100% — 5 of 5,4.0,0,4.5,0,13,11,10,5,23,14,716,547,15,19,6,12,16,14,13,36,2,2,7,2,12,28,42,81
10.0,Sun,2023-10-22,16:15,Girona,Almería,1.9,1.0,5–2,12884.0,Miguel Ángel Ortiz Arias,2023-2024,Aleix García,Lucas Robertone,(3-4-3),(4-2-3-1),66%,34%,578 of 664 — 87%,73% — 243 of 335,8 of 19 — 42%,56% — 5 of 9,3 of 5 — 60%,37% — 3 of 8,1.0,0,2.0,0,11,14,9,6,25,17,761,419,15,9,4,8,9,12,15,22,3,1,7,10,11,14,55,78
10.0,Sun,2023-10-22,18:30,Villarreal,Alavés,1.5,1.7,1–1,17498.0,Jesús Gil,2023-2024,Raúl Albiol,Rubén Duarte,(3-1-4-2),(4-2-3-1),68%,32%,540 of 629 — 86%,67% — 200 of 299,2 of 11 — 18%,44% — 7 of 16,6 of 7 — 85%,100% — 2 of 2,4.0,0,3.0,0,15,10,9,3,29,15,734,416,10,26,7,9,17,7,17,26,2,1,11,4,22,18,59,66
10.0,Sun,2023-10-22,21:00,Barcelona,Athletic Club,1.3,0.4,1–0,38194.0,Juan Martínez,2023-2024,Marc-André ter Stegen,Óscar de Marcos,(4-3-3),(4-2-3-1),62%,38%,484 of 576 — 84%,73% — 260 of 354,7 of 12 — 58%,30% — 3 of 10,3 of 3 — 100%,85% — 6 of 7,3.0,0,3.0,0,11,18,4,7,13,21,682,456,15,10,8,5,3,10,12,16,4,4,8,8,21,18,82,69
10.0,Mon,2023-10-23,21:00,Valencia,Cádiz,1.5,0.6,2–0,41647.0,Pablo González,2023-2024,José Luis Gayà,Isaac Carcelen,(4-2-3-1),(4-4-2),61%,39%,507 of 590 — 86%,75% — 278 of 371,4 of 12 — 33%,80% — 4 of 5,4 of 4 — 100%,50% — 2 of 4,0.0,0,3.0,1,16,16,4,5,14,23,672,451,13,14,7,7,12,14,16,14,4,2,4,10,15,13,58,79
11.0,Fri,2023-10-27,21:00,Girona,Celta Vigo,0.6,0.2,1–0,12671.0,Isidro Díaz de Mera,2023-2024,Aleix García,Iago Aspas,(3-4-3),(4-4-2),65%,35%,552 of 652 — 85%,73% — 251 of 345,2 of 12 — 17%,50% — 2 of 4,2 of 2 — 100%,50% — 1 of 2,3.0,0,2.0,0,15,12,10,1,32,11,742,441,11,15,3,13,15,15,15,27,0,0,2,8,24,16,81,60
11.0,Sat,2023-10-28,14:00,Almería,Las Palmas,0.3,0.9,1–2,12132.0,Francisco Hernández,2023-2024,Lucas Robertone,Kirian Rodríguez,(4-2-3-1),(4-5-1),41%,59%,308 of 438 — 70%,81% — 507 of 625,4 of 10 — 40%,30% — 3 of 10,1 of 3 — 33%,75% — 3 of 4,3.0,0,1.0,0,13,19,3,2,21,20,546,743,12,18,4,7,17,18,18,32,6,1,6,3,28,25,85,75
11.0,Sat,2023-10-28,16:15,Barcelona,Real Madrid,1.5,1.1,1–2,50112.0,Jesús Gil,2023-2024,Marc-André ter Stegen,Dani Carvajal,(3-4-1-2),(4-1-3-2),53%,47%,503 of 591 — 85%,88% — 469 of 533,3 of 15 — 20%,31% — 4 of 13,2 of 4 — 50%,66% — 2 of 3,2.0,0,1.0,0,15,15,6,3,14,10,686,645,21,14,5,12,6,13,12,17,1,0,5,8,23,10,61,39
11.0,Sat,2023-10-28,18:30,Mallorca,Getafe,0.9,0.2,0–0,15310.0,Pablo González,2023-2024,Dani Rodríguez,Djené,(4-4-2),(4-4-2),59%,41%,306 of 448 — 68%,55% — 174 of 315,4 of 15 — 27%,0% — 0 of 8,0 of 0 — %,100% — 4 of 4,0.0,0,1.0,0,10,25,7,3,31,14,557,417,6,12,9,6,29,26,25,36,7,1,8,9,25,21,100,100
11.0,Sat,2023-10-28,21:00,Cádiz,Sevilla,1.1,1.2,2–2,18886.0,César Soto,2023-2024,Isaac Carcelen,Ivan Rakitić,(4-4-2),(4-3-3),34%,66%,204 of 315 — 65%,82% — 492 of 603,5 of 10 — 50%,50% — 10 of 20,8 of 10 — 80%,60% — 3 of 5,6.0,0,4.0,0,17,14,2,4,13,31,448,720,32,15,7,7,10,17,22,15,3,4,4,3,9,32,83,83
11.0,Sun,2023-10-29,14:00,Betis,Osasuna,1.2,0.4,2–1,49123.0,José Sánchez,2023-2024,Germán Pezzella,David García,(4-2-3-1),(4-2-3-1),51%,49%,381 of 488 — 78%,75% — 354 of 471,2 of 9 — 22%,14% — 1 of 7,0 of 1 — 0%,0% — 0 of 2,3.0,0,4.0,0,10,25,6,3,22,16,599,586,9,31,7,10,19,14,22,20,1,1,7,9,30,17,58,66
11.0,Sun,2023-10-29,16:15,Rayo Vallecano,Real Sociedad,1.0,2.0,2–2,12790.0,Mateo Busquets,2023-2024,Isaac Palazón Camacho,Mikel Oyarzabal,(4-4-1-1),(4-1-4-1),55%,45%,383 of 488 — 78%,70% — 279 of 396,7 of 16 — 44%,14% — 2 of 14,1 of 2 — 50%,71% — 5 of 7,3.0,0,2.0,0,17,16,4,5,18,14,612,518,10,19,12,11,17,20,17,21,2,3,9,7,29,28,94,69
11.0,Sun,2023-10-29,18:30,Athletic Club,Valencia,1.9,1.9,2–2,46563.0,Jorge Figueroa,2023-2024,Óscar de Marcos,José Luis Gayà,(4-2-3-1),(4-4-2),57%,43%,446 of 564 — 79%,72% — 303 of 423,7 of 12 — 58%,36% — 4 of 11,2 of 4 — 50%,71% — 5 of 7,3.0,0,1.0,0,11,9,10,4,29,11,685,559,21,32,6,14,22,16,13,27,3,2,6,8,31,26,70,80
11.0,Sun,2023-10-29,21:00,Atlético Madrid,Alavés,1.3,0.5,2–1,50009.0,Alejandro Muñíz,2023-2024,Koke,Rubén Duarte,(3-5-2),(4-2-3-1),63%,37%,682 of 774 — 88%,79% — 352 of 448,7 of 11 — 64%,13% — 1 of 8,0 of 1 — 0%,71% — 5 of 7,3.0,0,2.0,0,10,11,4,4,16,27,884,546,14,11,1,6,11,6,26,18,5,1,6,8,17,17,50,64
11.0,Mon,2023-10-30,21:00,Granada,Villarreal,2.1,1.6,2–3,16638.0,Javier Villanueva,2023-2024,Antonio Puertas,Raúl Albiol,(4-2-3-1),(4-4-2),46%,54%,355 of 451 — 79%,84% — 450 of 537,8 of 18 — 44%,80% — 4 of 5,2 of 4 — 50%,75% — 6 of 8,0.0,0,4.0,0,14,15,4,1,28,8,563,645,24,11,4,10,12,10,7,33,0,4,2,9,25,22,56,60
12.0,Fri,2023-11-03,20:00,Las Palmas,Atlético Madrid,0.4,1.2,2–1,30080.0,Mario Melero,2023-2024,Kirian Rodríguez,Koke,(4-5-1),(5-3-2),52%,48%,488 of 583 — 84%,78% — 415 of 533,3 of 9 — 33%,38% — 5 of 13,4 of 5 — 80%,33% — 1 of 3,0.0,0,3.0,0,12,9,3,4,12,17,716,633,13,23,12,4,5,16,29,17,1,3,1,10,17,24,51,69
12.0,Sat,2023-11-04,14:00,Osasuna,Girona,1.4,2.2,2–4,20100.0,José Luis Munuera,2023-2024,David García,Aleix García,(4-2-3-1),(3-4-3),50%,50%,381 of 478 — 80%,82% — 391 of 475,3 of 15 — 20%,36% — 4 of 11,0 of 4 — 0%,33% — 1 of 3,5.0,0,3.0,0,14,10,2,7,19,24,565,582,14,6,7,9,10,14,17,20,0,5,15,7,18,8,76,49
12.0,Sat,2023-11-04,16:15,Betis,Mallorca,2.2,0.6,2–0,50909.0,Miguel Ángel Ortiz Arias,2023-2024,Germán Pezzella,Antonio Raillo,(4-2-3-1),(5-3-2),57%,43%,445 of 527 — 84%,75% — 302 of 403,3 of 22 — 14%,13% — 1 of 8,1 of 1 — 100%,33% — 1 of 3,1.0,0,5.5,0,13,16,6,1,16,17,637,490,13,21,6,5,14,19,20,13,2,2,9,13,16,19,61,69
12.0,Sat,2023-11-04,18:30,Celta Vigo,Sevilla,2.1,0.9,1–1,19023.0,Alejandro Hernández,2023-2024,Iago Aspas,Jesús Navas,(4-4-2),(4-3-3),39%,61%,287 of 387 — 74%,80% — 485 of 608,3 of 15 — 20%,38% — 5 of 13,4 of 5 — 80%,66% — 2 of 3,3.5,0,5.0,0,14,10,4,6,17,42,516,710,11,12,5,7,14,16,40,19,1,1,8,10,20,31,73,77
12.0,Sat,2023-11-04,21:00,Real Sociedad,Barcelona,0.9,1.2,0–1,37555.0,Javier Alberola,2023-2024,Mikel Oyarzabal,Marc-André ter Stegen,(4-3-3),(3-4-1-2),51%,49%,351 of 442 — 79%,84% — 354 of 423,6 of 13 — 46%,33% — 4 of 12,3 of 4 — 75%,100% — 6 of 6,3.0,0,3.0,0,16,8,8,3,20,8,543,542,20,16,4,6,13,14,11,26,2,1,4,9,20,19,67,51
12.0,Sun,2023-11-05,14:00,Alavés,Almería,2.4,0.5,1–0,16380.0,Juan Pulido,2023-2024,Luis Rioja,Lucas Robertone,(4-2-3-1),(4-2-3-1),56%,44%,296 of 401 — 74%,69% — 213 of 309,3 of 22 — 14%,33% — 3 of 9,3 of 3 — 100%,66% — 2 of 3,2.0,0,3.0,0,13,14,12,6,32,14,514,431,14,20,11,8,11,17,17,38,1,1,7,19,33,23,61,63
12.0,Sun,2023-11-05,16:15,Valencia,Granada,1.2,0.5,1–0,44922.0,Víctor García,2023-2024,José Luis Gayà,Carlos Neva,(4-4-2),(4-2-3-1),51%,49%,331 of 444 — 75%,75% — 320 of 428,1 of 10 — 10%,17% — 1 of 6,1 of 1 — 100%,100% — 1 of 1,3.0,0,5.0,0,20,15,0,4,6,14,561,543,22,15,12,11,11,13,20,21,1,2,5,8,31,34,78,85
12.0,Sun,2023-11-05,18:30,Villarreal,Athletic Club,2.1,2.3,2–3,18709.0,Guillermo Cuadra,2023-2024,Raúl Albiol,Óscar de Marcos,(4-4-2),(4-2-3-1),58%,43%,481 of 575 — 84%,74% — 315 of 425,6 of 17 — 35%,41% — 7 of 17,4 of 7 — 57%,66% — 4 of 6,4.0,0,4.0,0,11,18,9,3,21,12,706,542,22,21,7,8,13,9,19,19,5,5,8,10,19,17,69,61
12.0,Sun,2023-11-05,21:00,Real Madrid,Rayo Vallecano,2.2,0.1,0–0,70220.0,Juan Martínez,2023-2024,Luka Modrić,Óscar Valentín,(4-3-1-2),(4-1-4-1),63%,37%,501 of 598 — 84%,74% — 259 of 351,5 of 22 — 23%,0% — 0 of 4,0 of 0 — %,100% — 5 of 5,3.0,0,5.0,0,12,15,11,1,31,9,701,479,19,24,9,7,13,7,7,36,2,2,2,17,24,17,47,74
12.0,Mon,2023-11-06,21:00,Getafe,Cádiz,1.2,0.5,1–0,9853.0,Ricardo de Burgos,2023-2024,Djené,Isaac Carcelen,(4-4-2),(4-4-2),45%,55%,246 of 367 — 67%,71% — 314 of 441,3 of 13 — 23%,33% — 2 of 6,2 of 2 — 100%,66% — 2 of 3,8.5,0,1.0,0,18,12,6,3,18,20,484,544,11,15,9,9,23,17,20,21,1,5,12,8,28,22,90,91
