Wk,Day,Date,Time,Home,Away,xG,xG.1,Score,Attendance,Referee,season,t1_captain,t2_captain,t1_formation,t2_formation,t1_possession,t2_possession,t1_passing,t2_passing,t1_shots,t2_shots,t1_saves,t2_saves,t1_yellow_cards,t1_red_cards,t2_yellow_cards,t2_red_cards,t1_fouls,t2_fouls,t1_corners,t2_corners,t1_crosses,t2_crosses,t1_touches,t2_touches,t1_tackles,t2_tackles,t1_interceptions,t2_interceptions,t1_aerials_won,t2_aerials_won,t1_clearances,t2_clearances,t1_offsides,t2_offsides,t1_goal_kicks,t2_goal_kicks,t1_throw_ins,t2_throw_ins,t1_long_balls,t2_long_balls
2.0,Wed,2022-09-07,19:00,Lorient,Lyon,1.0,2.2,3–1,13685.0,Bastien Dechepy,2022-2023,Laurent Abergel,Alexandre Lacazette,(4-3-3),(4-3-3),34%,66%,254 of 340 — 75%,86% — 568 of 660,6 of 11 — 55%,47% — 7 of 15,6 of 7 — 85%,50% — 3 of 6,1.0,0.0,3.0,0.0,8,18,1,6,8,31,463,753,21,14,18,11,10,11,23,8,1,2,6,5,19,16,60,51
7.0,Fri,2022-09-09,21:00,Lens,Troyes,1.4,0.7,1–0,37344.0,Hakim Ben El Hadj Salem,2022-2023,Florian Sotoca,Adil Rami,(3-4-3),(5-4-1),63%,37%,634 of 713 — 89%,81% — 341 of 423,3 of 12 — 25%,29% — 2 of 7,2 of 2 — 100%,66% — 2 of 3,2.0,0.0,1.0,0.0,16,10,9,1,28,5,829,551,18,25,12,17,11,13,13,30,1,0,1,10,18,20,47,41
7.0,Sat,2022-09-10,17:00,Paris S-G,Brest,1.7,1.1,1–0,45000.0,Jérémie Pignard,2022-2023,Presnel Kimpembe,Brendan Chardonnet,(3-4-1-2),(5-3-2),61%,39%,619 of 701 — 88%,81% — 369 of 455,4 of 13 — 31%,40% — 2 of 5,2 of 2 — 100%,75% — 3 of 4,4.0,0.0,2.0,0.0,13,16,3,5,6,15,807,563,15,21,11,20,10,9,13,18,3,1,5,12,17,11,33,68
7.0,Sat,2022-09-10,21:00,Marseille,Lille,2.2,1.0,2–1,62985.0,Benoît Millot,2022-2023,Mattéo Guendouzi,José Fonte,(3-4-3),(3-4-3),53%,47%,393 of 495 — 79%,76% — 333 of 437,6 of 14 — 43%,43% — 3 of 7,2 of 3 — 66%,66% — 4 of 6,5.0,0.0,1.0,0.0,22,17,4,3,11,11,605,550,17,27,5,6,17,15,7,16,1,1,4,5,22,20,65,63
7.0,Sun,2022-09-11,13:00,Strasbourg,Clermont Foot,1.2,0.8,0–0,25089.0,Marc Bollengier,2022-2023,Alexander Djiku,Johan Gastien,(4-3-1-2),(3-4-3),43%,57%,280 of 396 — 71%,78% — 406 of 521,3 of 12 — 25%,40% — 4 of 10,4 of 4 — 100%,100% — 3 of 3,5.5,0.0,2.0,0.0,20,15,3,5,13,17,510,620,22,11,12,13,9,13,19,22,1,3,6,8,20,21,51,84
7.0,Sun,2022-09-11,15:00,Ajaccio,Nice,1.2,1.2,0–1,7068.0,Eric Wattellier,2022-2023,Mathieu Coutadeur,Dante,(4-4-2),(4-4-2),45%,55%,312 of 438 — 71%,80% — 432 of 538,3 of 9 — 33%,25% — 3 of 12,2 of 3 — 66%,100% — 3 of 3,1.0,0.0,5.0,0.0,9,11,2,3,19,9,549,661,23,18,5,8,15,19,10,17,3,1,5,10,34,20,87,68
7.0,Sun,2022-09-11,15:00,Lorient,Nantes,1.3,0.5,3–2,15081.0,Johan Hamel,2022-2023,Laurent Abergel,Alban Lafont,(4-2-3-1),(4-3-3),48%,52%,403 of 481 — 84%,81% — 420 of 519,5 of 13 — 38%,44% — 4 of 9,2 of 4 — 50%,40% — 2 of 5,2.0,0.0,3.0,0.0,9,17,2,5,9,26,599,620,24,21,9,10,12,17,24,9,1,1,8,5,14,19,41,70
7.0,Sun,2022-09-11,15:00,Toulouse,Reims,1.3,1.0,1–0,21315.0,Stéphanie Frappart,2022-2023,Branco van den Boomen,Yunis Abdelhamid,(5-4-1),(3-4-1-2),47%,53%,314 of 421 — 75%,74% — 356 of 483,3 of 14 — 21%,9% — 1 of 11,1 of 1 — 100%,66% — 2 of 3,2.0,0.0,2.0,1.0,17,11,4,6,8,21,569,586,32,14,22,6,14,12,31,7,1,0,13,11,13,22,77,59
7.0,Sun,2022-09-11,15:00,Angers,Montpellier,2.5,0.7,2–1,6165.0,François Letexier,2022-2023,Nabil Bentaleb,Téji Savanier,(4-2-3-1),(4-2-3-1),45%,55%,312 of 412 — 76%,80% — 409 of 512,4 of 10 — 40%,29% — 2 of 7,1 of 2 — 50%,75% — 3 of 4,2.0,0.0,4.0,0.0,15,12,2,5,11,18,523,600,28,17,7,7,15,15,18,7,2,2,7,9,22,31,65,61
7.0,Sun,2022-09-11,17:05,Rennes,Auxerre,1.6,0.7,5–0,27837.0,Thomas Léonard,2022-2023,Hamari Traoré,Birama Touré,(4-4-2),(4-1-4-1),48%,52%,400 of 501 — 80%,80% — 439 of 546,8 of 12 — 67%,43% — 3 of 7,3 of 3 — 100%,37% — 3 of 8,1.0,0.0,1.0,0.0,11,9,2,1,6,14,595,634,19,17,9,11,15,13,12,7,2,3,7,2,18,26,60,88
7.0,Sun,2022-09-11,20:45,Monaco,Lyon,1.7,2.0,2–1,7000.0,Clément Turpin,2022-2023,Axel Disasi,Alexandre Lacazette,(3-4-3),(4-3-3),39%,61%,284 of 388 — 73%,80% — 481 of 601,4 of 11 — 36%,30% — 6 of 20,5 of 6 — 83%,50% — 2 of 4,1.0,0.0,2.0,0.0,12,9,1,6,11,35,537,713,23,11,21,11,17,11,37,10,3,0,11,6,11,23,66,67
8.0,Fri,2022-09-16,21:00,Auxerre,Lorient,2.0,2.5,1–3,14866.0,Ruddy Buquet,2022-2023,Birama Touré,Laurent Abergel,(4-1-4-1),(4-2-3-1),56%,44%,474 of 569 — 83%,80% — 353 of 439,5 of 17 — 29%,67% — 8 of 12,5 of 8 — 62%,80% — 4 of 5,3.0,0.0,1.0,0.0,13,11,9,5,37,10,688,551,21,17,11,13,13,14,16,19,0,1,3,11,19,16,98,60
8.0,Sat,2022-09-17,17:00,Montpellier,Strasbourg,1.8,0.6,2–1,10780.0,Jeremy Stinat,2022-2023,Téji Savanier,Dimitri Liénard,(4-2-3-1),(3-5-2),50%,50%,295 of 409 — 72%,74% — 304 of 413,3 of 9 — 33%,25% — 2 of 8,1 of 2 — 50%,66% — 2 of 3,4.0,0.0,4.0,0.0,11,20,8,6,22,21,523,525,18,16,9,8,19,20,26,23,3,2,8,4,28,31,91,78
8.0,Sat,2022-09-17,21:00,Lille,Toulouse,1.0,0.8,2–1,33635.0,Pierre Gaillouste,2022-2023,José Fonte,Branco van den Boomen,(4-2-3-1),(5-4-1),45%,55%,341 of 454 — 75%,76% — 418 of 550,4 of 10 — 40%,36% — 5 of 14,4 of 5 — 80%,50% — 2 of 4,2.0,0.0,0.0,0.0,20,14,5,7,9,29,584,661,20,18,14,20,18,19,26,11,1,5,5,7,31,33,61,75
8.0,Sun,2022-09-18,13:00,Reims,Monaco,0.6,1.7,0–3,10000.0,Marc Bollengier,2022-2023,Yunis Abdelhamid,Wissam Ben Yedder,(3-4-1-2),(4-4-2),33%,67%,200 of 293 — 68%,84% — 509 of 606,2 of 9 — 22%,55% — 11 of 20,8 of 11 — 72%,100% — 2 of 2,3.0,1.0,3.0,0.0,14,16,5,4,15,23,413,719,21,15,11,14,6,11,26,12,3,2,8,6,12,22,59,72
8.0,Sun,2022-09-18,15:00,Brest,Ajaccio,0.6,0.5,0–1,11153.0,Stéphanie Frappart,2022-2023,Brendan Chardonnet,Mathieu Coutadeur,(5-3-2),(4-4-2),59%,41%,413 of 567 — 73%,64% — 250 of 389,4 of 8 — 50%,67% — 4 of 6,3 of 4 — 75%,100% — 4 of 4,2.0,0.0,2.0,0.0,13,12,6,2,28,10,663,514,12,16,10,20,28,20,13,25,2,0,2,8,33,21,99,87
8.0,Sun,2022-09-18,15:00,Marseille,Rennes,1.6,1.2,1–1,62753.0,Benoît Bastien,2022-2023,Valentin Rongier,Hamari Traoré,(3-4-3),(4-2-3-1),59%,41%,456 of 567 — 80%,77% — 308 of 400,4 of 15 — 27%,36% — 4 of 11,4 of 4 — 100%,75% — 3 of 4,3.0,0.0,4.0,0.0,13,13,11,7,31,13,678,530,19,22,10,18,15,14,20,29,2,1,4,4,20,18,56,64
8.0,Sun,2022-09-18,15:00,Nice,Angers,1.3,1.5,0–1,18545.0,Bastien Dechepy,2022-2023,Dante,Nabil Bentaleb,(4-4-2),(4-2-3-1),50%,50%,377 of 458 — 82%,83% — 383 of 459,5 of 18 — 28%,19% — 3 of 16,2 of 3 — 66%,100% — 5 of 5,0.0,1.0,5.5,0.0,9,11,5,4,15,15,561,562,28,9,9,11,11,8,16,12,1,1,10,7,18,19,62,59
8.0,Sun,2022-09-18,15:00,Clermont Foot,Troyes,1.0,1.5,1–3,10753.0,Jérôme Brisard,2022-2023,Johan Gastien,Gauthier Gallon,(3-4-3),(5-4-1),58%,42%,440 of 547 — 80%,75% — 296 of 393,2 of 14 — 14%,44% — 4 of 9,1 of 4 — 25%,50% — 1 of 2,0.0,0.0,3.0,0.0,8,15,5,1,17,9,653,503,22,11,11,14,9,6,12,18,2,1,6,11,13,28,53,57
8.0,Sun,2022-09-18,17:05,Nantes,Lens,0.9,0.9,0–0,28854.0,Willy Delajod,2022-2023,Alban Lafont,Seko Fofana,(3-4-3),(3-4-3),42%,58%,378 of 461 — 82%,85% — 541 of 636,4 of 12 — 33%,25% — 2 of 8,2 of 2 — 100%,100% — 4 of 4,1.0,0.0,1.0,0.0,14,14,3,7,20,28,573,732,16,21,8,11,6,4,28,17,1,1,7,8,16,17,60,60
8.0,Sun,2022-09-18,20:45,Lyon,Paris S-G,1.0,1.6,0–1,58230.0,François Letexier,2022-2023,Alexandre Lacazette,Marquinhos,(4-4-2),(3-4-3),35%,65%,374 of 442 — 85%,92% — 756 of 826,3 of 12 — 25%,47% — 7 of 15,6 of 7 — 85%,100% — 3 of 3,0.0,0.0,2.0,0.0,14,4,3,7,14,10,561,938,28,19,18,7,3,6,14,8,3,3,3,7,13,10,30,39
9.0,Fri,2022-09-30,21:00,Angers,Marseille,1.2,1.6,0–3,19000.0,Johan Hamel,2022-2023,Nabil Bentaleb,Dimitri Payet,(4-4-2),(3-4-3),43%,57%,326 of 407 — 80%,84% — 446 of 532,5 of 16 — 31%,47% — 7 of 15,4 of 7 — 57%,100% — 5 of 5,0.0,0.0,0.0,0.0,9,14,6,3,12,15,508,624,16,17,12,13,9,8,16,11,1,0,9,11,20,29,52,51
9.0,Sat,2022-10-01,17:00,Strasbourg,Rennes,1.3,3.2,1–3,25226.0,Eric Wattellier,2022-2023,Dimitri Liénard,Hamari Traoré,(3-5-2),(4-4-2),40%,60%,330 of 419 — 79%,85% — 545 of 641,2 of 8 — 25%,41% — 7 of 17,4 of 7 — 57%,100% — 2 of 2,0.0,1.0,2.0,0.0,9,13,1,5,11,19,521,728,11,17,16,9,20,12,15,9,3,2,3,5,17,12,52,70
9.0,Sat,2022-10-01,21:00,Paris S-G,Nice,1.0,0.5,2–1,47000.0,Jérôme Brisard,2022-2023,Marquinhos,Dante,(3-4-3),(5-4-1),57%,43%,617 of 690 — 89%,87% — 431 of 494,4 of 12 — 33%,25% — 1 of 4,0 of 1 — 0%,50% — 2 of 4,1.0,0.0,1.0,0.0,16,9,4,0,8,11,791,621,20,29,5,11,5,4,10,13,3,2,1,6,15,10,37,47
9.0,Sun,2022-10-02,13:00,Lorient,Lille,0.6,2.2,2–1,14916.0,Hakim Ben El Hadj Salem,2022-2023,Laurent Abergel,José Fonte,(4-2-3-1),(4-2-3-1),37%,63%,260 of 341 — 76%,81% — 469 of 582,4 of 7 — 57%,20% — 4 of 20,3 of 4 — 75%,75% — 3 of 4,4.5,0.0,3.0,0.0,13,14,0,14,5,40,477,680,25,19,7,7,13,15,38,5,0,1,13,6,6,21,60,42
9.0,Sun,2022-10-02,15:00,Troyes,Reims,1.6,1.0,2–2,10164.0,Benoît Millot,2022-2023,Florian Tardieu,Yunis Abdelhamid,(5-3-2),(3-4-1-2),68%,32%,538 of 637 — 84%,71% — 218 of 305,6 of 19 — 32%,40% — 2 of 5,0 of 2 — 0%,66% — 4 of 6,4.0,0.0,2.0,1.0,13,13,10,2,45,8,746,446,18,29,9,9,13,7,5,39,3,0,2,7,29,11,57,60
9.0,Sun,2022-10-02,15:00,Auxerre,Brest,1.4,0.6,1–1,14630.0,Florent Batta,2022-2023,Birama Touré,Brendan Chardonnet,(4-1-4-1),(4-2-3-1),48%,52%,395 of 469 — 84%,81% — 404 of 499,2 of 10 — 20%,22% — 2 of 9,1 of 2 — 50%,100% — 2 of 2,4.5,0.0,4.0,0.0,15,18,0,6,14,23,586,583,16,13,15,11,13,17,26,12,0,2,8,8,12,15,74,74
9.0,Sun,2022-10-02,15:00,Ajaccio,Clermont Foot,1.5,1.0,1–3,6610.0,Clément Turpin,2022-2023,Mathieu Coutadeur,Johan Gastien,(4-4-2),(3-4-1-2),52%,48%,380 of 498 — 76%,77% — 349 of 456,3 of 12 — 25%,43% — 3 of 7,0 of 3 — 0%,66% — 2 of 3,3.0,0.0,3.0,0.0,13,10,4,4,26,13,597,575,17,19,9,12,14,14,17,23,0,1,3,14,30,22,72,78
9.0,Sun,2022-10-02,15:00,Toulouse,Montpellier,1.7,1.2,4–2,21820.0,Jérémie Pignard,2022-2023,Brecht Dejaegere,Téji Savanier,(4-3-3),(4-2-3-1),43%,57%,294 of 378 — 78%,79% — 393 of 499,5 of 12 — 42%,22% — 5 of 23,3 of 5 — 60%,20% — 1 of 5,6.5,0.0,4.0,0.0,13,7,3,12,9,34,511,617,14,23,12,6,18,7,33,4,1,3,13,8,19,26,55,75
9.0,Sun,2022-10-02,17:05,Monaco,Nantes,2.1,0.5,4–1,5202.0,Thomas Léonard,2022-2023,Wissam Ben Yedder,Alban Lafont,(4-4-2),(5-4-1),49%,51%,439 of 523 — 84%,85% — 468 of 553,5 of 9 — 56%,29% — 2 of 7,2 of 2 — 100%,40% — 2 of 5,0.0,0.0,1.0,0.0,8,10,7,7,14,20,626,647,20,15,12,12,6,9,14,15,4,0,6,6,20,13,61,62
9.0,Sun,2022-10-02,20:45,Lens,Lyon,2.9,0.1,1–0,36674.0,Benoît Bastien,2022-2023,Seko Fofana,Alexandre Lacazette,(3-4-3),(4-2-3-1),52%,48%,438 of 546 — 80%,79% — 395 of 503,5 of 20 — 25%,0% — 0 of 4,0 of 0 — %,100% — 5 of 5,2.0,0.0,2.0,0.0,19,16,6,2,24,7,675,632,13,21,21,17,17,10,15,23,1,0,2,8,14,20,64,58
10.0,Fri,2022-10-07,21:00,Lyon,Toulouse,1.4,0.5,1–1,41295.0,Ruddy Buquet,2022-2023,Alexandre Lacazette,Brecht Dejaegere,(4-2-3-1),(4-3-3),58%,42%,494 of 603 — 82%,74% — 324 of 437,8 of 19 — 42%,40% — 2 of 5,1 of 2 — 50%,87% — 7 of 8,2.0,0.0,2.0,0.0,13,11,4,5,13,14,717,568,18,14,7,10,16,9,16,24,2,1,4,10,25,19,57,68
10.0,Sat,2022-10-08,17:00,Marseille,Ajaccio,1.7,0.2,1–2,63312.0,Willy Delajod,2022-2023,Dimitri Payet,Mathieu Coutadeur,(3-4-3),(4-4-2),64%,36%,472 of 602 — 78%,68% — 227 of 333,1 of 9 — 11%,17% — 1 of 6,0 of 1 — 0%,100% — 1 of 1,0.0,0.0,2.0,0.0,17,18,11,2,26,11,692,457,14,19,16,16,17,18,13,22,2,1,6,10,22,23,70,70
10.0,Sat,2022-10-08,21:00,Reims,Paris S-G,1.8,1.2,0–0,20543.0,Pierre Gaillouste,2022-2023,Yunis Abdelhamid,Marquinhos,(3-5-2),(3-4-3),37%,63%,297 of 370 — 80%,88% — 556 of 631,4 of 24 — 17%,27% — 3 of 11,3 of 3 — 100%,100% — 4 of 4,3.0,0.0,5.0,1.0,20,12,7,3,16,6,478,725,14,14,15,8,6,7,8,18,3,0,6,19,10,9,45,41
10.0,Sun,2022-10-09,13:00,Montpellier,Monaco,0.7,1.2,0–2,13048.0,Benoît Millot,2022-2023,Téji Savanier,Wissam Ben Yedder,(4-2-3-1),(4-4-2),50%,50%,353 of 460 — 77%,77% — 357 of 461,1 of 11 — 9%,64% — 7 of 11,5 of 7 — 71%,100% — 1 of 1,2.0,0.0,3.0,0.0,13,16,7,2,24,16,582,587,23,12,14,11,10,13,20,30,1,0,4,11,14,28,66,76
10.0,Sun,2022-10-09,15:00,Brest,Lorient,0.9,1.1,1–2,9819.0,Bastien Dechepy,2022-2023,Brendan Chardonnet,Laurent Abergel,(4-4-2),(4-2-3-1),50%,50%,372 of 497 — 75%,77% — 378 of 488,4 of 11 — 36%,36% — 5 of 14,3 of 5 — 60%,75% — 3 of 4,3.0,0.0,1.0,0.0,14,13,7,8,34,20,619,625,25,10,10,15,12,25,18,26,0,1,5,10,22,17,70,51
10.0,Sun,2022-10-09,15:00,Nice,Troyes,2.6,1.5,3–2,18053.0,Johan Hamel,2022-2023,Dante,Adil Rami,(3-4-3),(5-4-1),61%,39%,569 of 651 — 87%,81% — 337 of 418,5 of 13 — 38%,35% — 6 of 17,4 of 6 — 66%,60% — 3 of 5,1.0,0.0,1.0,0.0,8,9,5,5,15,24,742,519,23,17,7,11,10,11,15,10,0,0,14,6,16,11,57,55
10.0,Sun,2022-10-09,15:00,Clermont Foot,Auxerre,1.1,1.0,2–1,11119.0,Mathieu Vernice,2022-2023,Johan Gastien,Birama Touré,(3-4-3),(4-1-4-1),48%,52%,337 of 442 — 76%,83% — 393 of 475,6 of 10 — 60%,29% — 4 of 14,3 of 4 — 75%,66% — 4 of 6,0.0,0.0,0.0,0.0,4,17,4,4,19,17,546,594,17,18,7,12,10,7,16,18,5,0,6,2,18,19,83,91
10.0,Sun,2022-10-09,15:00,Angers,Strasbourg,2.1,2.0,2–3,8000.0,Clément Turpin,2022-2023,Nabil Bentaleb,Alexander Djiku,(4-4-2),(3-5-2),54%,46%,478 of 562 — 85%,81% — 385 of 475,8 of 14 — 57%,47% — 7 of 15,5 of 7 — 71%,75% — 6 of 8,1.0,0.0,1.0,0.0,16,14,6,6,14,26,673,577,18,22,10,7,10,11,11,15,1,3,5,6,17,18,55,83
10.0,Sun,2022-10-09,17:05,Rennes,Nantes,1.8,0.5,3–0,27844.0,Florent Batta,2022-2023,Hamari Traoré,Alban Lafont,(4-4-2),(4-2-3-1),57%,43%,400 of 514 — 78%,69% — 264 of 384,4 of 14 — 29%,38% — 3 of 8,3 of 3 — 100%,25% — 1 of 4,1.0,1.0,0.0,0.0,13,14,4,3,12,17,625,483,17,19,5,5,27,30,15,13,2,3,8,12,22,23,83,76
10.0,Sun,2022-10-09,20:45,Lille,Lens,2.6,1.2,1–0,48527.0,François Letexier,2022-2023,José Fonte,Seko Fofana,(4-2-3-1),(3-4-3),45%,55%,318 of 400 — 80%,81% — 392 of 482,4 of 11 — 36%,22% — 2 of 9,2 of 2 — 100%,100% — 4 of 4,3.0,0.0,5.0,0.0,19,15,5,9,13,20,523,595,17,24,13,9,10,14,26,14,0,2,8,9,20,21,48,58
11.0,Fri,2022-10-14,21:00,Strasbourg,Lille,0.6,2.3,0–3,25313.0,Jérémie Pignard,2022-2023,Alexander Djiku,José Fonte,(3-5-2),(4-2-3-1),43%,57%,339 of 467 — 73%,81% — 497 of 610,1 of 12 — 8%,67% — 6 of 9,4 of 6 — 66%,100% — 1 of 1,3.0,0.0,1.0,0.0,12,17,3,0,22,4,586,726,24,12,19,12,13,11,11,21,1,3,3,11,26,16,67,76
11.0,Sat,2022-10-15,17:00,Lorient,Reims,0.8,0.6,0–0,15776.0,Mathieu Vernice,2022-2023,Vincent Le Goff,Yunis Abdelhamid,(4-2-3-1),(3-5-2),48%,52%,342 of 441 — 78%,78% — 367 of 471,3 of 10 — 30%,29% — 2 of 7,2 of 2 — 100%,100% — 3 of 3,1.0,0.0,4.5,1.0,10,17,2,2,20,18,561,579,30,18,12,14,9,10,17,15,1,2,7,11,25,23,57,52
11.0,Sat,2022-10-15,21:00,Lens,Montpellier,1.8,0.7,1–0,37320.0,Hakim Ben El Hadj Salem,2022-2023,Seko Fofana,Téji Savanier,(3-4-3),(4-2-3-1),65%,35%,582 of 688 — 85%,67% — 248 of 370,5 of 17 — 29%,13% — 1 of 8,1 of 1 — 100%,80% — 4 of 5,2.0,0.0,2.0,0.0,12,10,4,5,23,15,796,483,9,20,8,13,17,9,10,22,1,2,7,14,18,24,74,64
11.0,Sun,2022-10-16,13:00,Toulouse,Angers,2.4,1.2,3–2,21141.0,Benoît Bastien,2022-2023,Brecht Dejaegere,Nabil Bentaleb,(4-3-3),(5-3-2),55%,45%,399 of 497 — 80%,76% — 304 of 401,5 of 13 — 38%,38% — 5 of 13,3 of 5 — 60%,60% — 3 of 5,3.0,0.0,2.0,0.0,12,15,2,8,16,16,601,509,24,18,7,10,10,8,15,15,2,0,8,10,13,10,60,55
11.0,Sun,2022-10-16,15:00,Rennes,Lyon,1.6,1.1,3–2,28152.0,Stéphanie Frappart,2022-2023,Benjamin Bourigeaud,Alexandre Lacazette,(4-4-2),(3-4-1-2),40%,60%,330 of 430 — 77%,82% — 523 of 635,5 of 14 — 36%,71% — 5 of 7,3 of 5 — 60%,40% — 2 of 5,2.0,0.0,2.0,0.0,13,14,3,2,10,14,554,747,18,14,14,19,9,18,20,10,1,3,2,10,24,29,73,55
11.0,Sun,2022-10-16,15:00,Troyes,Ajaccio,0.6,2.4,1–1,7731.0,Jérôme Brisard,2022-2023,Adil Rami,Mathieu Coutadeur,(3-4-3),(4-4-2),51%,49%,339 of 453 — 75%,78% — 342 of 438,2 of 9 — 22%,43% — 6 of 14,5 of 6 — 83%,50% — 1 of 2,2.0,0.0,1.0,0.0,8,14,3,5,16,22,541,569,13,24,7,14,25,20,17,25,6,3,8,5,27,19,75,53
11.0,Sun,2022-10-16,15:00,Auxerre,Nice,0.8,1.6,1–1,14125.0,Eric Wattellier,2022-2023,Birama Touré,Mario Lemina,(4-2-3-1),(3-5-2),45%,55%,375 of 482 — 78%,81% — 477 of 589,3 of 11 — 27%,22% — 2 of 9,1 of 2 — 50%,66% — 2 of 3,0.0,0.0,0.0,0.0,11,3,2,6,19,22,577,686,18,12,9,17,11,17,14,16,2,2,10,13,17,24,92,68
11.0,Sun,2022-10-16,15:00,Nantes,Brest,2.9,0.7,4–1,25759.0,Marc Bollengier,2022-2023,Alban Lafont,Pierre Lees-Melou,(4-2-3-1),(4-2-3-1),54%,46%,380 of 472 — 81%,78% — 317 of 407,4 of 15 — 27%,18% — 2 of 11,1 of 2 — 50%,25% — 1 of 4,0.0,0.0,2.0,0.0,13,10,7,5,19,19,578,524,20,18,11,10,11,10,13,27,3,0,6,8,14,22,72,52
11.0,Sun,2022-10-16,17:05,Monaco,Clermont Foot,1.1,1.9,1–1,4731.0,Ruddy Buquet,2022-2023,Wissam Ben Yedder,Yohann Magnin,(4-4-2),(3-4-1-2),35%,65%,244 of 341 — 72%,88% — 560 of 637,3 of 5 — 60%,29% — 6 of 21,5 of 6 — 83%,66% — 2 of 3,3.0,1.0,4.0,0.0,8,11,3,4,8,16,420,743,17,14,8,10,13,11,16,9,1,2,15,4,13,13,77,59
11.0,Sun,2022-10-16,20:45,Paris S-G,Marseille,2.5,1.2,1–0,47000.0,Clément Turpin,2022-2023,Marquinhos,Valentin Rongier,(4-3-1-2),(3-4-3),50%,50%,492 of 542 — 91%,88% — 478 of 544,8 of 23 — 35%,39% — 7 of 18,7 of 7 — 100%,87% — 7 of 8,1.0,0.0,0.0,1.0,9,16,7,6,6,14,671,667,26,24,5,8,5,2,14,11,1,0,8,10,9,6,33,54
12.0,Fri,2022-10-21,21:00,Ajaccio,Paris S-G,0.3,2.5,0–3,10000.0,Johan Hamel,2022-2023,Mathieu Coutadeur,Marquinhos,(4-4-2),(4-3-1-2),35%,65%,297 of 384 — 77%,89% — 627 of 705,1 of 8 — 13%,55% — 6 of 11,3 of 6 — 50%,100% — 1 of 1,0.0,0.0,1.0,0.0,13,13,3,8,22,11,498,802,32,21,5,2,7,7,12,9,0,7,4,7,14,10,55,43
12.0,Sat,2022-10-22,17:00,Montpellier,Lyon,1.1,2.7,1–2,15339.0,Thomas Léonard,2022-2023,Téji Savanier,Alexandre Lacazette,(4-2-3-1),(3-4-1-2),38%,62%,263 of 356 — 74%,84% — 486 of 579,4 of 10 — 40%,48% — 10 of 21,8 of 10 — 80%,75% — 3 of 4,2.0,1.0,2.0,1.0,9,18,4,7,10,23,474,697,15,17,7,8,11,18,20,16,2,3,5,8,21,18,51,58
12.0,Sat,2022-10-22,21:00,Marseille,Lens,1.8,0.9,0–1,56414.0,Benoît Millot,2022-2023,Valentin Rongier,Seko Fofana,(3-4-3),(3-5-2),56%,44%,438 of 541 — 81%,80% — 338 of 425,3 of 13 — 23%,33% — 4 of 12,3 of 4 — 75%,100% — 3 of 3,3.0,0.0,3.0,0.0,19,20,7,3,20,11,634,537,13,15,13,13,7,7,10,27,2,2,5,7,17,18,54,62
12.0,Sun,2022-10-23,13:00,Angers,Rennes,1.2,2.2,1–2,11500.0,Pierre Gaillouste,2022-2023,Pierrick Capelle,Hamari Traoré,(5-3-2),(4-4-2),30%,70%,219 of 310 — 71%,87% — 622 of 712,2 of 7 — 29%,31% — 4 of 13,3 of 4 — 75%,50% — 1 of 2,3.0,0.0,1.0,0.0,9,11,5,6,16,16,407,797,12,12,14,6,10,12,12,14,0,2,7,4,12,19,66,57
12.0,Sun,2022-10-23,15:00,Troyes,Lorient,0.8,1.4,2–2,10000.0,Marc Bollengier,2022-2023,Erik Palmer-Brown,Vincent Le Goff,(5-4-1),(4-2-3-1),42%,58%,351 of 422 — 83%,86% — 492 of 574,4 of 13 — 31%,25% — 5 of 20,3 of 5 — 60%,75% — 3 of 4,2.0,0.0,0.0,0.0,8,9,3,6,20,17,534,678,18,21,11,12,8,9,18,14,2,2,16,11,7,16,49,48
12.0,Sun,2022-10-23,15:00,Toulouse,Strasbourg,2.2,1.8,2–2,21622.0,Jeremy Stinat,2022-2023,Brecht Dejaegere,Dimitri Liénard,(4-2-3-1),(3-5-2),48%,52%,358 of 457 — 78%,78% — 383 of 493,6 of 17 — 35%,40% — 4 of 10,2 of 4 — 50%,66% — 4 of 6,3.5,0.0,1.0,0.0,14,8,6,6,16,20,567,591,9,10,6,7,21,8,29,23,4,0,8,10,16,21,65,78
12.0,Sun,2022-10-23,15:00,Reims,Auxerre,2.4,0.7,2–1,11411.0,Hakim Ben El Hadj Salem,2022-2023,Yunis Abdelhamid,Birama Touré,(4-2-3-1),(4-2-3-1),54%,46%,361 of 466 — 77%,74% — 296 of 399,10 of 19 — 53%,20% — 2 of 10,1 of 2 — 50%,80% — 8 of 10,4.0,0.0,0.0,0.0,13,12,8,2,28,16,593,529,22,28,14,25,10,13,13,23,4,5,4,8,23,24,48,77
12.0,Sun,2022-10-23,15:00,Clermont Foot,Brest,1.0,3.0,1–3,7275.0,Jérémie Pignard,2022-2023,Johan Gastien,Brendan Chardonnet,(3-4-3),(4-3-3),62%,38%,522 of 633 — 82%,75% — 290 of 385,4 of 14 — 29%,56% — 10 of 18,8 of 10 — 80%,75% — 3 of 4,4.0,0.0,1.0,0.0,10,17,7,4,29,14,733,508,15,18,11,21,8,6,16,21,1,0,5,14,16,14,57,75
