Wk,Day,Date,Time,Home,Away,xG,xG.1,Score,Attendance,Referee,season,t1_captain,t2_captain,t1_formation,t2_formation,t1_possession,t2_possession,t1_passing,t2_passing,t1_shots,t2_shots,t1_saves,t2_saves,t1_yellow_cards,t1_red_cards,t2_yellow_cards,t2_red_cards,t1_fouls,t2_fouls,t1_corners,t2_corners,t1_crosses,t2_crosses,t1_touches,t2_touches,t1_tackles,t2_tackles,t1_interceptions,t2_interceptions,t1_aerials_won,t2_aerials_won,t1_clearances,t2_clearances,t1_offsides,t2_offsides,t1_goal_kicks,t2_goal_kicks,t1_throw_ins,t2_throw_ins,t1_long_balls,t2_long_balls
6.0,Sun,2022-09-11,18:00,Lazio,Hellas Verona,1.1,0.3,2–0,38000.0,Massimiliano Irrati,2022-2023,Ciro Immobile,Miguel Veloso,(4-3-3),(3-4-1-2),59%,41%,430 of 540 — 80%,68% — 250 of 370,6 of 15 — 40%,14% — 1 of 7,1 of 1 — 100%,66% — 4 of 6,2.0,0.0,5.0,0.0,5,23,3,5,12,21,643,460,10,15,8,6,15,6,16,14,3,3,12,8,19,19,72,73
6.0,Sun,2022-09-11,20:45,Juventus,Salernitana,1.9,1.6,2–2,35097.0,Matteo Marcenaro,2022-2023,Leonardo Bonucci,Federico Fazio,(4-3-3),(3-5-2),61%,39%,531 of 624 — 85%,75% — 303 of 405,6 of 22 — 27%,40% — 4 of 10,3 of 4 — 75%,66% — 4 of 6,6.5,1.0,4.0,1.0,13,15,8,2,26,9,736,511,9,14,14,10,11,14,8,19,6,2,5,16,11,18,72,69
6.0,Mon,2022-09-12,20:45,Empoli,Roma,1.1,3.0,1–2,4560.0,Livio Marinelli,2022-2023,Filippo Bandinelli,Lorenzo Pellegrini,(4-3-1-2),(3-4-3),52%,48%,363 of 464 — 78%,76% — 320 of 420,3 of 20 — 15%,50% — 6 of 12,4 of 6 — 66%,66% — 2 of 3,3.0,1.0,1.0,0.0,13,12,7,7,31,15,591,560,23,27,8,6,11,11,17,25,0,0,6,9,28,33,60,61
7.0,Fri,2022-09-16,20:45,Salernitana,Lecce,1.2,1.5,1–2,19488.0,Daniele Doveri,2022-2023,Pasquale Mazzocchi,Morten Hjulmand,(3-5-2),(4-3-3),58%,42%,457 of 553 — 83%,77% — 312 of 406,4 of 8 — 50%,31% — 4 of 13,2 of 4 — 50%,100% — 4 of 4,1.0,0.0,3.0,0.0,9,11,4,5,17,18,646,504,11,16,8,10,11,7,17,20,6,0,8,6,29,18,62,76
7.0,Sat,2022-09-17,15:00,Bologna,Empoli,1.6,1.6,0–1,15670.0,Manuel Volpi,2022-2023,Roberto Soriano,Filippo Bandinelli,(4-2-3-1),(4-3-1-2),61%,39%,360 of 466 — 77%,66% — 196 of 299,3 of 16 — 19%,42% — 5 of 12,4 of 5 — 80%,100% — 3 of 3,2.0,0.0,3.0,0.0,11,16,5,8,25,22,585,416,14,18,7,7,12,8,15,24,4,0,6,10,32,19,60,61
7.0,Sat,2022-09-17,18:00,Spezia,Sampdoria,0.7,0.9,2–1,10000.0,Simone Sozza,2022-2023,Emmanuel Gyasi,Bartosz Bereszyński,(3-5-2),(4-1-4-1),52%,48%,312 of 435 — 72%,70% — 287 of 409,3 of 6 — 50%,73% — 8 of 11,7 of 8 — 87%,66% — 2 of 3,4.0,0.0,5.0,0.0,17,14,3,6,22,15,563,532,32,15,6,14,25,18,26,12,4,1,4,6,30,33,81,78
7.0,Sat,2022-09-17,20:45,Torino,Sassuolo,0.7,0.4,0–1,14822.0,Niccolò Baroni,2022-2023,Alessandro Buongiorno,Gian Marco Ferrari,(3-4-1-2),(4-3-3),57%,43%,469 of 558 — 84%,76% — 319 of 421,3 of 12 — 25%,50% — 5 of 10,4 of 5 — 80%,100% — 3 of 3,4.0,0.0,1.0,0.0,13,7,4,3,12,13,672,516,15,15,10,8,20,8,15,15,3,0,4,9,16,23,60,77
7.0,Sun,2022-09-18,12:30,Udinese,Inter,1.6,1.1,3–1,22475.0,Paolo Valeri,2022-2023,Roberto Pereyra,Samir Handanović,(3-5-2),(3-5-2),44%,56%,274 of 375 — 73%,77% — 364 of 471,6 of 20 — 30%,25% — 4 of 16,3 of 4 — 75%,66% — 4 of 6,3.0,0.0,4.0,0.0,11,13,7,4,14,24,507,588,21,16,11,6,10,15,21,16,1,2,10,7,24,19,73,55
7.0,Sun,2022-09-18,15:00,Monza,Juventus,2.5,0.9,1–0,12878.0,Fabio Maresca,2022-2023,Matteo Pessina,Danilo,(3-4-3),(4-3-3),60%,40%,502 of 595 — 84%,76% — 302 of 398,4 of 17 — 24%,20% — 2 of 10,2 of 2 — 100%,75% — 3 of 4,2.0,0.0,1.0,1.0,16,17,5,3,20,18,696,488,11,8,13,10,13,16,15,16,6,0,8,13,19,20,56,74
7.0,Sun,2022-09-18,15:00,Cremonese,Lazio,1.3,3.1,0–4,12991.0,Daniele Orsato,2022-2023,Vlad Chiricheș,Ciro Immobile,(3-4-1-2),(4-3-3),45%,55%,330 of 426 — 77%,82% — 421 of 516,3 of 18 — 17%,38% — 5 of 13,2 of 5 — 40%,100% — 3 of 3,1.0,0.0,1.0,0.0,12,9,8,5,24,7,538,631,10,16,14,8,10,8,6,18,3,0,10,15,26,14,77,70
7.0,Sun,2022-09-18,15:00,Fiorentina,Hellas Verona,2.4,0.6,2–0,32216.0,Antonio Rapuano,2022-2023,Cristiano Biraghi,Darko Lazović,(4-2-3-1),(3-4-1-2),44%,56%,216 of 331 — 65%,69% — 293 of 427,8 of 14 — 57%,13% — 1 of 8,1 of 1 — 100%,75% — 6 of 8,4.0,0.0,4.0,0.0,18,17,7,3,18,18,460,536,19,18,8,6,19,20,23,19,2,4,12,5,18,25,90,82
7.0,Sun,2022-09-18,18:00,Roma,Atalanta,2.4,0.2,0–1,61335.0,Daniele Chiffi,2022-2023,Lorenzo Pellegrini,Rafael Tolói,(3-4-3),(3-4-3),56%,44%,439 of 535 — 82%,73% — 304 of 418,5 of 21 — 24%,25% — 1 of 4,0 of 1 — 0%,100% — 5 of 5,0.0,0.0,7.0,0.0,9,19,5,1,21,8,655,538,13,23,18,14,17,10,11,20,1,0,8,17,28,25,76,84
7.0,Sun,2022-09-18,20:45,Milan,Napoli,2.6,1.4,1–2,72573.0,Maurizio Mariani,2022-2023,Davide Calabria,Giovanni Di Lorenzo,(4-2-3-1),(4-3-3),51%,49%,385 of 481 — 80%,81% — 369 of 454,5 of 22 — 23%,38% — 3 of 8,2 of 3 — 66%,80% — 4 of 5,4.0,0.0,3.0,0.0,18,11,9,4,20,9,593,571,16,18,6,6,24,12,8,32,1,0,6,9,27,13,74,69
8.0,Sat,2022-10-01,15:00,Napoli,Torino,1.6,1.0,3–1,35953.0,Luca Massimi,2022-2023,Giovanni Di Lorenzo,Ricardo Rodríguez,(4-3-3),(3-4-3),49%,51%,396 of 486 — 81%,80% — 401 of 503,7 of 15 — 47%,19% — 3 of 16,2 of 3 — 66%,57% — 4 of 7,0.0,0.0,2.0,0.0,4,17,4,4,7,22,598,599,15,20,11,4,15,15,19,4,0,0,6,7,20,15,54,57
8.0,Sat,2022-10-01,18:00,Inter,Roma,1.0,1.0,1–2,75389.0,Davide Massa,2022-2023,Samir Handanović,Lorenzo Pellegrini,(3-5-2),(3-4-3),58%,42%,501 of 592 — 85%,84% — 360 of 431,2 of 15 — 13%,30% — 3 of 10,1 of 3 — 33%,50% — 1 of 2,4.0,0.0,3.0,0.0,15,14,5,1,20,7,663,526,11,13,6,11,12,7,7,24,1,0,6,9,21,18,63,49
8.0,Sat,2022-10-01,20:45,Empoli,Milan,1.1,2.3,1–3,15497.0,Gianluca Aureliano,2022-2023,Sebastiano Luperto,Davide Calabria,(4-3-1-2),(4-2-3-1),43%,57%,226 of 316 — 72%,76% — 323 of 427,4 of 16 — 25%,32% — 6 of 19,3 of 6 — 50%,75% — 3 of 4,3.0,0.0,2.0,0.0,15,10,3,7,13,21,449,547,17,19,12,6,6,9,26,14,2,3,9,6,16,24,61,91
8.0,Sun,2022-10-02,12:30,Lazio,Spezia,2.3,1.1,4–0,41000.0,Juan Sacchi,2022-2023,Ciro Immobile,Emmanuel Gyasi,(4-3-3),(3-5-2),61%,39%,543 of 620 — 88%,78% — 312 of 402,6 of 12 — 50%,7% — 1 of 14,1 of 1 — 100%,33% — 2 of 6,0.0,0.0,2.0,0.0,3,14,3,6,12,13,719,487,15,11,5,5,10,12,24,13,2,6,8,7,21,19,48,42
8.0,Sun,2022-10-02,15:00,Sampdoria,Monza,0.1,1.4,0–3,19806.0,Giovanni Ayroldi,2022-2023,Bartosz Bereszyński,Matteo Pessina,(4-1-4-1),(3-4-3),50%,50%,324 of 446 — 73%,76% — 338 of 443,1 of 3 — 33%,46% — 6 of 13,3 of 6 — 50%,100% — 1 of 1,2.0,0.0,2.0,0.0,16,24,2,4,17,16,536,559,13,21,6,11,11,19,16,19,3,5,7,6,23,21,65,92
8.0,Sun,2022-10-02,15:00,Lecce,Cremonese,1.0,1.6,1–1,23377.0,Livio Marinelli,2022-2023,Morten Hjulmand,Daniel Ciofani,(4-1-4-1),(4-2-3-1),54%,46%,332 of 452 — 73%,66% — 249 of 380,0 of 5 — 0%,25% — 3 of 12,3 of 3 — 100%,% — 0 of 0,3.0,0.0,1.0,0.0,11,15,1,8,13,25,563,481,12,25,4,10,13,8,17,22,0,3,19,6,32,26,71,76
8.0,Sun,2022-10-02,15:00,Sassuolo,Salernitana,3.2,0.5,5–0,15786.0,Maria Sole Ferrieri Caputi,2022-2023,Gian Marco Ferrari,Pasquale Mazzocchi,(4-3-3),(3-5-2),44%,56%,389 of 459 — 85%,83% — 486 of 589,10 of 16 — 63%,17% — 1 of 6,1 of 1 — 100%,60% — 6 of 10,1.0,0.0,1.0,0.0,10,8,1,2,7,22,568,675,11,15,9,5,7,9,26,13,1,3,11,7,19,21,66,58
8.0,Sun,2022-10-02,18:00,Atalanta,Fiorentina,1.3,0.7,1–0,18265.0,Massimiliano Irrati,2022-2023,Rafael Tolói,Cristiano Biraghi,(3-4-1-2),(4-3-3),39%,61%,278 of 374 — 74%,83% — 493 of 597,5 of 10 — 50%,31% — 5 of 16,5 of 5 — 100%,80% — 4 of 5,2.0,0.0,2.0,0.0,12,10,1,5,9,28,504,723,17,23,4,6,14,19,27,13,2,0,12,7,26,22,75,103
8.0,Sun,2022-10-02,20:45,Juventus,Bologna,1.8,0.4,3–0,34662.0,Rosario Abisso,2022-2023,Leonardo Bonucci,Roberto Soriano,(4-4-2),(4-2-3-1),48%,52%,405 of 495 — 82%,83% — 443 of 536,6 of 17 — 35%,11% — 1 of 9,1 of 1 — 100%,50% — 3 of 6,0.0,0.0,1.0,0.0,11,15,2,4,19,16,599,625,11,13,2,9,6,9,10,20,1,1,9,12,17,21,57,61
8.0,Mon,2022-10-03,20:45,Hellas Verona,Udinese,0.3,1.8,1–2,15352.0,Daniele Minelli,2022-2023,Miguel Veloso,Roberto Pereyra,(3-4-1-2),(3-5-2),32%,68%,175 of 276 — 63%,84% — 493 of 586,2 of 7 — 29%,38% — 8 of 21,6 of 8 — 75%,50% — 1 of 2,3.0,0.0,3.0,0.0,15,11,4,9,20,12,376,712,8,16,8,12,7,18,20,18,4,1,11,4,16,17,61,47
9.0,Sat,2022-10-08,15:00,Sassuolo,Inter,1.2,2.3,1–2,17574.0,Simone Sozza,2022-2023,Gian Marco Ferrari,Danilo D'Ambrosio,(4-3-3),(3-5-2),52%,48%,452 of 537 — 84%,84% — 412 of 489,3 of 15 — 20%,25% — 4 of 16,2 of 4 — 50%,66% — 2 of 3,3.0,0.0,2.0,0.0,14,17,6,5,18,20,611,584,4,17,6,5,13,11,12,22,0,1,9,12,19,15,78,70
9.0,Sat,2022-10-08,18:00,Milan,Juventus,2.2,0.8,2–0,75530.0,Daniele Orsato,2022-2023,Theo Hernández,Leonardo Bonucci,(4-3-2-1),(4-4-2),40%,60%,283 of 397 — 71%,83% — 489 of 586,3 of 21 — 14%,30% — 3 of 10,3 of 3 — 100%,33% — 1 of 3,2.0,0.0,3.0,0.0,7,7,9,3,19,11,503,697,16,15,8,11,15,15,9,16,1,0,6,13,27,22,73,69
9.0,Sat,2022-10-08,20:45,Bologna,Sampdoria,0.8,0.6,1–1,20871.0,Marco Piccinini,2022-2023,Gary Medel,Bartosz Bereszyński,(4-2-3-1),(4-1-4-1),51%,49%,332 of 444 — 75%,69% — 299 of 432,3 of 10 — 30%,33% — 3 of 9,2 of 3 — 66%,66% — 2 of 3,2.0,0.0,3.0,0.0,17,21,2,5,19,19,571,538,18,22,11,4,12,20,21,17,5,1,6,6,28,29,62,72
9.0,Sun,2022-10-09,12:30,Torino,Empoli,2.4,0.2,1–1,16793.0,Francesco Fourneau,2022-2023,Ricardo Rodríguez,Filippo Bandinelli,(3-4-3),(4-3-1-2),66%,34%,497 of 584 — 85%,72% — 212 of 296,7 of 20 — 35%,33% — 2 of 6,1 of 2 — 50%,85% — 6 of 7,2.0,0.0,4.0,0.0,15,9,6,1,37,5,662,388,7,6,7,2,18,11,6,27,3,1,6,15,30,17,87,61
9.0,Sun,2022-10-09,15:00,Udinese,Atalanta,1.0,2.1,2–2,24671.0,Daniele Doveri,2022-2023,Roberto Pereyra,Marten de Roon,(3-5-2),(3-4-1-2),59%,41%,454 of 550 — 83%,76% — 292 of 384,2 of 10 — 20%,50% — 4 of 8,3 of 4 — 75%,0% — 0 of 2,2.0,0.0,3.0,0.0,11,12,5,3,12,11,675,503,18,27,8,9,10,7,13,17,0,1,8,11,30,19,54,59
9.0,Sun,2022-10-09,15:00,Salernitana,Hellas Verona,1.1,0.9,2–1,15922.0,Davide Ghersini,2022-2023,Ivan Radovanović,Miguel Veloso,(3-5-2),(3-4-3),40%,60%,246 of 348 — 71%,77% — 395 of 512,4 of 14 — 29%,17% — 2 of 12,1 of 2 — 50%,50% — 2 of 4,2.0,1.0,3.0,1.0,9,15,1,6,8,27,478,599,25,13,5,5,18,17,29,7,1,3,8,8,15,20,74,66
9.0,Sun,2022-10-09,15:00,Monza,Spezia,0.7,0.5,2–0,12094.0,Daniele Perenzoni,2022-2023,Matteo Pessina,Emmanuel Gyasi,(3-4-3),(3-5-2),47%,53%,339 of 446 — 76%,79% — 389 of 493,4 of 7 — 57%,10% — 1 of 10,1 of 1 — 100%,50% — 2 of 4,3.0,0.0,2.0,0.0,10,20,3,6,9,17,548,580,19,16,11,13,15,15,16,8,3,4,9,4,21,27,70,73
9.0,Sun,2022-10-09,18:00,Cremonese,Napoli,0.8,4.1,1–4,14238.0,Rosario Abisso,2022-2023,Matteo Bianchetti,Giovanni Di Lorenzo,(4-2-3-1),(4-3-3),31%,69%,199 of 290 — 69%,88% — 578 of 654,1 of 12 — 8%,45% — 9 of 20,6 of 9 — 66%,0% — 0 of 1,2.0,0.0,0.0,0.0,18,6,5,2,13,11,386,757,21,17,5,2,13,18,14,18,4,1,13,7,15,15,71,48
9.0,Sun,2022-10-09,20:45,Roma,Lecce,3.2,0.3,2–1,64018.0,Alessandro Prontera,2022-2023,Lorenzo Pellegrini,Morten Hjulmand,(3-4-3),(4-3-3),66%,34%,508 of 592 — 86%,71% — 219 of 310,5 of 19 — 26%,50% — 3 of 6,2 of 3 — 66%,80% — 4 of 5,2.0,0.0,1.0,1.0,12,11,13,4,31,7,713,415,16,18,8,8,14,8,11,22,1,1,2,9,18,23,71,56
9.0,Mon,2022-10-10,20:45,Fiorentina,Lazio,2.2,1.6,0–4,30574.0,Fabio Maresca,2022-2023,Cristiano Biraghi,Ciro Immobile,(4-3-3),(4-3-3),62%,38%,480 of 578 — 83%,75% — 269 of 359,3 of 25 — 12%,60% — 6 of 10,2 of 6 — 33%,100% — 3 of 3,4.0,0.0,1.0,0.0,17,9,9,2,35,6,687,484,18,11,14,12,18,7,7,30,4,2,3,16,20,17,77,61
10.0,Sat,2022-10-15,15:00,Empoli,Monza,1.8,1.3,1–0,7258.0,Antonio Rapuano,2022-2023,Filippo Bandinelli,Matteo Pessina,(4-3-1-2),(3-4-3),36%,64%,259 of 348 — 74%,83% — 506 of 612,5 of 11 — 45%,25% — 4 of 16,4 of 4 — 100%,80% — 4 of 5,5.0,0.0,3.0,1.0,17,14,2,9,12,37,469,714,26,27,13,12,9,12,26,2,1,1,12,8,21,25,53,103
10.0,Sat,2022-10-15,18:00,Torino,Juventus,0.6,2.1,0–1,22269.0,Maurizio Mariani,2022-2023,Ricardo Rodríguez,Juan Cuadrado,(3-4-3),(3-5-2),53%,47%,425 of 518 — 82%,78% — 360 of 459,2 of 15 — 13%,57% — 8 of 14,7 of 8 — 87%,100% — 2 of 2,2.0,0.0,0.0,0.0,11,8,3,6,14,18,636,585,13,22,8,10,6,16,15,14,0,0,4,15,19,15,56,85
10.0,Sat,2022-10-15,20:45,Atalanta,Sassuolo,2.5,0.8,2–1,17772.0,Matteo Marcenaro,2022-2023,Marten de Roon,Gian Marco Ferrari,(3-4-1-2),(4-3-3),48%,52%,430 of 533 — 81%,81% — 459 of 570,4 of 16 — 25%,27% — 3 of 11,2 of 3 — 66%,50% — 2 of 4,1.0,0.0,4.0,0.0,10,8,3,3,15,18,640,674,15,16,13,10,16,5,9,12,3,2,8,12,25,20,59,94
10.0,Sun,2022-10-16,12:30,Inter,Salernitana,1.7,0.4,2–0,75452.0,Juan Sacchi,2022-2023,Milan Škriniar,Pasquale Mazzocchi,(3-5-2),(5-3-2),61%,39%,491 of 572 — 86%,78% — 289 of 372,6 of 16 — 38%,38% — 3 of 8,3 of 3 — 100%,66% — 4 of 6,0.0,0.0,1.0,0.0,12,14,6,4,23,12,667,457,9,11,8,7,12,4,13,21,0,4,8,14,11,21,83,51
10.0,Sun,2022-10-16,15:00,Spezia,Cremonese,1.5,2.1,2–2,8400.0,Gianluca Manganiello,2022-2023,Emmanuel Gyasi,Matteo Bianchetti,(4-3-3),(4-2-3-1),54%,46%,321 of 466 — 69%,66% — 262 of 395,6 of 15 — 40%,17% — 4 of 24,2 of 4 — 50%,66% — 4 of 6,2.0,0.0,0.0,0.0,12,11,6,8,20,23,613,560,13,29,15,15,15,23,29,27,3,2,11,4,29,18,73,69
10.0,Sun,2022-10-16,15:00,Lazio,Udinese,0.8,0.9,0–0,45000.0,Andrea Colombo,2022-2023,Ciro Immobile,Roberto Pereyra,(4-3-3),(3-5-2),54%,46%,416 of 522 — 80%,80% — 350 of 438,3 of 8 — 38%,17% — 2 of 12,2 of 2 — 100%,100% — 3 of 3,1.0,0.0,4.0,0.0,8,11,7,3,16,11,617,558,18,19,9,10,9,10,11,21,0,1,7,6,31,29,63,71
10.0,Sun,2022-10-16,18:00,Napoli,Bologna,2.6,1.3,3–2,50000.0,Francesco Cosso,2022-2023,Giovanni Di Lorenzo,Gary Medel,(4-3-3),(4-3-3),49%,51%,444 of 535 — 83%,83% — 470 of 563,11 of 31 — 35%,19% — 3 of 16,1 of 3 — 33%,72% — 8 of 11,0.0,0.0,4.0,0.0,6,10,6,4,18,14,663,705,15,29,4,10,16,6,8,17,2,1,9,12,27,18,58,78
10.0,Sun,2022-10-16,20:45,Hellas Verona,Milan,2.1,1.9,1–2,22904.0,Davide Massa,2022-2023,Miguel Veloso,Theo Hernández,(3-4-3),(4-2-3-1),46%,54%,257 of 377 — 68%,75% — 325 of 434,4 of 19 — 21%,38% — 6 of 16,5 of 6 — 83%,75% — 3 of 4,3.0,0.0,2.0,0.0,7,9,9,3,22,11,498,575,9,20,12,11,24,24,19,25,0,1,7,9,22,21,62,68
10.0,Mon,2022-10-17,18:30,Sampdoria,Roma,0.2,1.8,0–1,20803.0,Marco Di Bello,2022-2023,Bartosz Bereszyński,Lorenzo Pellegrini,(4-4-2),(3-4-1-2),59%,41%,372 of 491 — 76%,70% — 243 of 345,1 of 8 — 13%,50% — 3 of 6,3 of 3 — 100%,100% — 1 of 1,4.0,0.0,3.0,0.0,20,20,4,3,19,14,583,477,16,12,11,15,11,13,12,33,0,3,8,8,20,20,62,77
10.0,Mon,2022-10-17,20:45,Lecce,Fiorentina,1.1,0.5,1–1,24925.0,Luca Massimi,2022-2023,Gabriel Strefezza,Cristiano Biraghi,(4-3-3),(4-4-1-1),41%,59%,230 of 342 — 67%,74% — 367 of 495,2 of 6 — 33%,50% — 5 of 10,4 of 5 — 80%,50% — 1 of 2,6.5,0.0,4.0,0.0,15,16,2,8,16,20,467,602,21,17,7,7,11,24,25,10,3,2,10,9,18,25,89,84
11.0,Fri,2022-10-21,20:45,Juventus,Empoli,3.5,0.7,4–0,37771.0,Michael Fabbri,2022-2023,Leonardo Bonucci,Filippo Bandinelli,(3-5-2),(4-3-1-2),42%,58%,349 of 424 — 82%,86% — 498 of 577,7 of 21 — 33%,33% — 4 of 12,4 of 4 — 100%,42% — 3 of 7,2.0,0.0,2.0,0.0,13,11,6,4,25,16,538,676,13,15,11,9,11,8,19,18,2,1,8,8,15,22,76,43
11.0,Sat,2022-10-22,15:00,Salernitana,Spezia,1.6,0.9,1–0,17260.0,Daniele Chiffi,2022-2023,Federico Fazio,Emmanuel Gyasi,(3-5-2),(3-5-2),44%,56%,274 of 363 — 75%,78% — 355 of 458,4 of 17 — 24%,14% — 2 of 14,2 of 2 — 100%,75% — 3 of 4,2.0,0.0,4.0,0.0,9,8,4,7,17,20,486,564,25,17,10,7,17,9,19,12,1,2,11,12,22,22,60,70
11.0,Sat,2022-10-22,18:00,Milan,Monza,1.1,1.2,4–1,72938.0,Livio Marinelli,2022-2023,Theo Hernández,Matteo Pessina,(4-2-3-1),(3-4-3),49%,51%,411 of 496 — 83%,84% — 433 of 515,7 of 12 — 58%,38% — 6 of 16,5 of 6 — 83%,42% — 3 of 7,1.0,0.0,1.0,0.0,18,9,2,2,9,9,593,618,17,20,6,5,9,10,7,10,0,0,6,8,20,26,89,53
11.0,Sat,2022-10-22,20:45,Fiorentina,Inter,1.3,2.4,3–4,36699.0,Paolo Valeri,2022-2023,Cristiano Biraghi,Milan Škriniar,(4-3-3),(3-5-2),58%,42%,430 of 533 — 81%,72% — 275 of 383,3 of 9 — 33%,86% — 6 of 7,3 of 6 — 50%,33% — 1 of 3,4.0,0.0,3.0,0.0,15,14,1,2,16,11,641,494,10,16,7,13,13,16,13,21,0,4,4,8,26,18,70,77
11.0,Sun,2022-10-23,12:30,Udinese,Torino,2.0,1.5,1–2,20711.0,Matteo Marchetti,2022-2023,Roberto Pereyra,Alessandro Buongiorno,(3-5-2),(3-4-3),56%,44%,373 of 472 — 79%,76% — 286 of 378,4 of 15 — 27%,46% — 6 of 13,4 of 6 — 66%,75% — 3 of 4,2.0,0.0,4.0,0.0,12,16,7,4,22,10,576,496,19,19,5,9,23,11,14,25,1,0,8,10,30,8,63,69
11.0,Sun,2022-10-23,15:00,Bologna,Lecce,1.8,0.4,2–0,24206.0,Simone Sozza,2022-2023,Gary Medel,Morten Hjulmand,(4-2-3-1),(4-2-3-1),54%,46%,346 of 464 — 75%,73% — 294 of 402,4 of 8 — 50%,50% — 4 of 8,4 of 4 — 100%,75% — 3 of 4,5.0,0.0,2.0,0.0,12,14,9,4,23,12,562,514,14,11,11,10,9,14,15,21,1,1,8,6,25,27,72,54
11.0,Sun,2022-10-23,18:00,Atalanta,Lazio,0.8,0.9,0–2,18988.0,Rosario Abisso,2022-2023,Marten de Roon,Sergej Milinković-Savić,(3-4-1-2),(4-3-3),47%,53%,435 of 537 — 81%,85% — 515 of 604,0 of 7 — 0%,42% — 5 of 12,3 of 5 — 60%,% — 0 of 0,5.5,0.0,2.0,0.0,15,9,5,8,24,12,625,723,15,20,7,12,5,4,11,18,1,0,5,11,23,23,59,63
11.0,Sun,2022-10-23,20:45,Roma,Napoli,0.3,0.9,0–1,61633.0,Massimiliano Irrati,2022-2023,Lorenzo Pellegrini,Giovanni Di Lorenzo,(3-5-2),(4-3-3),40%,60%,289 of 390 — 74%,84% — 485 of 576,0 of 6 — 0%,42% — 5 of 12,4 of 5 — 80%,% — 0 of 0,3.0,0.0,4.0,0.0,14,12,3,4,10,15,492,681,25,18,8,7,13,12,23,12,3,0,4,6,16,30,81,50
11.0,Mon,2022-10-24,18:30,Cremonese,Sampdoria,2.0,1.3,0–1,13021.0,Fabio Maresca,2022-2023,Matteo Bianchetti,Bartosz Bereszyński,(3-5-2),(4-2-3-1),52%,48%,321 of 446 — 72%,72% — 294 of 407,3 of 20 — 15%,50% — 4 of 8,3 of 4 — 75%,100% — 3 of 3,3.0,0.0,4.0,0.0,16,15,5,1,25,12,558,523,15,17,10,13,20,20,15,21,4,2,9,13,29,22,75,80
11.0,Mon,2022-10-24,20:45,Sassuolo,Hellas Verona,1.5,1.4,2–1,11368.0,Alberto Santoro,2022-2023,Andrea Consigli,Miguel Veloso,(4-3-3),(3-4-1-2),51%,49%,339 of 442 — 77%,76% — 327 of 432,3 of 14 — 21%,38% — 5 of 13,4 of 5 — 80%,33% — 1 of 3,1.0,0.0,3.0,0.0,7,19,4,5,9,25,552,534,16,15,10,9,10,20,17,7,2,4,12,6,13,22,75,79
12.0,Sat,2022-10-29,15:00,Napoli,Sassuolo,2.1,1.0,4–0,45000.0,Antonio Rapuano,2022-2023,Giovanni Di Lorenzo,Gian Marco Ferrari,(4-3-3),(4-3-3),67%,33%,643 of 715 — 90%,79% — 283 of 358,6 of 18 — 33%,60% — 6 of 10,6 of 6 — 100%,33% — 2 of 6,0.0,0.0,4.5,0.0,5,6,11,5,21,15,821,461,18,13,7,8,5,7,19,18,3,0,6,14,20,19,53,50
12.0,Sat,2022-10-29,18:00,Lecce,Juventus,0.2,0.6,0–1,25860.0,Daniele Chiffi,2022-2023,Morten Hjulmand,Juan Cuadrado,(4-2-3-1),(4-4-1-1),36%,64%,229 of 345 — 66%,81% — 486 of 601,0 of 5 — 0%,38% — 5 of 13,4 of 5 — 80%,% — 0 of 0,3.0,0.0,5.0,0.0,16,13,7,7,17,25,456,710,18,13,6,6,21,17,34,27,2,0,7,7,19,25,65,83
12.0,Sat,2022-10-29,20:45,Inter,Sampdoria,2.0,0.5,3–0,73311.0,Luca Massimi,2022-2023,Milan Škriniar,Bartosz Bereszyński,(3-5-2),(4-4-1-1),51%,49%,426 of 528 — 81%,78% — 393 of 501,8 of 17 — 47%,22% — 2 of 9,2 of 2 — 100%,62% — 5 of 8,1.0,0.0,6.0,0.0,4,13,3,3,16,26,641,599,14,16,10,13,18,7,24,11,1,0,10,11,13,19,65,82
12.0,Sun,2022-10-30,12:30,Empoli,Atalanta,0.8,3.0,0–2,8740.0,Giovanni Ayroldi,2022-2023,Filippo Bandinelli,Rafael Tolói,(4-3-3),(3-5-2),53%,47%,392 of 495 — 79%,82% — 364 of 445,3 of 13 — 23%,26% — 5 of 19,3 of 5 — 60%,100% — 3 of 3,2.0,0.0,1.0,0.0,10,13,7,2,21,10,600,568,18,19,6,15,4,17,11,19,4,2,7,6,31,17,51,65
12.0,Sun,2022-10-30,15:00,Spezia,Fiorentina,1.2,2.1,1–2,10500.0,Davide Massa,2022-2023,Emmanuel Gyasi,Cristiano Biraghi,(3-5-2),(4-3-3),50%,50%,247 of 363 — 68%,70% — 254 of 365,6 of 10 — 60%,19% — 5 of 27,3 of 5 — 60%,83% — 5 of 6,5.0,1.0,3.0,0.0,19,14,5,5,17,14,474,499,9,18,3,12,22,31,21,19,2,1,11,5,25,20,74,83
12.0,Sun,2022-10-30,15:00,Cremonese,Udinese,0.7,1.0,0–0,12810.0,Massimiliano Irrati,2022-2023,Matteo Bianchetti,Roberto Pereyra,(3-4-1-2),(3-5-2),42%,58%,295 of 406 — 73%,81% — 461 of 570,2 of 13 — 15%,23% — 3 of 13,3 of 3 — 100%,100% — 2 of 2,1.0,0.0,0.0,0.0,8,9,7,4,29,13,541,692,29,15,11,6,11,12,18,19,2,3,8,9,27,18,62,65
