Wk,Day,Date,Time,Home,Away,xG,xG.1,Score,Attendance,Referee,season,game_id
23.0,Mon,2019-02-25,20:30,RB Leipzig,Hoffenheim,1.7,1.3,1–1,33569.0,Felix Brych,2018-2019,228
24.0,Fri,2019-03-01,20:30,Augsburg,Dortmund,0.9,3.1,2–1,30660.0,Tobias Stieler,2018-2019,230
24.0,Sat,2019-03-02,15:30,Leverkusen,Freiburg,2.2,0.4,2–0,26607.0,Guido Winkmann,2018-2019,231
24.0,Sat,2019-03-02,15:30,Nürnberg,RB Leipzig,1.1,1.0,0–1,34532.0,Daniel Schlager,2018-2019,232
24.0,Sat,2019-03-02,15:30,Eint Frankfurt,Hoffenheim,2.3,1.8,3–2,49500.0,Manuel Gräfe,2018-2019,233
24.0,Sat,2019-03-02,15:30,Hertha BSC,Mainz 05,1.6,1.0,2–1,33981.0,Deniz Aytekin,2018-2019,234
24.0,Sat,2019-03-02,15:30,Schalke 04,Düsseldorf,0.7,2.7,0–4,60322.0,Felix Brych,2018-2019,235
24.0,Sat,2019-03-02,18:30,Gladbach,Bayern Munich,0.6,5.4,1–5,54022.0,Felix Zwayer,2018-2019,236
24.0,Sun,2019-03-03,15:30,Stuttgart,Hannover 96,2.0,0.4,5–1,55781.0,Bastian Dankert,2018-2019,237
24.0,Sun,2019-03-03,18:00,Wolfsburg,Werder Bremen,1.3,1.9,1–1,28101.0,Daniel Siebert,2018-2019,238
25.0,Fri,2019-03-08,20:30,Werder Bremen,Schalke 04,2.6,1.4,4–2,42100.0,Martin Petersen,2018-2019,240
25.0,Sat,2019-03-09,15:30,RB Leipzig,Augsburg,2.1,0.2,0–0,38590.0,Sven Jablonski,2018-2019,241
25.0,Sat,2019-03-09,15:30,Freiburg,Hertha BSC,0.9,1.1,2–1,24000.0,Robert Schröder,2018-2019,242
25.0,Sat,2019-03-09,15:30,Dortmund,Stuttgart,2.4,0.8,3–1,81365.0,Benjamin Cortus,2018-2019,243
25.0,Sat,2019-03-09,15:30,Bayern Munich,Wolfsburg,3.3,0.2,6–0,75000.0,Sascha Stegemann,2018-2019,244
25.0,Sat,2019-03-09,18:30,Mainz 05,Gladbach,0.6,0.9,0–1,30405.0,Markus Schmidt,2018-2019,245
25.0,Sun,2019-03-10,15:30,Hoffenheim,Nürnberg,2.9,0.8,2–1,29015.0,Christian Dingert,2018-2019,246
25.0,Sun,2019-03-10,18:00,Hannover 96,Leverkusen,1.2,2.5,2–3,33800.0,Sören Storks,2018-2019,247
25.0,Mon,2019-03-11,20:30,Düsseldorf,Eint Frankfurt,1.0,2.5,0–3,41419.0,Robert Hartmann,2018-2019,248
26.0,Fri,2019-03-15,20:30,Gladbach,Freiburg,1.3,0.5,1–1,46832.0,Robert Kampka,2018-2019,250
26.0,Sat,2019-03-16,15:30,Augsburg,Hannover 96,1.5,1.4,3–1,28136.0,Manuel Gräfe,2018-2019,251
26.0,Sat,2019-03-16,15:30,Schalke 04,RB Leipzig,1.4,2.1,0–1,59913.0,Guido Winkmann,2018-2019,252
26.0,Sat,2019-03-16,15:30,Wolfsburg,Düsseldorf,3.9,1.7,5–2,25350.0,Bastian Dankert,2018-2019,253
26.0,Sat,2019-03-16,15:30,Stuttgart,Hoffenheim,1.2,2.4,1–1,56743.0,Felix Zwayer,2018-2019,254
26.0,Sat,2019-03-16,18:30,Hertha BSC,Dortmund,2.0,1.9,2–3,74649.0,Tobias Welz,2018-2019,255
26.0,Sun,2019-03-17,13:30,Leverkusen,Werder Bremen,1.1,1.3,1–3,30210.0,Deniz Aytekin,2018-2019,256
26.0,Sun,2019-03-17,15:30,Eint Frankfurt,Nürnberg,2.5,0.7,1–0,51500.0,Bibiana Steinhaus,2018-2019,257
26.0,Sun,2019-03-17,18:00,Bayern Munich,Mainz 05,2.4,0.3,6–0,75000.0,Frank Willenborg,2018-2019,258
27.0,Fri,2019-03-29,20:30,Hoffenheim,Leverkusen,1.5,1.9,4–1,28350.0,Harm Osmers,2018-2019,260
27.0,Sat,2019-03-30,15:30,Düsseldorf,Gladbach,1.5,1.0,3–1,52500.0,Tobias Stieler,2018-2019,261
27.0,Sat,2019-03-30,15:30,Freiburg,Bayern Munich,0.6,3.5,1–1,24000.0,Christian Dingert,2018-2019,262
27.0,Sat,2019-03-30,15:30,Nürnberg,Augsburg,1.9,0.9,3–0,42658.0,Daniel Siebert,2018-2019,263
27.0,Sat,2019-03-30,15:30,Werder Bremen,Mainz 05,1.1,1.2,3–1,40711.0,Marco Fritz,2018-2019,264
27.0,Sat,2019-03-30,15:30,Dortmund,Wolfsburg,1.3,0.2,2–0,81365.0,Markus Schmidt,2018-2019,265
27.0,Sat,2019-03-30,18:30,RB Leipzig,Hertha BSC,4.4,0.9,5–0,41939.0,Sören Storks,2018-2019,266
27.0,Sun,2019-03-31,15:30,Hannover 96,Schalke 04,1.1,0.5,0–1,44500.0,Sven Jablonski,2018-2019,267
27.0,Sun,2019-03-31,18:00,Eint Frankfurt,Stuttgart,1.7,0.6,3–0,51500.0,Felix Brych,2018-2019,268
28.0,Fri,2019-04-05,20:30,Mainz 05,Freiburg,2.7,1.8,5–0,27305.0,Sven Jablonski,2018-2019,270
28.0,Sat,2019-04-06,15:30,Wolfsburg,Hannover 96,1.2,1.6,3–1,23512.0,Benjamin Cortus,2018-2019,271
28.0,Sat,2019-04-06,15:30,Leverkusen,RB Leipzig,2.2,1.6,2–4,28845.0,Tobias Welz,2018-2019,272
28.0,Sat,2019-04-06,15:30,Hertha BSC,Düsseldorf,2.1,2.6,1–2,51604.0,Christian Dingert,2018-2019,273
28.0,Sat,2019-04-06,15:30,Stuttgart,Nürnberg,1.6,2.0,1–1,58757.0,Frank Willenborg,2018-2019,274
28.0,Sat,2019-04-06,15:30,Schalke 04,Eint Frankfurt,0.6,2.4,1–2,61842.0,Sascha Stegemann,2018-2019,275
28.0,Sat,2019-04-06,18:30,Bayern Munich,Dortmund,3.7,0.5,5–0,75000.0,Manuel Gräfe,2018-2019,276
28.0,Sun,2019-04-07,15:30,Augsburg,Hoffenheim,0.7,3.3,0–4,27552.0,Robert Schröder,2018-2019,277
28.0,Sun,2019-04-07,18:00,Gladbach,Werder Bremen,1.6,1.1,1–1,54022.0,Daniel Schlager,2018-2019,278
29.0,Fri,2019-04-12,20:30,Nürnberg,Schalke 04,2.0,0.9,1–1,50000.0,Robert Kampka,2018-2019,280
29.0,Sat,2019-04-13,15:30,RB Leipzig,Wolfsburg,2.0,0.4,2–0,41212.0,Daniel Siebert,2018-2019,281
29.0,Sat,2019-04-13,15:30,Werder Bremen,Freiburg,1.7,0.7,2–1,42100.0,Bibiana Steinhaus,2018-2019,282
29.0,Sat,2019-04-13,15:30,Stuttgart,Leverkusen,0.5,2.2,0–1,53657.0,Tobias Stieler,2018-2019,283
29.0,Sat,2019-04-13,15:30,Hannover 96,Gladbach,1.1,1.6,0–1,40200.0,Felix Brych,2018-2019,284
29.0,Sat,2019-04-13,18:30,Dortmund,Mainz 05,2.1,3.0,2–1,81365.0,Deniz Aytekin,2018-2019,285
29.0,Sun,2019-04-14,13:30,Hoffenheim,Hertha BSC,3.2,0.4,2–0,28010.0,Martin Petersen,2018-2019,286
29.0,Sun,2019-04-14,15:30,Düsseldorf,Bayern Munich,1.1,3.0,1–4,54600.0,Felix Zwayer,2018-2019,287
29.0,Sun,2019-04-14,18:00,Eint Frankfurt,Augsburg,2.0,2.1,1–3,51000.0,Bastian Dankert,2018-2019,288
30.0,Sat,2019-04-20,15:30,Bayern Munich,Werder Bremen,2.4,0.1,1–0,75000.0,Tobias Welz,2018-2019,290
30.0,Sat,2019-04-20,15:30,Leverkusen,Nürnberg,1.2,0.3,2–0,26405.0,Guido Winkmann,2018-2019,291
30.0,Sat,2019-04-20,15:30,Mainz 05,Düsseldorf,3.9,2.7,3–1,29205.0,Markus Schmidt,2018-2019,292
30.0,Sat,2019-04-20,15:30,Augsburg,Stuttgart,2.2,1.4,6–0,30660.0,Manuel Gräfe,2018-2019,293
30.0,Sat,2019-04-20,18:30,Gladbach,RB Leipzig,2.2,2.0,1–2,51757.0,Harm Osmers,2018-2019,294
30.0,Sat,2019-04-20,20:30,Schalke 04,Hoffenheim,2.0,1.9,2–5,58958.0,Christian Dingert,2018-2019,295
30.0,Sun,2019-04-21,15:30,Freiburg,Dortmund,0.6,2.7,0–4,24000.0,Robert Hartmann,2018-2019,296
30.0,Sun,2019-04-21,18:00,Hertha BSC,Hannover 96,1.1,0.6,0–0,38916.0,Sascha Stegemann,2018-2019,297
30.0,Mon,2019-04-22,20:30,Wolfsburg,Eint Frankfurt,2.1,1.5,1–1,26102.0,Marco Fritz,2018-2019,298
31.0,Fri,2019-04-26,20:30,Augsburg,Leverkusen,0.4,2.5,1–4,26404.0,Frank Willenborg,2018-2019,300
31.0,Sat,2019-04-27,15:30,Dortmund,Schalke 04,1.3,1.2,2–4,80196.0,Felix Zwayer,2018-2019,301
31.0,Sat,2019-04-27,15:30,Düsseldorf,Werder Bremen,2.1,3.2,4–1,52500.0,Benjamin Cortus,2018-2019,302
31.0,Sat,2019-04-27,15:30,Hannover 96,Mainz 05,0.8,3.2,1–0,30400.0,Sören Storks,2018-2019,303
31.0,Sat,2019-04-27,15:30,Eint Frankfurt,Hertha BSC,1.8,1.2,0–0,51500.0,Sven Jablonski,2018-2019,304
31.0,Sat,2019-04-27,15:30,RB Leipzig,Freiburg,2.2,1.0,2–1,40826.0,Robert Schröder,2018-2019,305
31.0,Sat,2019-04-27,18:30,Stuttgart,Gladbach,1.6,1.6,1–0,56730.0,Bastian Dankert,2018-2019,306
31.0,Sun,2019-04-28,15:30,Hoffenheim,Wolfsburg,3.0,1.9,1–4,27725.0,Deniz Aytekin,2018-2019,307
31.0,Sun,2019-04-28,18:00,Nürnberg,Bayern Munich,1.9,2.2,1–1,50000.0,Tobias Stieler,2018-2019,308
32.0,Fri,2019-05-03,20:30,Mainz 05,RB Leipzig,1.7,2.3,3–3,23805.0,Bibiana Steinhaus,2018-2019,310
32.0,Sat,2019-05-04,15:30,Hertha BSC,Stuttgart,2.6,1.4,3–1,48668.0,Daniel Schlager,2018-2019,311
32.0,Sat,2019-05-04,15:30,Wolfsburg,Nürnberg,0.8,0.7,2–0,22512.0,Daniel Siebert,2018-2019,312
32.0,Sat,2019-05-04,15:30,Bayern Munich,Hannover 96,4.3,0.9,3–1,75000.0,Christian Dingert,2018-2019,313
32.0,Sat,2019-05-04,15:30,Gladbach,Hoffenheim,1.1,2.6,2–2,51807.0,Sascha Stegemann,2018-2019,314
32.0,Sat,2019-05-04,18:30,Werder Bremen,Dortmund,0.7,2.2,2–2,42100.0,Marco Fritz,2018-2019,315
32.0,Sun,2019-05-05,13:30,Schalke 04,Augsburg,1.8,0.3,0–0,59841.0,Manuel Gräfe,2018-2019,316
32.0,Sun,2019-05-05,15:30,Freiburg,Düsseldorf,1.2,1.1,1–1,24000.0,Tobias Welz,2018-2019,317
32.0,Sun,2019-05-05,18:00,Leverkusen,Eint Frankfurt,2.8,0.3,6–1,30210.0,Robert Hartmann,2018-2019,318
33.0,Sat,2019-05-11,15:30,Nürnberg,Gladbach,0.9,2.1,0–4,50000.0,Frank Willenborg,2018-2019,320
33.0,Sat,2019-05-11,15:30,Hoffenheim,Werder Bremen,2.1,0.9,0–1,30150.0,Bastian Dankert,2018-2019,321
33.0,Sat,2019-05-11,15:30,Hannover 96,Freiburg,2.1,0.7,3–0,38100.0,Robert Hartmann,2018-2019,322
33.0,Sat,2019-05-11,15:30,Leverkusen,Schalke 04,1.9,1.8,1–1,30210.0,Deniz Aytekin,2018-2019,323
33.0,Sat,2019-05-11,15:30,RB Leipzig,Bayern Munich,0.6,1.9,0–0,41939.0,Manuel Gräfe,2018-2019,324
33.0,Sat,2019-05-11,15:30,Stuttgart,Wolfsburg,0.9,0.5,3–0,54068.0,Felix Brych,2018-2019,325
33.0,Sat,2019-05-11,15:30,Augsburg,Hertha BSC,1.4,2.6,3–4,29307.0,Guido Winkmann,2018-2019,326
33.0,Sat,2019-05-11,15:30,Dortmund,Düsseldorf,2.0,1.5,3–2,81365.0,Tobias Stieler,2018-2019,327
33.0,Sun,2019-05-12,18:00,Eint Frankfurt,Mainz 05,1.7,1.3,0–2,51500.0,Harm Osmers,2018-2019,328
34.0,Sat,2019-05-18,15:30,Bayern Munich,Eint Frankfurt,4.6,0.9,5–1,75000.0,Sascha Stegemann,2018-2019,330
34.0,Sat,2019-05-18,15:30,Hertha BSC,Leverkusen,1.3,2.4,1–5,59287.0,Marco Fritz,2018-2019,331
34.0,Sat,2019-05-18,15:30,Schalke 04,Stuttgart,0.8,0.8,0–0,61676.0,Robert Schröder,2018-2019,332
34.0,Sat,2019-05-18,15:30,Düsseldorf,Hannover 96,1.7,1.0,2–1,50000.0,Benjamin Cortus,2018-2019,333
34.0,Sat,2019-05-18,15:30,Mainz 05,Hoffenheim,2.9,1.7,4–2,28305.0,Deniz Aytekin,2018-2019,334
34.0,Sat,2019-05-18,15:30,Gladbach,Dortmund,0.5,2.1,0–2,54022.0,Manuel Gräfe,2018-2019,335
34.0,Sat,2019-05-18,15:30,Werder Bremen,RB Leipzig,1.4,1.9,2–1,42100.0,Felix Brych,2018-2019,336
34.0,Sat,2019-05-18,15:30,Wolfsburg,Augsburg,3.6,1.0,8–1,24456.0,Felix Zwayer,2018-2019,337
34.0,Sat,2019-05-18,15:30,Freiburg,Nürnberg,0.9,1.1,5–1,24000.0,Markus Schmidt,2018-2019,338
